2012  1  1  0  2     124.7
2012  1  1  0 18     129.1
2012  1  1  0 33     124.4
2012  1  1  0 47     127.4
2012  1  1  1  3     128.3
2012  1  1  1 18     128.6
2012  1  1  1 32     126.7
2012  1  1  1 48     126.3
2012  1  1  2  3     125.1
2012  1  1  2 17     126.6
2012  1  1  2 33     126.4
2012  1  1  2 48     127.1
2012  1  1  3  2     123.9
2012  1  1  3 18     124.7
2012  1  1  3 33     125.8
2012  1  1  3 47     123.2
2012  1  1  4  3     121.1
2012  1  1  4 18     118.3
2012  1  1  4 32       119
2012  1  1  4 48     116.8
2012  1  1  5  3     116.6
2012  1  1  5 17     118.8
2012  1  1  5 33     116.1
2012  1  1  5 48     115.9
2012  1  1  6  2     114.9
2012  1  1  6 18     117.3
2012  1  1  6 33     117.5
2012  1  1  6 47     116.4
2012  1  1  7  3     114.1
2012  1  1  7 18     115.6
2012  1  1  7 32       116
2012  1  1  7 48     114.4
2012  1  1  8  3     114.8
2012  1  1  8 17     111.2
2012  1  1  8 33     113.9
2012  1  1  8 48     111.5
2012  1  1  9  2     111.9
2012  1  1  9 18       111
2012  1  1  9 33     107.7
2012  1  1  9 47     108.9
2012  1  1 10  3     110.1
2012  1  1 10 18       107
2012  1  1 10 32     105.6
2012  1  1 10 48     110.7
2012  1  1 11  3     109.5
2012  1  1 11 17     111.7
2012  1  1 11 33     111.8
2012  1  1 11 48     112.8
2012  1  1 12  2     112.3
2012  1  1 12 18     111.4
2012  1  1 12 33     108.2
2012  1  1 12 47     109.3
2012  1  1 13  3     106.1
2012  1  1 13 18     102.5
2012  1  1 13 32     99.79
2012  1  1 13 48      93.6
2012  1  1 14  3     90.46
2012  1  1 14 17     88.43
2012  1  1 14 33     86.97
2012  1  1 14 48     87.54
2012  1  1 15  2     91.56
2012  1  1 15 18     90.26
2012  1  1 15 33     90.12
2012  1  1 15 47     89.85
2012  1  1 16  3     90.79
2012  1  1 16 18     93.35
2012  1  1 16 32     93.05
2012  1  1 16 48     96.24
2012  1  1 17  3     97.14
2012  1  1 17 17     99.89
2012  1  1 17 33     99.28
2012  1  1 17 48     98.97
2012  1  1 18  2     99.52
2012  1  1 18 18     97.47
2012  1  1 18 33       100
2012  1  1 18 47     98.49
2012  1  1 19  3     97.82
2012  1  1 19 18     96.65
2012  1  1 19 32     96.72
2012  1  1 19 48     96.33
2012  1  1 20  3     95.55
2012  1  1 20 17     100.3
2012  1  1 20 33     99.74
2012  1  1 20 48     98.88
2012  1  1 21  2     96.04
2012  1  1 21 18     95.02
2012  1  1 21 33     96.58
2012  1  1 21 47     94.88
2012  1  1 22  3     95.62
2012  1  1 22 18     95.32
2012  1  1 22 32     95.09
2012  1  1 22 48     95.78
2012  1  1 23  3     96.26
2012  1  1 23 17     96.17
2012  1  1 23 33     96.75
2012  1  1 23 48     98.83
2012  1  2  0  2     98.45
2012  1  2  0 18     97.75
2012  1  2  0 33     97.85
2012  1  2  0 47     95.76
2012  1  2  1  3     102.2
2012  1  2  1 18     99.78
2012  1  2  1 32     101.2
2012  1  2  1 48     100.8
2012  1  2  2  3     101.1
2012  1  2  2 17     101.2
2012  1  2  2 33     101.2
2012  1  2  2 48       101
2012  1  2  3  2     102.4
2012  1  2  3 18     101.6
2012  1  2  3 33     103.1
2012  1  2  3 47     101.7
2012  1  2  4  3     102.7
2012  1  2  4 18     101.7
2012  1  2  4 32     101.6
2012  1  2  4 48       103
