date,number,surface,latitude,longitude,d2m,t2m
2018-05-21,0,0,25.23,55.98,286.83167,305.31116
2018-05-22,0,0,25.23,55.98,284.57227,306.74747
2018-05-23,0,0,25.23,55.98,286.0347,307.4137
2018-05-24,0,0,25.23,55.98,286.5082,307.47253
2018-05-25,0,0,25.23,55.98,287.96448,307.20905
2018-05-26,0,0,25.23,55.98,292.33017,306.47342
2018-05-27,0,0,25.23,55.98,292.9552,306.4831
2018-05-28,0,0,25.23,55.98,291.81433,307.63974
2018-05-29,0,0,25.23,55.98,290.21106,308.07022
2018-05-30,0,0,25.23,55.98,289.17462,307.94888
2018-05-31,0,0,25.23,55.98,289.4361,308.31134
2018-06-01,0,0,25.23,55.98,289.5391,309.1551
2018-06-02,0,0,25.23,55.98,286.8512,309.3393
2018-06-03,0,0,25.23,55.98,292.60138,308.03168
2018-06-04,0,0,25.23,55.98,295.08054,308.06143
2018-06-05,0,0,25.23,55.98,293.13925,308.89832
2018-06-06,0,0,25.23,55.98,293.8104,309.7644
2018-06-07,0,0,25.23,55.98,293.90424,310.76776
2018-06-08,0,0,25.23,55.98,293.90918,310.55835
2018-06-09,0,0,25.23,55.98,294.75812,309.10413
2018-06-10,0,0,25.23,55.98,293.35413,308.72784
2018-06-11,0,0,25.23,55.98,292.53436,308.57788
2018-06-12,0,0,25.23,55.98,292.35715,308.06213
2018-06-13,0,0,25.23,55.98,292.34015,307.83545
2018-06-14,0,0,25.23,55.98,291.4022,307.53635
2018-06-15,0,0,25.23,55.98,291.27228,308.3952
2018-06-16,0,0,25.23,55.98,291.0766,308.74313
2018-06-17,0,0,25.23,55.98,290.9003,307.79303
2018-06-18,0,0,25.23,55.98,290.10178,306.85382
2018-06-19,0,0,25.23,55.98,291.5022,308.3735
2018-06-20,0,0,25.23,55.98,292.91437,308.32843
2018-06-21,0,0,25.23,55.98,293.81647,309.04507
2018-06-22,0,0,25.23,55.98,293.68994,308.46234
2018-06-23,0,0,25.23,55.98,294.1018,308.07748
2018-06-24,0,0,25.23,55.98,294.21317,307.91525
2018-06-25,0,0,25.23,55.98,292.245,308.89386
2018-06-26,0,0,25.23,55.98,290.8567,309.1747
2018-06-27,0,0,25.23,55.98,289.05002,309.17627
2018-06-28,0,0,25.23,55.98,291.22437,308.61194
2018-06-29,0,0,25.23,55.98,293.58173,308.8025
2018-06-30,0,0,25.23,55.98,293.7818,308.51147
2018-07-01,0,0,25.23,55.98,293.12024,308.8188
2018-07-02,0,0,25.23,55.98,292.53943,308.85928
2018-07-03,0,0,25.23,55.98,295.3809,308.80136
2018-07-04,0,0,25.23,55.98,293.19946,310.45273
2018-07-05,0,0,25.23,55.98,295.57013,309.6747
2018-07-06,0,0,25.23,55.98,298.0446,309.3472
2018-07-07,0,0,25.23,55.98,294.62753,310.59662
2018-07-08,0,0,25.23,55.98,293.21368,309.85675
2018-07-09,0,0,25.23,55.98,292.5753,310.2682
2018-07-10,0,0,25.23,55.98,294.17413,310.78067
2018-07-11,0,0,25.23,55.98,293.3191,310.75745
2018-07-12,0,0,25.23,55.98,290.91376,310.32632
2018-07-13,0,0,25.23,55.98,293.71616,309.4964
2018-07-14,0,0,25.23,55.98,297.39197,309.36877
2018-07-15,0,0,25.23,55.98,298.10138,308.50745
2018-07-16,0,0,25.23,55.98,296.30447,308.8747
2018-07-17,0,0,25.23,55.98,293.24158,309.1146
2018-07-18,0,0,25.23,55.98,293.71365,308.22363
2018-07-19,0,0,25.23,55.98,294.06955,307.716
2018-07-20,0,0,25.23,55.98,289.57303,308.89413
2018-07-21,0,0,25.23,55.98,291.765,309.20197
2018-07-22,0,0,25.23,55.98,296.16788,309.53546
2018-07-23,0,0,25.23,55.98,297.34354,309.3169
2018-07-24,0,0,25.23,55.98,297.23044,308.73813
2018-07-25,0,0,25.23,55.98,293.50452,308.5574
2018-07-26,0,0,25.23,55.98,293.58688,308.9391
2018-07-27,0,0,25.23,55.98,290.85132,310.0893
2018-07-28,0,0,25.23,55.98,292.03937,311.1485
2018-07-29,0,0,25.23,55.98,294.73413,310.94592
2018-07-30,0,0,25.23,55.98,297.7791,309.93683
2018-07-31,0,0,25.23,55.98,297.29938,309.00015
2018-08-01,0,0,25.23,55.98,298.2353,308.1411
2018-08-02,0,0,25.23,55.98,297.964,308.09003
2018-08-03,0,0,25.23,55.98,296.26566,307.67334
2018-08-04,0,0,25.23,55.98,291.9743,308.1408
2018-08-05,0,0,25.23,55.98,293.25092,308.10876
2018-08-06,0,0,25.23,55.98,295.13123,308.53052
2018-08-07,0,0,25.23,55.98,297.89444,308.83945
2018-08-08,0,0,25.23,55.98,297.63773,309.06613
2018-08-09,0,0,25.23,55.98,296.87033,308.389
2018-08-10,0,0,25.23,55.98,297.83563,307.9702
2018-08-11,0,0,25.23,55.98,298.12247,308.57812
2018-08-12,0,0,25.23,55.98,298.36636,308.53235
2018-08-13,0,0,25.23,55.98,298.25473,309.81793
2018-08-14,0,0,25.23,55.98,298.48013,308.92502
2018-08-15,0,0,25.23,55.98,298.7998,308.1326
2018-08-16,0,0,25.23,55.98,298.09445,308.71426
2018-08-17,0,0,25.23,55.98,296.95676,308.7999
2018-08-18,0,0,25.23,55.98,297.76483,308.16248
2018-08-19,0,0,25.23,55.98,298.57574,308.0165
2018-08-20,0,0,25.23,55.98,298.99945,307.38293
2018-08-21,0,0,25.23,55.98,298.27118,307.61374
2018-08-22,0,0,25.23,55.98,297.2862,307.74377
2018-08-23,0,0,25.23,55.98,297.49252,308.04593
2018-08-24,0,0,25.23,55.98,296.84787,308.1538
2018-08-25,0,0,25.23,55.98,295.4666,308.70782
2018-08-26,0,0,25.23,55.98,296.66495,307.6631
2018-08-27,0,0,25.23,55.98,295.85022,308.0109
2018-08-28,0,0,25.23,55.98,293.956,307.6375
2018-08-29,0,0,25.23,55.98,293.45514,307.50732
2018-08-30,0,0,25.23,55.98,294.04636,306.62238
