date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2008-02-01 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 00:00:00,288.16504,293.41528
2008-02-01 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 03:00:00,288.37476,294.63367
2008-02-01 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 06:00:00,288.13644,295.492
2008-02-01 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 09:00:00,287.30148,299.38998
2008-02-01 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 12:00:00,286.51373,302.7993
2008-02-01 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 15:00:00,288.37775,298.02228
2008-02-01 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 18:00:00,287.74945,297.09238
2008-02-01 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-01 21:00:00,289.45197,293.65836
2008-02-02 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 00:00:00,288.31125,291.8557
2008-02-02 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 03:00:00,289.397,294.02823
2008-02-02 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 06:00:00,287.73083,295.773
2008-02-02 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 09:00:00,286.86282,299.7346
2008-02-02 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 12:00:00,287.15445,301.72998
2008-02-02 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 15:00:00,288.94894,296.81628
2008-02-02 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 18:00:00,288.63025,296.42792
2008-02-02 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-02 21:00:00,290.50513,293.89423
2008-02-03 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 00:00:00,289.2395,291.69116
2008-02-03 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 03:00:00,289.80206,294.36264
2008-02-03 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 06:00:00,288.04034,295.4936
2008-02-03 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 09:00:00,287.98425,299.051
2008-02-03 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 12:00:00,288.07248,302.2588
2008-02-03 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 15:00:00,287.87198,297.31268
2008-02-03 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 18:00:00,288.2769,296.80634
2008-02-03 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-03 21:00:00,289.99133,294.39716
2008-02-04 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 00:00:00,288.98016,292.42883
2008-02-04 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 03:00:00,289.8014,294.39337
2008-02-04 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 06:00:00,289.17426,296.33984
2008-02-04 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 09:00:00,288.28738,300.0688
2008-02-04 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 12:00:00,288.8785,302.37653
2008-02-04 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 15:00:00,288.9582,294.77594
2008-02-04 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 18:00:00,290.0208,292.3645
2008-02-04 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-04 21:00:00,290.35147,292.36597
2008-02-05 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 00:00:00,289.1997,290.79282
2008-02-05 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 03:00:00,290.04575,293.0116
2008-02-05 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 06:00:00,289.4682,293.3724
2008-02-05 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 09:00:00,288.39215,296.52618
2008-02-05 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 12:00:00,288.13498,299.8322
2008-02-05 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 15:00:00,288.4777,295.1991
2008-02-05 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 18:00:00,289.49255,294.84665
2008-02-05 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-05 21:00:00,291.05853,293.75287
2008-02-06 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 00:00:00,288.94812,291.92764
2008-02-06 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 03:00:00,289.16574,293.3609
2008-02-06 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 06:00:00,288.12708,293.97452
2008-02-06 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 09:00:00,288.2788,297.98886
2008-02-06 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 12:00:00,287.28387,300.50534
2008-02-06 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 15:00:00,287.86865,295.81842
2008-02-06 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 18:00:00,288.96033,295.25034
2008-02-06 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-06 21:00:00,289.66656,293.82556
2008-02-07 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 00:00:00,289.39456,291.62506
2008-02-07 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 03:00:00,290.41388,293.69342
2008-02-07 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 06:00:00,289.5767,294.24002
2008-02-07 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 09:00:00,287.54666,298.8579
2008-02-07 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 12:00:00,283.065,302.03644
2008-02-07 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 15:00:00,284.29373,297.60846
2008-02-07 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 18:00:00,285.1218,295.83008
2008-02-07 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-07 21:00:00,284.63733,293.1528
2008-02-08 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 00:00:00,284.5507,291.84296
2008-02-08 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 03:00:00,285.57953,292.6941
2008-02-08 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 06:00:00,286.8619,292.8258
2008-02-08 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 09:00:00,285.91373,297.20645
2008-02-08 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 12:00:00,285.09183,300.607
2008-02-08 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 15:00:00,286.26215,297.15796
2008-02-08 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 18:00:00,286.64642,295.7091
2008-02-08 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-08 21:00:00,285.13974,292.91147
2008-02-09 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 00:00:00,286.90863,291.66275
2008-02-09 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 03:00:00,287.70264,292.36047
2008-02-09 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 06:00:00,287.9335,293.3833
2008-02-09 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 09:00:00,286.1848,295.68835
2008-02-09 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 12:00:00,288.30072,298.7117
2008-02-09 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 15:00:00,287.5456,295.44037
2008-02-09 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 18:00:00,288.5595,294.48566
2008-02-09 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-09 21:00:00,286.93903,291.92822
2008-02-10 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 00:00:00,285.7613,290.33478
2008-02-10 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 03:00:00,284.1292,290.7517
2008-02-10 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 06:00:00,284.30115,291.17786
2008-02-10 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 09:00:00,283.50623,294.36047
2008-02-10 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 12:00:00,281.777,297.67984
2008-02-10 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 15:00:00,282.50732,294.37183
2008-02-10 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 18:00:00,281.96588,293.1609
2008-02-10 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-10 21:00:00,280.82935,290.60126
2008-02-11 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 00:00:00,281.99048,287.67258
2008-02-11 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 03:00:00,281.62387,289.8132
2008-02-11 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 06:00:00,282.4613,291.22815
2008-02-11 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 09:00:00,282.2013,295.22476
2008-02-11 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 12:00:00,283.24448,298.6927
2008-02-11 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 15:00:00,284.3291,295.50244
2008-02-11 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 18:00:00,283.9427,294.15308
2008-02-11 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-11 21:00:00,283.89755,291.73236
2008-02-12 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 00:00:00,284.52417,290.26166
2008-02-12 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 03:00:00,286.22748,292.30255
2008-02-12 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 06:00:00,285.22937,293.81876
2008-02-12 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 09:00:00,283.7745,298.74106
2008-02-12 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 12:00:00,285.16385,300.99878
2008-02-12 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 15:00:00,286.38367,295.36383
2008-02-12 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 18:00:00,287.782,294.69385
2008-02-12 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-12 21:00:00,287.59076,293.60895
2008-02-13 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 00:00:00,288.94305,291.87915
2008-02-13 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 03:00:00,289.74176,291.46115
2008-02-13 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 06:00:00,289.38885,291.99567
2008-02-13 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 09:00:00,286.6778,297.58887
2008-02-13 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 12:00:00,286.56036,300.01605
2008-02-13 15:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 15:00:00,287.39972,295.7002
2008-02-13 18:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 18:00:00,288.36765,294.94922
2008-02-13 21:00:00,0,0 days,0.0,-25.7,27.5,2008-02-13 21:00:00,287.38138,291.88245
2008-02-14 00:00:00,0,0 days,0.0,-25.7,27.5,2008-02-14 00:00:00,288.41476,290.53186
2008-02-14 03:00:00,0,0 days,0.0,-25.7,27.5,2008-02-14 03:00:00,289.20206,291.81207
2008-02-14 06:00:00,0,0 days,0.0,-25.7,27.5,2008-02-14 06:00:00,289.6369,292.5041
2008-02-14 09:00:00,0,0 days,0.0,-25.7,27.5,2008-02-14 09:00:00,288.2004,297.46136
2008-02-14 12:00:00,0,0 days,0.0,-25.7,27.5,2008-02-14 12:00:00,288.32065,300.76447
