date,number,surface,latitude,longitude,d2m,t2m
2005-04-06,0,0,60.2,24.96,272.73032,276.243
2005-04-07,0,0,60.2,24.96,273.8218,276.84048
2005-04-08,0,0,60.2,24.96,274.9186,277.53067
2005-04-09,0,0,60.2,24.96,274.5379,276.18143
2005-04-10,0,0,60.2,24.96,272.96292,274.76938
2005-04-11,0,0,60.2,24.96,273.56387,274.87354
2005-04-12,0,0,60.2,24.96,273.51068,277.00452
2005-04-13,0,0,60.2,24.96,275.02496,278.12207
2005-04-14,0,0,60.2,24.96,274.05417,277.13736
2005-04-15,0,0,60.2,24.96,276.35358,279.31708
2005-04-16,0,0,60.2,24.96,274.45187,277.81055
2005-04-17,0,0,60.2,24.96,271.27917,278.04962
2005-04-18,0,0,60.2,24.96,270.48517,276.36084
2005-04-19,0,0,60.2,24.96,266.231,274.10916
2005-04-20,0,0,60.2,24.96,267.22562,272.9803
2005-04-21,0,0,60.2,24.96,268.32184,272.66147
2005-04-22,0,0,60.2,24.96,269.17783,273.21768
2005-04-23,0,0,60.2,24.96,269.72137,274.50232
2005-04-24,0,0,60.2,24.96,270.26117,276.30942
2005-04-25,0,0,60.2,24.96,271.43695,277.16003
2005-04-26,0,0,60.2,24.96,271.90616,278.3047
2005-04-27,0,0,60.2,24.96,272.00574,278.67218
2005-04-28,0,0,60.2,24.96,270.92947,279.10242
2005-04-29,0,0,60.2,24.96,272.98526,279.25934
2005-04-30,0,0,60.2,24.96,273.36633,276.54877
2005-05-01,0,0,60.2,24.96,273.04,276.3846
2005-05-02,0,0,60.2,24.96,272.656,277.28888
2005-05-03,0,0,60.2,24.96,275.42505,277.6315
2005-05-04,0,0,60.2,24.96,276.44415,278.61462
2005-05-05,0,0,60.2,24.96,275.88956,278.1532
2005-05-06,0,0,60.2,24.96,276.20648,280.68396
2005-05-07,0,0,60.2,24.96,276.8228,279.32184
2005-05-08,0,0,60.2,24.96,275.77454,279.7553
2005-05-09,0,0,60.2,24.96,275.80353,281.07764
2005-05-10,0,0,60.2,24.96,275.40253,280.6474
2005-05-11,0,0,60.2,24.96,275.84888,280.4212
2005-05-12,0,0,60.2,24.96,274.7387,281.1719
2005-05-13,0,0,60.2,24.96,274.47058,281.56287
2005-05-14,0,0,60.2,24.96,272.77197,281.49866
2005-05-15,0,0,60.2,24.96,274.84372,280.24063
2005-05-16,0,0,60.2,24.96,277.62112,279.9636
2005-05-17,0,0,60.2,24.96,276.44736,279.58746
2005-05-18,0,0,60.2,24.96,276.17096,278.65622
2005-05-19,0,0,60.2,24.96,276.4446,278.60547
2005-05-20,0,0,60.2,24.96,275.38074,279.8149
2005-05-21,0,0,60.2,24.96,274.98627,281.00192
2005-05-22,0,0,60.2,24.96,277.6311,282.70865
2005-05-23,0,0,60.2,24.96,281.13382,283.9862
2005-05-24,0,0,60.2,24.96,281.09094,284.03366
2005-05-25,0,0,60.2,24.96,278.72314,282.75583
2005-05-26,0,0,60.2,24.96,280.05115,282.0512
2005-05-27,0,0,60.2,24.96,279.7215,283.5135
2005-05-28,0,0,60.2,24.96,275.21097,282.205
2005-05-29,0,0,60.2,24.96,277.33746,279.71228
2005-05-30,0,0,60.2,24.96,279.95654,281.3747
2005-05-31,0,0,60.2,24.96,278.7666,281.3237
2005-06-01,0,0,60.2,24.96,278.80923,280.49487
2005-06-02,0,0,60.2,24.96,277.8213,281.7077
2005-06-03,0,0,60.2,24.96,278.1416,281.67966
2005-06-04,0,0,60.2,24.96,280.63696,282.26855
2005-06-05,0,0,60.2,24.96,281.98035,283.30798
2005-06-06,0,0,60.2,24.96,281.28638,282.19965
2005-06-07,0,0,60.2,24.96,279.09518,282.39783
2005-06-08,0,0,60.2,24.96,277.09113,285.0769
2005-06-09,0,0,60.2,24.96,278.5384,283.93216
2005-06-10,0,0,60.2,24.96,279.43854,283.36978
2005-06-11,0,0,60.2,24.96,281.34128,284.94797
2005-06-12,0,0,60.2,24.96,282.74796,284.90588
2005-06-13,0,0,60.2,24.96,283.0114,284.9052
2005-06-14,0,0,60.2,24.96,282.22888,285.41742
2005-06-15,0,0,60.2,24.96,282.30673,286.93552
2005-06-16,0,0,60.2,24.96,284.08362,285.74057
2005-06-17,0,0,60.2,24.96,283.96207,286.47577
2005-06-18,0,0,60.2,24.96,284.48624,287.72925
2005-06-19,0,0,60.2,24.96,282.43698,287.78195
2005-06-20,0,0,60.2,24.96,281.1305,286.3277
