date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2003-01-01 00:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 00:00:00,279.3576,281.36646
2003-01-01 03:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 03:00:00,278.52905,279.9889
2003-01-01 06:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 06:00:00,278.73425,280.63446
2003-01-01 09:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 09:00:00,278.79605,280.58313
2003-01-01 12:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 12:00:00,279.29138,282.44724
2003-01-01 15:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 15:00:00,279.24628,282.12775
2003-01-01 18:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 18:00:00,277.96942,279.274
2003-01-01 21:00:00,0,0 days,0.0,44.65,11.62,2003-01-01 21:00:00,277.84833,278.69952
2003-01-02 00:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 00:00:00,276.0512,276.77902
2003-01-02 03:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 03:00:00,277.00342,277.67834
2003-01-02 06:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 06:00:00,277.00818,277.72406
2003-01-02 09:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 09:00:00,277.8659,278.98322
2003-01-02 12:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 12:00:00,278.60553,279.97717
2003-01-02 15:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 15:00:00,279.2594,282.0639
2003-01-02 18:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 18:00:00,279.69543,281.16174
2003-01-02 21:00:00,0,0 days,0.0,44.65,11.62,2003-01-02 21:00:00,281.05432,282.74426
2003-01-03 00:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 00:00:00,280.35596,281.9265
2003-01-03 03:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 03:00:00,280.30066,281.97363
2003-01-03 06:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 06:00:00,280.2539,281.7826
2003-01-03 09:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 09:00:00,280.38196,282.0041
2003-01-03 12:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 12:00:00,280.7874,283.8446
2003-01-03 15:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 15:00:00,280.9547,284.37488
2003-01-03 18:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 18:00:00,280.7461,282.67957
2003-01-03 21:00:00,0,0 days,0.0,44.65,11.62,2003-01-03 21:00:00,278.75952,280.4148
2003-01-04 00:00:00,0,0 days,0.0,44.65,11.62,2003-01-04 00:00:00,277.31665,278.7173
2003-01-04 03:00:00,0,0 days,0.0,44.65,11.62,2003-01-04 03:00:00,276.79016,278.42346
