date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2012-01-01 00:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 00:00:00,240.74998,244.35724
2012-01-01 03:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 03:00:00,240.10698,243.57718
2012-01-01 06:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 06:00:00,240.48778,244.05466
2012-01-01 09:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 09:00:00,242.66887,246.53317
2012-01-01 12:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 12:00:00,241.13039,244.61876
2012-01-01 15:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 15:00:00,241.56706,244.62039
2012-01-01 18:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 18:00:00,241.31941,243.80447
2012-01-01 21:00:00,0,0 days,0.0,82.492,-62.508,2012-01-01 21:00:00,241.4147,242.66568
2012-01-02 00:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 00:00:00,240.73589,242.79898
2012-01-02 03:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 03:00:00,239.60916,241.60873
2012-01-02 06:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 06:00:00,239.36607,241.73814
2012-01-02 09:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 09:00:00,240.36412,242.87898
2012-01-02 12:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 12:00:00,240.77534,243.76567
2012-01-02 15:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 15:00:00,241.06839,243.92313
2012-01-02 18:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 18:00:00,241.9824,243.70972
2012-01-02 21:00:00,0,0 days,0.0,82.492,-62.508,2012-01-02 21:00:00,242.04143,244.30298
2012-01-03 00:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 00:00:00,241.49632,244.02217
2012-01-03 03:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 03:00:00,241.148,243.34296
2012-01-03 06:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 06:00:00,240.78351,243.2625
2012-01-03 09:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 09:00:00,241.99379,244.66792
2012-01-03 12:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 12:00:00,240.65688,243.8097
2012-01-03 15:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 15:00:00,240.02377,243.16171
2012-01-03 18:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 18:00:00,239.33989,241.9785
2012-01-03 21:00:00,0,0 days,0.0,82.492,-62.508,2012-01-03 21:00:00,238.13171,241.75072
2012-01-04 00:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 00:00:00,238.90889,241.19743
2012-01-04 03:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 03:00:00,238.44388,240.56343
2012-01-04 06:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 06:00:00,238.3082,240.86151
2012-01-04 09:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 09:00:00,237.8332,241.23418
2012-01-04 12:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 12:00:00,241.18167,244.94588
2012-01-04 15:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 15:00:00,243.60753,246.9643
2012-01-04 18:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 18:00:00,244.6723,247.94421
2012-01-04 21:00:00,0,0 days,0.0,82.492,-62.508,2012-01-04 21:00:00,245.1053,248.50436
2012-01-05 00:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 00:00:00,240.84851,243.9062
2012-01-05 03:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 03:00:00,239.21498,241.22333
2012-01-05 06:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 06:00:00,238.39374,241.1444
2012-01-05 09:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 09:00:00,237.64212,241.50188
2012-01-05 12:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 12:00:00,238.89272,243.11214
2012-01-05 15:00:00,0,0 days,0.0,82.492,-62.508,2012-01-05 15:00:00,237.79813,242.25383
