date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2011-01-01 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 00:00:00,260.85925,270.5863
2011-01-01 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 03:00:00,257.06854,266.35413
2011-01-01 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 06:00:00,255.61572,265.31287
2011-01-01 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 09:00:00,253.93726,263.9958
2011-01-01 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 12:00:00,254.62778,262.58365
2011-01-01 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 15:00:00,255.91525,266.0454
2011-01-01 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 18:00:00,255.8945,271.19333
2011-01-01 21:00:00,0,0 days,0.0,36.6,-97.5,2011-01-01 21:00:00,256.12985,273.86774
2011-01-02 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 00:00:00,257.93027,269.92828
2011-01-02 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 03:00:00,258.65787,266.59808
2011-01-02 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 06:00:00,257.98105,263.50116
2011-01-02 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 09:00:00,256.84717,264.86835
2011-01-02 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 12:00:00,257.13287,261.78363
2011-01-02 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 15:00:00,260.16132,267.92462
2011-01-02 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 18:00:00,258.81378,275.41388
2011-01-02 21:00:00,0,0 days,0.0,36.6,-97.5,2011-01-02 21:00:00,258.77045,279.0324
2011-01-03 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 00:00:00,259.2625,274.2759
2011-01-03 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 03:00:00,260.91733,271.43134
2011-01-03 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 06:00:00,262.54047,270.5274
2011-01-03 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 09:00:00,264.19373,269.18015
2011-01-03 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 12:00:00,265.67307,269.38214
2011-01-03 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 15:00:00,267.49176,273.22845
2011-01-03 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 18:00:00,268.38855,280.7801
2011-01-03 21:00:00,0,0 days,0.0,36.6,-97.5,2011-01-03 21:00:00,266.58057,283.28528
2011-01-04 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 00:00:00,266.1048,276.72607
2011-01-04 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 03:00:00,265.15387,272.77686
2011-01-04 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 06:00:00,265.19543,271.80783
2011-01-04 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 09:00:00,263.8592,269.9517
2011-01-04 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 12:00:00,263.36194,268.65985
2011-01-04 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 15:00:00,264.36932,270.90808
2011-01-04 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 18:00:00,265.2019,276.90085
2011-01-04 21:00:00,0,0 days,0.0,36.6,-97.5,2011-01-04 21:00:00,264.7151,280.04034
2011-01-05 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 00:00:00,264.65543,276.0849
2011-01-05 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 03:00:00,265.36902,273.73224
2011-01-05 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 06:00:00,265.64264,271.3014
2011-01-05 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 09:00:00,265.2032,269.44327
2011-01-05 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 12:00:00,264.46597,267.2355
2011-01-05 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 15:00:00,264.59164,270.83356
2011-01-05 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 18:00:00,266.69916,280.56198
2011-01-05 21:00:00,0,0 days,0.0,36.6,-97.5,2011-01-05 21:00:00,266.3664,284.41327
2011-01-06 00:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 00:00:00,266.8142,280.17188
2011-01-06 03:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 03:00:00,267.51126,275.35892
2011-01-06 06:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 06:00:00,266.69592,275.6971
2011-01-06 09:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 09:00:00,266.62695,273.52988
2011-01-06 12:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 12:00:00,267.59686,272.8558
2011-01-06 15:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 15:00:00,267.20007,275.14868
2011-01-06 18:00:00,0,0 days,0.0,36.6,-97.5,2011-01-06 18:00:00,268.3447,284.81683
