date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2006-07-01 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 00:00:00,277.95273,281.61682
2006-07-01 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 03:00:00,277.05045,279.60455
2006-07-01 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 06:00:00,278.69827,282.04605
2006-07-01 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 09:00:00,280.03546,287.1632
2006-07-01 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 12:00:00,279.83115,290.11743
2006-07-01 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 15:00:00,280.12048,285.57605
2006-07-01 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 18:00:00,279.7226,284.4843
2006-07-01 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-01 21:00:00,278.9358,283.7542
2006-07-02 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 00:00:00,279.2301,282.2856
2006-07-02 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 03:00:00,278.5537,280.2145
2006-07-02 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 06:00:00,278.7092,280.48093
2006-07-02 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 09:00:00,279.5251,289.066
2006-07-02 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 12:00:00,278.6172,291.1166
2006-07-02 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 15:00:00,278.82568,287.52893
2006-07-02 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 18:00:00,279.12497,285.27518
2006-07-02 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-02 21:00:00,277.24997,283.02682
2006-07-03 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 00:00:00,275.87848,277.77826
2006-07-03 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 03:00:00,275.56216,277.16037
2006-07-03 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 06:00:00,276.03552,277.9954
2006-07-03 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 09:00:00,277.08633,289.61234
2006-07-03 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 12:00:00,276.9238,291.7296
2006-07-03 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 15:00:00,277.1499,288.73767
2006-07-03 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 18:00:00,276.3721,283.9646
2006-07-03 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-03 21:00:00,275.30206,279.8257
2006-07-04 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 00:00:00,273.5408,275.51697
2006-07-04 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 03:00:00,273.2425,275.28693
2006-07-04 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 06:00:00,273.0458,276.2998
2006-07-04 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 09:00:00,273.89432,289.7192
2006-07-04 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 12:00:00,274.3651,292.40457
2006-07-04 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 15:00:00,278.2649,290.3874
2006-07-04 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 18:00:00,273.99774,283.458
2006-07-04 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-04 21:00:00,273.33585,281.73193
2006-07-05 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 00:00:00,272.5677,277.522
2006-07-05 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 03:00:00,272.8611,278.44937
2006-07-05 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 06:00:00,274.1733,278.7334
2006-07-05 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 09:00:00,275.78546,291.21823
2006-07-05 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 12:00:00,276.18927,294.0144
2006-07-05 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 15:00:00,277.5766,289.9585
2006-07-05 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 18:00:00,275.7796,282.6604
2006-07-05 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-05 21:00:00,274.6963,281.79193
2006-07-06 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 00:00:00,273.891,280.45734
2006-07-06 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 03:00:00,273.12988,279.4953
2006-07-06 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 06:00:00,273.94064,279.32892
2006-07-06 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 09:00:00,277.19577,292.33026
2006-07-06 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 12:00:00,275.83563,295.63522
2006-07-06 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 15:00:00,277.63025,290.6289
2006-07-06 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 18:00:00,275.9619,284.29773
2006-07-06 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-06 21:00:00,275.63498,282.437
2006-07-07 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 00:00:00,273.54648,280.1266
2006-07-07 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 03:00:00,273.93732,277.3902
2006-07-07 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 06:00:00,274.39847,279.25998
2006-07-07 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 09:00:00,274.3659,289.53558
2006-07-07 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 12:00:00,270.89587,292.23682
2006-07-07 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 15:00:00,271.583,289.35693
2006-07-07 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 18:00:00,269.84943,280.1223
2006-07-07 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-07 21:00:00,268.2732,277.54346
2006-07-08 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 00:00:00,268.8475,275.5584
2006-07-08 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 03:00:00,269.34024,275.3239
2006-07-08 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 06:00:00,270.10956,277.2835
2006-07-08 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 09:00:00,273.81183,287.5705
2006-07-08 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 12:00:00,277.41412,291.32892
2006-07-08 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 15:00:00,277.29135,288.6118
2006-07-08 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 18:00:00,277.0193,283.04663
2006-07-08 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-08 21:00:00,275.83667,281.14478
2006-07-09 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 00:00:00,275.1284,278.6955
2006-07-09 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 03:00:00,275.223,279.08685
2006-07-09 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 06:00:00,276.0764,279.23523
2006-07-09 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 09:00:00,276.49332,288.12064
2006-07-09 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 12:00:00,276.7,291.08978
2006-07-09 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 15:00:00,278.74945,289.5012
2006-07-09 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 18:00:00,275.46753,283.65137
2006-07-09 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-09 21:00:00,274.64566,280.9708
2006-07-10 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 00:00:00,272.4745,274.36548
2006-07-10 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 03:00:00,272.4406,273.75247
2006-07-10 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 06:00:00,273.23218,275.0511
2006-07-10 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 09:00:00,274.65002,289.74945
2006-07-10 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 12:00:00,274.5529,293.11197
2006-07-10 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 15:00:00,277.85352,291.94904
2006-07-10 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 18:00:00,272.88187,282.9364
2006-07-10 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-10 21:00:00,272.41608,280.06598
2006-07-11 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 00:00:00,270.7828,275.9168
2006-07-11 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 03:00:00,271.06152,274.58417
2006-07-11 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 06:00:00,272.41055,277.12723
2006-07-11 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 09:00:00,273.12802,290.86624
2006-07-11 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 12:00:00,272.13992,293.6413
2006-07-11 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 15:00:00,274.79352,290.46045
2006-07-11 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 18:00:00,273.22513,282.39575
2006-07-11 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-11 21:00:00,271.88068,281.61365
2006-07-12 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 00:00:00,270.90637,277.71307
2006-07-12 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 03:00:00,271.74902,279.05536
2006-07-12 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 06:00:00,273.78223,279.20587
2006-07-12 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 09:00:00,276.963,290.28586
2006-07-12 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 12:00:00,276.66644,293.2754
2006-07-12 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 15:00:00,278.2389,289.99597
2006-07-12 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 18:00:00,276.34543,283.23938
2006-07-12 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-12 21:00:00,274.97174,281.28656
2006-07-13 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 00:00:00,274.4014,279.19794
2006-07-13 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 03:00:00,273.95538,279.1926
2006-07-13 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 06:00:00,274.9445,280.24457
2006-07-13 09:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 09:00:00,277.46063,290.48062
2006-07-13 12:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 12:00:00,277.25287,293.3391
2006-07-13 15:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 15:00:00,276.96518,290.4671
2006-07-13 18:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 18:00:00,275.91397,284.3297
2006-07-13 21:00:00,0,0 days,0.0,-25.5,25.8,2006-07-13 21:00:00,275.50632,282.84998
2006-07-14 00:00:00,0,0 days,0.0,-25.5,25.8,2006-07-14 00:00:00,276.15985,281.8441
2006-07-14 03:00:00,0,0 days,0.0,-25.5,25.8,2006-07-14 03:00:00,277.87527,283.36676
2006-07-14 06:00:00,0,0 days,0.0,-25.5,25.8,2006-07-14 06:00:00,278.10312,283.4763
