date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2007-05-01 00:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 00:00:00,274.05112,284.0627
2007-05-01 03:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 03:00:00,275.04288,278.90778
2007-05-01 06:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 06:00:00,275.33948,278.38367
2007-05-01 09:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 09:00:00,276.01974,278.75354
2007-05-01 12:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 12:00:00,276.87323,279.84192
2007-05-01 15:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 15:00:00,276.23212,283.11783
2007-05-01 18:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 18:00:00,276.55026,282.6361
2007-05-01 21:00:00,0,0 days,0.0,44.2,-79.8,2007-05-01 21:00:00,276.094,281.74194
2007-05-02 00:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 00:00:00,276.6364,281.2979
2007-05-02 03:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 03:00:00,276.80103,278.94598
2007-05-02 06:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 06:00:00,276.47336,278.07043
2007-05-02 09:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 09:00:00,275.42728,277.13452
2007-05-02 12:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 12:00:00,277.9334,280.38702
2007-05-02 15:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 15:00:00,276.67944,286.23773
2007-05-02 18:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 18:00:00,275.4569,287.2935
2007-05-02 21:00:00,0,0 days,0.0,44.2,-79.8,2007-05-02 21:00:00,272.86023,287.98584
2007-05-03 00:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 00:00:00,274.72998,285.58408
2007-05-03 03:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 03:00:00,273.89893,280.53717
2007-05-03 06:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 06:00:00,272.47644,279.55627
2007-05-03 09:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 09:00:00,271.72867,278.84076
2007-05-03 12:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 12:00:00,272.51996,280.5616
2007-05-03 15:00:00,0,0 days,0.0,44.2,-79.8,2007-05-03 15:00:00,271.5147,285.40927
