date,number,surface,latitude,longitude,d2m,t2m
2006-05-11,0,0,47.91,7.91,280.7943,286.9077
2006-05-12,0,0,47.91,7.91,280.60666,288.4842
2006-05-13,0,0,47.91,7.91,283.65326,287.62457
2006-05-14,0,0,47.91,7.91,283.07846,287.15305
2006-05-15,0,0,47.91,7.91,282.31918,288.44037
2006-05-16,0,0,47.91,7.91,286.42242,289.58237
2006-05-17,0,0,47.91,7.91,286.12817,290.97137
2006-05-18,0,0,47.91,7.91,286.6148,288.99258
2006-05-19,0,0,47.91,7.91,280.58453,286.74396
2006-05-20,0,0,47.91,7.91,280.82846,285.67645
2006-05-21,0,0,47.91,7.91,281.08472,287.28564
2006-05-22,0,0,47.91,7.91,282.8625,287.26657
2006-05-23,0,0,47.91,7.91,279.03836,285.19748
2006-05-24,0,0,47.91,7.91,277.4465,284.7099
2006-05-25,0,0,47.91,7.91,278.75565,284.40515
2006-05-26,0,0,47.91,7.91,283.25577,288.35587
2006-05-27,0,0,47.91,7.91,287.14108,290.41367
2006-05-28,0,0,47.91,7.91,285.68567,289.28464
2006-05-29,0,0,47.91,7.91,279.46588,284.48032
2006-05-30,0,0,47.91,7.91,277.02316,280.11475
2006-05-31,0,0,47.91,7.91,276.87134,280.05035
2006-06-01,0,0,47.91,7.91,277.85565,280.22675
2006-06-02,0,0,47.91,7.91,278.16278,280.7839
2006-06-03,0,0,47.91,7.91,277.8551,283.79446
2006-06-04,0,0,47.91,7.91,280.95422,285.85248
2006-06-05,0,0,47.91,7.91,280.08337,285.0067
2006-06-06,0,0,47.91,7.91,279.27173,285.19672
2006-06-07,0,0,47.91,7.91,277.5375,285.71542
2006-06-08,0,0,47.91,7.91,278.29315,287.8607
2006-06-09,0,0,47.91,7.91,278.42065,289.0661
2006-06-10,0,0,47.91,7.91,280.84454,290.9908
2006-06-11,0,0,47.91,7.91,281.71936,292.0268
2006-06-12,0,0,47.91,7.91,282.768,292.67712
2006-06-13,0,0,47.91,7.91,284.93875,295.4292
2006-06-14,0,0,47.91,7.91,286.20248,296.37778
2006-06-15,0,0,47.91,7.91,285.71335,296.53555
2006-06-16,0,0,47.91,7.91,287.91827,294.314
2006-06-17,0,0,47.91,7.91,286.97504,293.56537
2006-06-18,0,0,47.91,7.91,288.43765,295.08286
2006-06-19,0,0,47.91,7.91,288.35876,294.00797
2006-06-20,0,0,47.91,7.91,290.06128,294.58508
2006-06-21,0,0,47.91,7.91,289.77142,294.88364
2006-06-22,0,0,47.91,7.91,286.78964,291.36676
