date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2005-12-01 00:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 00:00:00,275.7815,278.40332
2005-12-01 03:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 03:00:00,277.75342,282.62915
2005-12-01 06:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 06:00:00,276.45532,290.29077
2005-12-01 09:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 09:00:00,277.15576,291.03955
2005-12-01 12:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 12:00:00,280.24072,286.82812
2005-12-01 15:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 15:00:00,278.84595,283.07178
2005-12-01 18:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 18:00:00,277.17456,279.63647
2005-12-01 21:00:00,0,0 days,0.0,29.47,79.65,2005-12-01 21:00:00,277.05176,279.04663
2005-12-02 00:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 00:00:00,275.61353,277.25024
2005-12-02 03:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 03:00:00,276.88525,280.30103
2005-12-02 06:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 06:00:00,275.13013,290.7461
2005-12-02 09:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 09:00:00,275.40308,292.18408
2005-12-02 12:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 12:00:00,278.917,287.10083
2005-12-02 15:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 15:00:00,277.1626,282.48486
2005-12-02 18:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 18:00:00,276.2444,279.5586
2005-12-02 21:00:00,0,0 days,0.0,29.47,79.65,2005-12-02 21:00:00,274.50146,278.02222
2005-12-03 00:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 00:00:00,273.8296,276.87183
2005-12-03 03:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 03:00:00,274.43262,279.38794
2005-12-03 06:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 06:00:00,274.26367,290.49512
2005-12-03 09:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 09:00:00,274.86865,291.11523
2005-12-03 12:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 12:00:00,278.79736,287.05566
2005-12-03 15:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 15:00:00,277.43408,282.18237
2005-12-03 18:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 18:00:00,276.25415,279.69043
2005-12-03 21:00:00,0,0 days,0.0,29.47,79.65,2005-12-03 21:00:00,275.60718,278.2671
2005-12-04 00:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 00:00:00,273.95825,275.81665
2005-12-04 03:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 03:00:00,275.04443,278.41504
2005-12-04 06:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 06:00:00,274.19116,289.562
2005-12-04 09:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 09:00:00,272.88916,290.88623
2005-12-04 12:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 12:00:00,276.3628,286.54028
2005-12-04 15:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 15:00:00,274.6018,281.54248
2005-12-04 18:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 18:00:00,273.9287,279.12695
2005-12-04 21:00:00,0,0 days,0.0,29.47,79.65,2005-12-04 21:00:00,273.3269,277.53467
