date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2009-04-01 00:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 00:00:00,275.4623,277.53665
2009-04-01 03:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 03:00:00,275.98557,277.64047
2009-04-01 06:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 06:00:00,277.10583,278.34418
2009-04-01 09:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 09:00:00,277.97577,280.1922
2009-04-01 12:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 12:00:00,276.29175,282.1217
2009-04-01 15:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 15:00:00,274.5177,282.20752
2009-04-01 18:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 18:00:00,272.9574,278.0194
2009-04-01 21:00:00,0,0 days,0.0,55.55,22.0,2009-04-01 21:00:00,272.09134,275.03333
2009-04-02 00:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 00:00:00,271.33762,272.99506
2009-04-02 03:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 03:00:00,270.43146,271.35156
2009-04-02 06:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 06:00:00,272.73087,273.9809
2009-04-02 09:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 09:00:00,272.61206,280.00424
2009-04-02 12:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 12:00:00,272.73468,282.64716
2009-04-02 15:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 15:00:00,272.72083,282.46094
2009-04-02 18:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 18:00:00,273.2506,278.367
2009-04-02 21:00:00,0,0 days,0.0,55.55,22.0,2009-04-02 21:00:00,271.9321,275.4957
2009-04-03 00:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 00:00:00,271.1633,275.14636
2009-04-03 03:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 03:00:00,271.2899,275.01096
2009-04-03 06:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 06:00:00,273.16254,277.4076
2009-04-03 09:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 09:00:00,273.4411,284.1488
2009-04-03 12:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 12:00:00,272.7345,286.7802
2009-04-03 15:00:00,0,0 days,0.0,55.55,22.0,2009-04-03 15:00:00,272.40332,285.8052
