date,number,surface,latitude,longitude,d2m,t2m
2008-04-05,0,0,51.53,12.9,276.24197,279.54355
2008-04-06,0,0,51.53,12.9,275.2373,277.81305
2008-04-07,0,0,51.53,12.9,273.84747,275.55566
2008-04-08,0,0,51.53,12.9,273.54977,277.74133
2008-04-09,0,0,51.53,12.9,275.18433,277.96173
2008-04-10,0,0,51.53,12.9,276.80862,277.6246
2008-04-11,0,0,51.53,12.9,279.50302,280.3668
2008-04-12,0,0,51.53,12.9,276.7734,281.32047
2008-04-13,0,0,51.53,12.9,276.62143,282.57986
2008-04-14,0,0,51.53,12.9,278.53415,283.3603
2008-04-15,0,0,51.53,12.9,278.85077,279.7915
2008-04-16,0,0,51.53,12.9,275.8725,279.31317
2008-04-17,0,0,51.53,12.9,274.36728,278.11444
2008-04-18,0,0,51.53,12.9,276.30142,279.07608
2008-04-19,0,0,51.53,12.9,276.32864,279.19366
2008-04-20,0,0,51.53,12.9,277.02066,280.84064
2008-04-21,0,0,51.53,12.9,277.60883,283.2772
2008-04-22,0,0,51.53,12.9,277.65674,284.022
2008-04-23,0,0,51.53,12.9,276.42715,283.60226
2008-04-24,0,0,51.53,12.9,275.7701,284.68732
2008-04-25,0,0,51.53,12.9,279.99365,283.25934
2008-04-26,0,0,51.53,12.9,278.7774,284.2652
2008-04-27,0,0,51.53,12.9,277.64365,286.0631
2008-04-28,0,0,51.53,12.9,278.0085,288.91068
2008-04-29,0,0,51.53,12.9,282.84372,285.89575
2008-04-30,0,0,51.53,12.9,281.52246,285.67297
2008-05-01,0,0,51.53,12.9,280.26935,285.66428
2008-05-02,0,0,51.53,12.9,279.6362,284.23914
2008-05-03,0,0,51.53,12.9,279.43127,284.44025
2008-05-04,0,0,51.53,12.9,277.5312,284.68347
2008-05-05,0,0,51.53,12.9,282.07208,286.31854
2008-05-06,0,0,51.53,12.9,281.49963,287.83484
2008-05-07,0,0,51.53,12.9,279.27536,287.599
2008-05-08,0,0,51.53,12.9,280.4741,288.3535
2008-05-09,0,0,51.53,12.9,279.2378,289.0954
2008-05-10,0,0,51.53,12.9,279.5413,289.5147
2008-05-11,0,0,51.53,12.9,280.28265,290.16956
2008-05-12,0,0,51.53,12.9,279.98865,290.5917
2008-05-13,0,0,51.53,12.9,282.1923,289.44708
2008-05-14,0,0,51.53,12.9,280.3451,288.6075
2008-05-15,0,0,51.53,12.9,281.94025,288.82193
2008-05-16,0,0,51.53,12.9,285.5592,288.4416
2008-05-17,0,0,51.53,12.9,286.05685,288.99725
2008-05-18,0,0,51.53,12.9,281.8968,285.00372
2008-05-19,0,0,51.53,12.9,279.3941,284.60956
2008-05-20,0,0,51.53,12.9,277.4021,284.80627
2008-05-21,0,0,51.53,12.9,278.16083,285.39575
2008-05-22,0,0,51.53,12.9,279.56784,285.77222
2008-05-23,0,0,51.53,12.9,281.21243,287.8333
2008-05-24,0,0,51.53,12.9,281.58325,288.59283
2008-05-25,0,0,51.53,12.9,281.68826,289.35162
2008-05-26,0,0,51.53,12.9,284.28574,290.116
2008-05-27,0,0,51.53,12.9,285.15082,289.58722
2008-05-28,0,0,51.53,12.9,283.99573,292.14487
2008-05-29,0,0,51.53,12.9,283.45032,293.2716
2008-05-30,0,0,51.53,12.9,285.80737,295.89102
2008-05-31,0,0,51.53,12.9,288.63596,296.0422
2008-06-01,0,0,51.53,12.9,288.32178,295.25336
2008-06-02,0,0,51.53,12.9,286.36157,296.64313
2008-06-03,0,0,51.53,12.9,287.13452,295.3499
2008-06-04,0,0,51.53,12.9,285.87115,293.50302
2008-06-05,0,0,51.53,12.9,281.21942,292.9381
2008-06-06,0,0,51.53,12.9,281.8161,292.09512
2008-06-07,0,0,51.53,12.9,281.4263,293.98306
2008-06-08,0,0,51.53,12.9,281.8482,293.97415
2008-06-09,0,0,51.53,12.9,282.64606,295.00134
