date,number,step,surface,latitude,longitude,valid_time,d2m,t2m
2008-01-01 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 00:00:00,271.40894,273.88513
2008-01-01 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 03:00:00,271.42798,274.08325
2008-01-01 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 06:00:00,271.98657,273.98972
2008-01-01 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 09:00:00,272.5667,274.22476
2008-01-01 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 12:00:00,272.87756,275.09537
2008-01-01 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 15:00:00,273.49817,274.74384
2008-01-01 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 18:00:00,273.53302,274.67328
2008-01-01 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-01 21:00:00,273.51978,274.86734
2008-01-02 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 00:00:00,273.23172,274.5084
2008-01-02 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 03:00:00,273.12848,274.513
2008-01-02 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 06:00:00,273.06085,274.3505
2008-01-02 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 09:00:00,273.19464,274.52762
2008-01-02 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 12:00:00,273.31104,274.31097
2008-01-02 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 15:00:00,272.14224,273.95468
2008-01-02 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 18:00:00,271.3021,273.44427
2008-01-02 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-02 21:00:00,270.01184,272.94388
2008-01-03 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 00:00:00,268.90704,272.18518
2008-01-03 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 03:00:00,268.53238,271.70972
2008-01-03 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 06:00:00,268.24362,271.37134
2008-01-03 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 09:00:00,267.77295,270.96805
2008-01-03 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 12:00:00,267.25058,270.07806
2008-01-03 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 15:00:00,267.44485,270.24744
2008-01-03 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 18:00:00,268.65857,271.60614
2008-01-03 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-03 21:00:00,268.81744,271.96097
2008-01-04 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 00:00:00,267.56686,271.11597
2008-01-04 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 03:00:00,267.95462,271.26675
2008-01-04 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 06:00:00,268.17996,271.1436
2008-01-04 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 09:00:00,268.21967,271.01624
2008-01-04 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 12:00:00,267.79013,270.74493
2008-01-04 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 15:00:00,267.5924,270.64566
2008-01-04 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 18:00:00,267.78406,270.74796
2008-01-04 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-04 21:00:00,267.85727,270.86548
2008-01-05 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 00:00:00,268.02548,270.95215
2008-01-05 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 03:00:00,268.25528,271.17102
2008-01-05 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 06:00:00,268.78394,271.50507
2008-01-05 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 09:00:00,268.90466,271.98532
2008-01-05 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 12:00:00,269.80078,271.71417
2008-01-05 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 15:00:00,270.08444,271.87918
2008-01-05 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 18:00:00,270.59305,272.20764
2008-01-05 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-05 21:00:00,271.5366,272.37326
2008-01-06 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 00:00:00,272.8109,273.04126
2008-01-06 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 03:00:00,273.79425,274.13312
2008-01-06 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 06:00:00,274.63535,274.8578
2008-01-06 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 09:00:00,275.01315,275.2125
2008-01-06 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 12:00:00,275.28842,275.40298
2008-01-06 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 15:00:00,274.54266,275.016
2008-01-06 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 18:00:00,274.58557,275.04303
2008-01-06 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-06 21:00:00,274.30118,275.31393
2008-01-07 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 00:00:00,274.88318,275.4452
2008-01-07 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 03:00:00,275.33026,275.72018
2008-01-07 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 06:00:00,275.43427,275.5526
2008-01-07 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 09:00:00,275.6529,275.90082
2008-01-07 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 12:00:00,275.24667,275.70535
2008-01-07 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 15:00:00,274.1518,274.7155
2008-01-07 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 18:00:00,274.51837,274.86267
2008-01-07 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-07 21:00:00,275.57748,276.12012
2008-01-08 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 00:00:00,275.58282,276.3934
2008-01-08 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 03:00:00,276.36923,277.1516
2008-01-08 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 06:00:00,276.42084,277.38245
2008-01-08 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 09:00:00,276.17325,277.15344
2008-01-08 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 12:00:00,276.36606,277.821
2008-01-08 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 15:00:00,276.22586,277.38535
2008-01-08 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 18:00:00,276.31506,277.3382
2008-01-08 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-08 21:00:00,276.18573,277.04886
2008-01-09 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 00:00:00,276.2191,276.93976
2008-01-09 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 03:00:00,276.31885,277.0366
2008-01-09 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 06:00:00,276.25293,277.0058
2008-01-09 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 09:00:00,276.00208,276.86383
2008-01-09 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 12:00:00,275.53024,277.01178
2008-01-09 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 15:00:00,275.6043,276.9196
2008-01-09 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 18:00:00,276.3455,277.19092
2008-01-09 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-09 21:00:00,276.0435,276.97253
2008-01-10 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 00:00:00,275.07043,276.23444
2008-01-10 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 03:00:00,275.04398,276.24713
2008-01-10 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 06:00:00,275.40463,276.4409
2008-01-10 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 09:00:00,275.90463,276.7966
2008-01-10 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 12:00:00,276.23495,277.36426
2008-01-10 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 15:00:00,276.37955,277.94516
2008-01-10 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 18:00:00,275.89227,277.73346
2008-01-10 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-10 21:00:00,275.91217,277.7716
2008-01-11 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 00:00:00,277.06015,278.5256
2008-01-11 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 03:00:00,278.3244,279.5277
2008-01-11 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 06:00:00,278.6345,279.78314
2008-01-11 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 09:00:00,278.79456,279.74274
2008-01-11 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 12:00:00,278.96167,279.63763
2008-01-11 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 15:00:00,278.5025,279.12192
2008-01-11 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 18:00:00,278.44376,279.0337
2008-01-11 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-11 21:00:00,278.47906,279.198
2008-01-12 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 00:00:00,277.8632,279.00784
2008-01-12 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 03:00:00,277.08228,278.65128
2008-01-12 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 06:00:00,276.008,277.99133
2008-01-12 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 09:00:00,275.4754,277.86572
2008-01-12 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 12:00:00,276.5171,278.7236
2008-01-12 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 15:00:00,276.9225,278.65082
2008-01-12 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 18:00:00,276.64703,278.6217
2008-01-12 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-12 21:00:00,276.76935,278.1864
2008-01-13 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 00:00:00,275.31128,277.9753
2008-01-13 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 03:00:00,274.88074,277.3447
2008-01-13 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 06:00:00,275.33777,276.41577
2008-01-13 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 09:00:00,275.40378,276.26257
2008-01-13 12:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 12:00:00,275.49258,277.66403
2008-01-13 15:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 15:00:00,275.11484,277.14203
2008-01-13 18:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 18:00:00,274.9134,277.25394
2008-01-13 21:00:00,0,0 days,0.0,56.04,13.52,2008-01-13 21:00:00,274.6098,277.15396
2008-01-14 00:00:00,0,0 days,0.0,56.04,13.52,2008-01-14 00:00:00,274.172,276.2834
2008-01-14 03:00:00,0,0 days,0.0,56.04,13.52,2008-01-14 03:00:00,273.49536,274.8678
2008-01-14 06:00:00,0,0 days,0.0,56.04,13.52,2008-01-14 06:00:00,273.43338,274.22928
2008-01-14 09:00:00,0,0 days,0.0,56.04,13.52,2008-01-14 09:00:00,274.64102,275.2919
