2011  1  1  2  8     222.45
2011  1  1  2 51     141.84
2011  1  1  3 38     135.27
2011  1  1  4 25     136.52
2011  1  1  5 13     127.63
2011  1  1  6  3     137.52
2011  1  1  6 52     133.76
2011  1  1  7 41     125.65
2011  1  1  8 29     114.33
2011  1  1  9 19      117.3
2011  1  1 10  8     121.62
2011  1  1 10 58     117.51
2011  1  1 11 48     121.96
2011  1  1 12 37      122.5
2011  1  1 13 27     116.01
2011  1  1 14 17     111.14
2011  1  1 15  6     112.59
2011  1  1 15 53     118.97
2011  1  1 16 38     115.54
2011  1  1 17 22     126.16
2011  1  1 18  6     127.84
2011  1  1 18 50     118.02
2011  1  1 19 34     125.17
2011  1  1 21  3     140.76
2011  1  1 21 47     144.95
2011  1  1 22 31      181.2
2011  1  1 23 15     202.03
2011  1  2  2  2     210.44
2011  1  2  2 44     170.94
2011  1  2  3 30     218.26
2011  1  2  4 16     315.23
2011  1  2  5  3     414.99
2011  1  2  5 51     370.08
2011  1  2  6 40     336.75
2011  1  2  7 30     342.92
2011  1  2  8 20     430.38
2011  1  2  9 10     554.37
2011  1  2  9 59      301.2
2011  1  2 10 49     326.67
2011  1  2 11 39     334.09
2011  1  2 12 28     433.53
2011  1  2 13 18     467.38
2011  1  2 14  8     476.08
2011  1  2 14 57        476
2011  1  2 15 47     440.49
2011  1  2 16 37     428.28
2011  1  2 17 26      396.4
2011  1  2 18 16      366.5
2011  1  2 19  6     381.68
2011  1  2 19 56     382.22
2011  1  2 20 45     406.84
2011  1  2 21 35     504.38
2011  1  2 22 25      459.9
2011  1  2 23 14     498.01
2011  1  3  2  5     703.61
2011  1  3  2 49     690.72
2011  1  3  3 39     738.34
2011  1  3  4 29     724.58
2011  1  3  5 18     699.81
2011  1  3  6  8     714.62
2011  1  3  6 58     710.76
2011  1  3  7 47     731.43
2011  1  3  8 37     893.15
2011  1  3  9 25     907.14
2011  1  3 10 12     820.36
2011  1  3 11  0     680.61
2011  1  3 11 50     628.04
2011  1  3 12 40     592.49
2011  1  3 13 29     644.42
2011  1  3 14 19     753.62
2011  1  3 15  9     703.51
2011  1  3 15 58     574.85
2011  1  3 16 48     584.26
2011  1  3 17 38     620.85
2011  1  3 18 27     639.37
2011  1  3 19 17     1228.8
2011  1  3 20  5     984.45
2011  1  3 20 53     847.43
2011  1  3 21 42     1002.2
2011  1  3 22 28     1083.1
2011  1  3 23 15     1084.1
2011  1  4 13 23     324.49
2011  1  4 14 13     312.36
2011  1  4 15  3     392.29
2011  1  4 15 52     302.92
2011  1  4 16 42     287.35
2011  1  4 17 32     287.13
2011  1  4 18 21      315.7
2011  1  4 19 11     256.23
2011  1  4 20  0     287.68
2011  1  4 20 50     505.04
2011  1  4 21 40     425.41
2011  1  4 22 29     508.39
2011  1  4 23 19     569.64
2011  1  5  2 13     610.61
2011  1  5  2 57      635.9
2011  1  5  3 47      605.8
2011  1  5  4 36     591.95
2011  1  5  5 26     563.46
2011  1  5  6 14     581.31
2011  1  5  7  2      573.8
2011  1  5  7 52     602.93
2011  1  5  8 40     598.85
2011  1  5  9 28     650.01
2011  1  5 10 18     673.16
2011  1  5 11  7     606.12
2011  1  5 11 54     549.05
2011  1  5 12 41     593.46
2011  1  5 13 29     477.37
2011  1  5 14 56     271.05
2011  1  5 15 48        311
2011  1  5 16 38     318.66
2011  1  5 17 28     314.59
2011  1  5 18 18      275.3
2011  1  5 19  8     298.67
2011  1  5 19 57     494.91
2011  1  5 20 47      280.2
2011  1  5 21 37     237.16
2011  1  5 22 26     292.68
2011  1  5 23 16     309.01
2011  1  6  2 10     260.66
2011  1  6  2 53     362.38
2011  1  6  3 38     346.62
2011  1  6  4 22     281.67
2011  1  6  5  8     410.93
2011  1  6  5 53     369.49
2011  1  6  6 37     305.03
2011  1  6  7 22     278.13
2011  1  6  8  7     299.09
2011  1  6  8 54     321.24
2011  1  6  9 41     335.43
2011  1  6 10 28     328.97
2011  1  6 11 16     300.56
2011  1  6 12  3     236.67
2011  1  6 12 52     210.85
2011  1  6 13 42     152.68
2011  1  6 14 31      142.8
2011  1  6 15 18     194.35
2011  1  6 16  5     224.98
2011  1  6 16 52     256.42
2011  1  6 17 39     191.63
2011  1  6 18 25     189.06
2011  1  6 19  9     325.54
2011  1  6 19 53     232.31
2011  1  6 20 37     222.55
2011  1  6 21 21     223.43
2011  1  6 22  6     245.75
2011  1  6 22 50     351.47
2011  1  6 23 34     305.97
2011  1  7  2 19     320.76
2011  1  7  3  1     255.08
2011  1  7  3 45     222.16
2011  1  7  4 29     239.72
2011  1  7  5 13     231.35
2011  1  7  5 57      259.5
2011  1  7  6 42      265.4
2011  1  7  7 26     262.86
2011  1  7  8 10     223.98
2011  1  7  8 55     239.15
2011  1  7  9 41     127.63
2011  1  7 10 27     112.44
2011  1  7 11 14      96.69
