date,hybrid,latitude,longitude,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2009-01-01,60,49.56,15.08,3.5161184e-12,5.4357907e-12,5.900489e-13,1.9744066e-10,3.3668957e-10,6.9184614e-09,5.693025e-09,1.7805262e-12,1.3935762e-10,6.0120166e-11,6.348954e-10
2009-01-02,60,49.56,15.08,1.8133866e-12,3.1460748e-12,4.533064e-13,1.6003184e-10,3.8914044e-10,6.794066e-09,6.4901844e-09,1.8949588e-12,1.4754692e-10,1.1142741e-11,4.901402e-10
2009-01-03,60,49.56,15.08,0.0,0.0,0.0,1.5637676e-10,3.8731401e-10,9.44145e-09,7.995922e-09,1.279232e-11,1.0868356e-09,5.0791885e-11,4.2230075e-10
2009-01-04,60,49.56,15.08,1.4207877e-14,1.4586377e-14,1.1325178e-15,1.1819594e-10,2.5841534e-10,5.4920157e-09,4.808421e-09,5.5254273e-12,4.7022464e-10,8.195857e-11,3.8253203e-10
2009-01-05,60,49.56,15.08,4.3637115e-14,5.988966e-14,6.5391685e-15,1.3186272e-10,3.6532075e-10,5.7842438e-09,6.1199623e-09,1.5044374e-12,1.2695786e-10,1.8401215e-11,4.8179905e-10
2009-01-06,60,49.56,15.08,5.7821717e-15,0.0,0.0,1.780025e-10,7.3634876e-10,7.0955917e-09,1.1312112e-08,1.232073e-13,1.0076903e-11,2.8468053e-12,7.087306e-10
2009-01-07,60,49.56,15.08,1.0721937e-13,1.5518148e-13,3.7721016e-14,2.1451023e-10,5.9416594e-10,9.799946e-09,1.1087225e-08,3.0616345e-12,2.4935276e-10,8.85806e-11,5.297459e-10
2009-01-08,60,49.56,15.08,0.0,0.0,0.0,2.1326345e-10,5.3701843e-10,1.1332839e-08,9.642015e-09,6.4266314e-11,5.4744627e-09,1.6104539e-09,3.4407735e-10
2009-01-09,60,49.56,15.08,2.3128687e-14,0.0,1.15643435e-14,3.9152234e-10,7.9640405e-10,1.9494303e-08,1.5138525e-08,3.8894003e-11,3.3090686e-09,1.7057677e-10,5.465934e-10
2009-01-10,60,49.56,15.08,1.2261658e-13,1.8233378e-13,3.032456e-13,3.2712755e-10,7.8461726e-10,1.5316344e-08,1.559076e-08,2.3353666e-11,1.9797093e-09,1.6703798e-10,5.4229937e-10
