date,step,hybrid,latitude,longitude,valid_time,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2006-01-01 00:00:00,0 days,60.0,51.6,-1.3,2006-01-01 00:00:00,0.0,0.0,0.0,8.010798e-11,2.4272484e-10,4.6193125e-09,4.18646e-09,7.476818e-10,6.390162e-08,3.9671598e-08,2.2589833e-10
2006-01-01 03:00:00,0 days,60.0,51.6,-1.3,2006-01-01 03:00:00,0.0,0.0,0.0,6.316384e-11,1.8220404e-10,4.804064e-09,4.308609e-09,3.3610809e-10,2.8725898e-08,1.1031832e-08,1.6394631e-10
2006-01-01 06:00:00,0 days,60.0,51.6,-1.3,2006-01-01 06:00:00,0.0,0.0,0.0,5.843012e-11,1.6716119e-10,4.7539412e-09,4.182104e-09,6.2480535e-11,5.339815e-09,8.798917e-10,1.4345426e-10
2006-01-01 09:00:00,0 days,60.0,51.6,-1.3,2006-01-01 09:00:00,0.0,0.0,0.0,7.638651e-11,2.0692244e-10,4.9469504e-09,4.103073e-09,8.0135974e-11,6.848468e-09,1.1913509e-09,3.3452116e-10
2006-01-01 12:00:00,0 days,60.0,51.6,-1.3,2006-01-01 12:00:00,0.0,0.0,0.0,6.0361334e-12,1.9688787e-11,2.7010008e-10,2.4661415e-10,4.3125503e-12,3.6853387e-10,8.848747e-11,6.52334e-11
2006-01-01 15:00:00,0 days,60.0,51.6,-1.3,2006-01-01 15:00:00,0.0,0.0,0.0,2.1646825e-11,6.803251e-11,8.243381e-10,7.4516104e-10,8.31829e-12,7.1089834e-10,1.26506e-10,2.7389677e-10
2006-01-01 18:00:00,0 days,60.0,51.6,-1.3,2006-01-01 18:00:00,0.0,0.0,0.0,6.4048884e-11,1.8695964e-10,2.3200442e-09,2.022433e-09,8.618956e-12,7.3659523e-10,1.0194702e-10,7.304779e-10
2006-01-01 21:00:00,0 days,60.0,51.6,-1.3,2006-01-01 21:00:00,0.0,0.0,0.0,1.181091e-10,3.094734e-10,4.506159e-09,3.7520067e-09,1.1031304e-11,9.42711e-10,2.0004882e-10,1.0403338e-09
2006-01-02 00:00:00,0 days,60.0,51.6,-1.3,2006-01-02 00:00:00,0.0,0.0,0.0,1.5232975e-10,4.0852363e-10,7.62048e-09,6.5586496e-09,8.482977e-12,7.249594e-10,1.6112936e-10,6.6493727e-10
2006-01-02 03:00:00,0 days,60.0,51.6,-1.3,2006-01-02 03:00:00,0.0,0.0,0.0,1.8042484e-10,4.3718165e-10,1.0895341e-08,9.089718e-09,8.703561e-12,7.4385886e-10,4.497779e-10,5.7850913e-10
2006-01-02 06:00:00,0 days,60.0,51.6,-1.3,2006-01-02 06:00:00,1.04557925e-14,0.0,0.0,2.3202822e-10,5.5008753e-10,1.4987188e-08,1.22722525e-08,9.048069e-12,7.7327095e-10,6.1304417e-10,7.3462947e-10
2006-01-02 09:00:00,0 days,60.0,51.6,-1.3,2006-01-02 09:00:00,1.04557925e-14,0.0,0.0,3.881313e-10,1.022454e-09,2.2971697e-08,1.8959103e-08,5.3498243e-12,4.5717224e-10,5.77805e-10,1.2543022e-09
2006-01-02 12:00:00,0 days,60.0,51.6,-1.3,2006-01-02 12:00:00,0.0,0.0,0.0,1.172627e-10,3.3647807e-10,5.715587e-09,4.790257e-09,1.102566e-12,9.4201855e-11,5.6410514e-12,8.1401524e-10
2006-01-02 15:00:00,0 days,60.0,51.6,-1.3,2006-01-02 15:00:00,0.0,0.0,0.0,1.6091595e-10,4.7916215e-10,6.4708665e-09,5.510644e-09,4.3983228e-13,3.757881e-11,3.0558488e-12,1.2228707e-09
2006-01-02 18:00:00,0 days,60.0,51.6,-1.3,2006-01-02 18:00:00,0.0,0.0,0.0,5.7948746e-10,1.795971e-09,2.1566075e-08,1.9107226e-08,6.9176605e-14,5.885328e-12,2.6775155e-12,1.6550845e-09
2006-01-02 21:00:00,0 days,60.0,51.6,-1.3,2006-01-02 21:00:00,0.0,0.0,0.0,6.097105e-10,1.6782505e-09,2.294495e-08,1.940752e-08,2.5167908e-13,2.1522052e-11,6.606244e-12,2.08548e-09
2006-01-03 00:00:00,0 days,60.0,51.6,-1.3,2006-01-03 00:00:00,0.0,1.0455792e-14,1.672927e-13,3.7897485e-10,9.720449e-10,1.7222755e-08,1.4472757e-08,4.4762474e-13,3.824034e-11,2.2761543e-11,1.2253876e-09
2006-01-03 03:00:00,0 days,60.0,51.6,-1.3,2006-01-03 03:00:00,1.7297257e-13,4.3425056e-13,1.359659e-12,2.2677267e-10,5.4857463e-10,1.3106239e-08,1.0933418e-08,2.178685e-12,1.8596755e-10,5.6103268e-11,6.5779765e-10
2006-01-03 06:00:00,0 days,60.0,51.6,-1.3,2006-01-03 06:00:00,6.773831e-13,1.499776e-12,2.540676e-12,1.6447163e-10,4.113803e-10,1.0957706e-08,9.175019e-09,9.215769e-12,7.859433e-10,1.3174875e-10,4.6468712e-10
2006-01-03 09:00:00,0 days,60.0,51.6,-1.3,2006-01-03 09:00:00,1.1788339e-12,2.4510689e-12,3.0452678e-12,1.6255394e-10,4.3926898e-10,9.638638e-09,8.039918e-09,2.2124866e-11,1.8867574e-09,3.3149686e-10,6.89172e-10
2006-01-03 12:00:00,0 days,60.0,51.6,-1.3,2006-01-03 12:00:00,2.2923757e-12,4.50335e-12,4.0664668e-12,2.2227659e-10,6.2029737e-10,1.0738971e-08,8.92723e-09,4.097642e-11,3.4943894e-09,6.500699e-10,1.6237186e-09
