date,hybrid,latitude,longitude,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2005-01-01,60,60.2,24.96,1.8937744e-14,2.3207036e-14,0.0,9.312961e-11,2.2610186e-10,5.129059e-09,4.32362e-09,1.3915022e-10,1.1889998e-08,2.417497e-09,2.4862828e-10
2005-01-02,60,60.2,24.96,2.765561e-14,4.9997516e-14,7.822548e-15,5.001043e-11,1.6647066e-10,3.1699796e-09,3.36246e-09,6.217853e-11,5.312071e-09,6.3462346e-10,1.8715358e-10
2005-01-03,60,60.2,24.96,6.632738e-15,1.0658141e-14,0.0,8.571114e-11,2.3861854e-10,4.6784985e-09,4.0348405e-09,2.716408e-10,2.3212493e-08,2.0059364e-08,3.3337147e-10
2005-01-04,60,60.2,24.96,0.0,0.0,0.0,9.774749e-11,2.9392613e-10,5.7917036e-09,5.1493325e-09,1.9371324e-10,1.655413e-08,1.1106179e-08,1.5134662e-10
2005-01-05,60,60.2,24.96,7.757235e-14,1.368928e-13,2.842171e-14,5.95587e-11,1.9126391e-10,4.11743e-09,3.99231e-09,6.588059e-11,5.629332e-09,2.5128464e-09,9.989261e-11
2005-01-06,60,60.2,24.96,2.6466071e-14,1.7664532e-14,0.0,1.3793935e-10,3.875346e-10,8.412847e-09,7.504054e-09,8.899033e-11,7.604686e-09,8.8019805e-09,3.7165096e-10
2005-01-07,60,60.2,24.96,1.3725831e-11,2.8199748e-11,1.2062408e-11,6.943977e-11,1.9023091e-10,3.8411825e-09,3.5437162e-09,2.5621485e-10,2.1892882e-08,1.0672649e-08,3.9842568e-10
2005-01-08,60,60.2,24.96,2.6194283e-11,4.7729067e-11,5.4874217e-12,7.903036e-11,2.0836088e-10,4.2282426e-09,3.6821208e-09,2.2400888e-10,1.9141353e-08,9.869632e-09,5.057546e-10
2005-01-09,60,60.2,24.96,1.931378e-12,3.7884474e-12,7.0677427e-13,3.6366576e-11,9.897567e-11,2.0277677e-09,1.8989783e-09,3.5691503e-10,3.0503877e-08,2.0596634e-08,1.9219679e-10
2005-01-10,60,60.2,24.96,5.148574e-13,1.0525969e-12,2.8292668e-13,8.1381346e-11,2.4678165e-10,4.9783995e-09,4.6981814e-09,6.376023e-11,5.4481912e-09,2.5360893e-09,2.7741637e-10
2005-01-11,60,60.2,24.96,8.860264e-12,1.6129193e-11,1.2587847e-12,6.937387e-11,1.8900498e-10,3.8968992e-09,3.3658463e-09,2.2395015e-10,1.9132905e-08,9.847587e-09,3.503686e-10
2005-01-12,60,60.2,24.96,1.8811784e-12,3.3145199e-12,2.6361576e-13,1.1504503e-10,2.4207975e-10,6.0873706e-09,4.865357e-09,1.8169505e-10,1.5525018e-08,8.727571e-09,6.8364536e-10
2005-01-13,60,60.2,24.96,2.8319137e-12,4.756202e-12,1.3121584e-13,5.8792186e-11,1.2982762e-10,2.9854403e-09,2.3536493e-09,6.730177e-10,5.7512505e-08,3.0939464e-08,3.967343e-10
2005-01-14,60,60.2,24.96,6.2576057e-14,4.1717372e-14,0.0,4.218186e-11,1.243075e-10,2.7924745e-09,2.5293934e-09,6.138482e-11,5.244933e-09,1.5006267e-09,9.0728126e-11
2005-01-15,60,60.2,24.96,0.0,0.0,0.0,6.5836794e-11,1.8675962e-10,4.507852e-09,3.895955e-09,1.1459162e-11,9.789916e-10,3.5492828e-10,7.6682494e-11
2005-01-16,60,60.2,24.96,3.6223878e-12,6.7507788e-12,1.5388408e-12,7.95038e-11,1.8816465e-10,4.335809e-09,3.5924443e-09,7.87304e-11,6.722297e-09,2.6933058e-09,2.8353456e-10
2005-01-17,60,60.2,24.96,9.955905e-12,1.9621998e-11,6.6852426e-12,1.3448039e-10,1.9860402e-10,5.41677e-09,3.456057e-09,1.3779675e-10,1.1771525e-08,4.3792796e-09,7.862389e-10
2005-01-18,60,60.2,24.96,1.7619935e-12,3.868769e-12,2.5739755e-12,2.2915919e-10,3.1307162e-10,9.290454e-09,5.844956e-09,3.232607e-11,2.7616616e-09,5.619055e-10,1.2540446e-09
2005-01-19,60,60.2,24.96,2.582196e-11,5.914215e-11,2.5022647e-11,1.9329605e-10,2.642231e-10,8.351001e-09,5.1625406e-09,3.757777e-12,3.148109e-10,4.3323314e-11,1.2597869e-09
2005-01-20,60,60.2,24.96,7.735751e-12,1.6292528e-11,8.978406e-12,2.4688152e-10,2.8995947e-10,8.249086e-09,5.2447637e-09,2.48249e-11,2.1181654e-09,7.294148e-10,1.5792176e-09
2005-01-21,60,60.2,24.96,4.919068e-13,8.98808e-13,3.598473e-14,9.414155e-11,2.0493537e-10,4.1843258e-09,3.5993457e-09,1.3884986e-10,1.1863385e-08,5.6265415e-09,6.1309746e-10
2005-01-22,60,60.2,24.96,5.2958424e-13,5.9138604e-13,3.7815117e-15,3.5912262e-10,9.892271e-10,1.9389427e-08,1.6712496e-08,2.466102e-11,2.106948e-09,2.1297946e-09,4.8031923e-10
2005-01-23,60,60.2,24.96,1.3826108e-13,7.0141965e-14,0.0,3.933021e-10,9.2937036e-10,2.5371987e-08,2.0640584e-08,1.2448272e-12,1.06322944e-10,3.654062e-10,3.9619608e-10
2005-01-24,60,60.2,24.96,0.0,0.0,0.0,7.138335e-11,2.9140995e-10,3.667619e-09,6.0554863e-09,1.4403751e-12,1.2297828e-10,1.4927337e-10,1.407822e-10
2005-01-25,60,60.2,24.96,1.789333e-14,2.1446044e-14,0.0,2.0146777e-10,3.5818942e-10,6.5739005e-09,5.732931e-09,3.307419e-12,2.8240638e-10,7.469598e-11,7.0716766e-10
2005-01-26,60,60.2,24.96,1.0723564e-14,2.4641281e-14,3.7815117e-15,1.1506923e-10,3.3986725e-10,5.397159e-09,6.6072525e-09,2.4173187e-12,2.0629277e-10,4.9456623e-11,4.2819712e-10
2005-01-27,60,60.2,24.96,2.4630816e-13,4.978993e-13,7.097093e-13,2.1613744e-10,3.0638758e-10,8.862276e-09,5.9186567e-09,4.9968562e-12,4.2627224e-10,1.6892734e-10,6.8904127e-10
2005-01-28,60,60.2,24.96,1.0684495e-11,2.0863583e-11,1.5187997e-11,6.642063e-11,1.9911851e-10,2.1715791e-09,2.9156855e-09,3.169201e-12,2.6748143e-10,1.4314931e-11,4.0007309e-10
2005-01-29,60,60.2,24.96,4.344273e-12,7.3222e-12,8.487671e-13,1.836434e-10,5.258179e-10,5.3922684e-09,8.261454e-09,7.483567e-13,6.3528544e-11,1.9725197e-11,5.3945753e-10
2005-01-30,60,60.2,24.96,6.6698594e-13,1.2574718e-12,5.34016e-13,1.97653e-10,3.7865117e-10,6.8814536e-09,7.3762294e-09,8.754996e-12,7.473742e-10,2.6651648e-10,4.3994164e-10
2005-01-31,60,60.2,24.96,2.1218888e-13,4.1205768e-13,1.5840931e-13,3.5697324e-11,1.272969e-10,1.9783846e-09,2.3997102e-09,7.660773e-11,6.5466677e-09,4.6871373e-09,5.65359e-11
2005-02-01,60,60.2,24.96,0.0,0.0,0.0,1.5991419e-10,5.7906596e-10,1.16656835e-08,1.3669882e-08,3.0999413e-12,2.648911e-10,3.594985e-09,3.7809547e-10
2005-02-02,60,60.2,24.96,7.334225e-15,1.466845e-14,0.0,8.5414883e-11,2.4142743e-10,5.473702e-09,5.1344684e-09,9.092121e-12,7.768446e-10,7.0941947e-10,3.0010053e-10
2005-02-03,60,60.2,24.96,7.2693435e-15,1.4538687e-14,0.0,1.522608e-10,3.6896963e-10,7.5853075e-09,7.2179134e-09,1.3503159e-11,1.1538487e-09,4.89772e-10,7.05651e-10
2005-02-04,60,60.2,24.96,6.2847215e-14,1.2432615e-13,7.563023e-15,1.64768e-10,3.156024e-10,7.998597e-09,6.676209e-09,1.979214e-11,1.6911759e-09,2.34857e-10,4.900815e-10
2005-02-05,60,60.2,24.96,7.9822455e-13,1.498306e-12,7.831519e-14,1.4771075e-10,3.0672206e-10,5.9419043e-09,5.927037e-09,9.577839e-11,8.184661e-09,2.7195526e-09,6.9126976e-10
2005-02-06,60,60.2,24.96,1.5806657e-12,2.8567155e-12,2.7788592e-13,1.8160715e-10,2.3371818e-10,6.2588232e-09,3.9559356e-09,1.0793782e-10,9.22481e-09,3.0011773e-09,9.793202e-10
2005-02-07,60,60.2,24.96,7.144317e-11,1.3746311e-10,5.4755693e-11,2.774206e-10,2.9397473e-10,9.5814165e-09,5.2532885e-09,5.6389095e-11,4.8143947e-09,1.1205739e-09,1.4165894e-09
2005-02-08,60,60.2,24.96,1.4391739e-10,2.545608e-10,7.7767515e-11,2.8685912e-10,3.514568e-10,1.1382437e-08,6.63594e-09,4.6019074e-11,3.927433e-09,6.0921246e-10,1.2592609e-09
2005-02-09,60,60.2,24.96,9.183642e-12,1.9457828e-11,4.58558e-11,1.1924023e-10,2.477445e-10,6.7497337e-09,5.1224225e-09,3.2580666e-12,2.7573044e-10,7.544636e-11,3.733051e-10
2005-02-10,60,60.2,24.96,1.0101898e-11,2.042327e-11,1.5971124e-11,9.7886595e-11,1.1288845e-10,3.949257e-09,2.2765247e-09,1.5582343e-11,1.3263942e-09,6.7247946e-10,7.9432105e-10
2005-02-11,60,60.2,24.96,3.449244e-12,6.2531395e-12,1.6256778e-12,5.85027e-11,1.2066849e-10,2.7869138e-09,2.3151903e-09,2.0207824e-10,1.7268697e-08,1.241865e-08,2.8247968e-10
2005-02-12,60,60.2,24.96,3.888521e-14,7.4576264e-14,9.282816e-14,9.283822e-11,2.3276044e-10,5.3286993e-09,4.4365436e-09,3.5772905e-11,3.0567768e-09,1.8450503e-09,2.2525708e-10
2005-02-13,60,60.2,24.96,5.423554e-14,9.8628564e-14,5.3061905e-14,8.4449524e-11,1.5780414e-10,4.202434e-09,3.1316474e-09,4.6394884e-11,3.963657e-09,2.9288072e-10,3.210065e-10
2005-02-14,60,60.2,24.96,2.031261e-13,4.1358643e-13,8.239881e-14,5.907921e-11,2.2467594e-10,2.0858366e-09,3.2400744e-09,3.6257993e-12,3.083895e-10,2.3382015e-11,2.0906499e-10
2005-02-15,60,60.2,24.96,3.8854015e-12,6.6689545e-12,1.2003452e-12,3.877243e-10,1.1936249e-09,7.594824e-09,1.574179e-08,1.2972861e-11,1.0972556e-09,3.2772753e-11,5.9894806e-10
2005-02-16,60,60.2,24.96,2.5501118e-12,3.5328717e-12,7.8610444e-14,1.9671857e-10,4.967466e-10,5.6308687e-09,7.692991e-09,2.3934357e-12,2.0258462e-10,5.231289e-12,2.070346e-10
2005-02-17,60,60.2,24.96,3.5266286e-12,3.803059e-12,2.311415e-13,2.5394872e-10,5.829116e-10,6.5667987e-09,8.993429e-09,7.0869053e-12,6.0480104e-10,8.003381e-11,4.4115528e-10
2005-02-18,60,60.2,24.96,1.5585818e-12,1.6216261e-12,8.68458e-13,2.3863608e-10,4.5981305e-10,8.537468e-09,8.376199e-09,4.8811623e-12,4.1647708e-10,4.154431e-11,7.933453e-10
2005-02-19,60,60.2,24.96,5.3224753e-13,8.561592e-13,6.774081e-13,1.6647049e-10,3.383705e-10,7.1575554e-09,6.645082e-09,1.5390574e-11,1.3131888e-09,1.1781019e-10,4.698764e-10
2005-02-20,60,60.2,24.96,3.789971e-12,7.823241e-12,6.1998353e-12,1.9243622e-10,3.3345327e-10,7.469628e-09,5.9596736e-09,9.9436535e-12,8.467339e-10,1.3279422e-10,7.2710254e-10
