date,step,hybrid,latitude,longitude,valid_time,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2018-06-01 00:00:00,0 days,60.0,39.94,116.3,2018-06-01 00:00:00,3.0609393e-10,6.10327e-10,1.2845652e-09,1.5787824e-09,3.2477736e-09,6.979933e-08,5.2078e-08,2.667675e-13,1.9863581e-11,9.929775e-14,1.5194466e-08
2018-06-01 03:00:00,0 days,60.0,39.94,116.3,2018-06-01 03:00:00,9.1138785e-10,2.2093436e-09,4.1794745e-09,5.322582e-10,5.8058114e-10,1.5100087e-08,7.289586e-09,6.2987e-12,4.6774257e-10,2.554389e-13,1.0150885e-08
2018-06-01 06:00:00,0 days,60.0,39.94,116.3,2018-06-01 06:00:00,9.461633e-10,2.2797373e-09,3.949914e-09,5.329852e-10,5.6527066e-10,1.3958168e-08,6.140226e-09,7.641344e-12,5.70221e-10,3.5095754e-13,1.0323233e-08
2018-06-01 09:00:00,0 days,60.0,39.94,116.3,2018-06-01 09:00:00,9.874696e-10,2.3717912e-09,3.8738754e-09,6.397394e-10,7.344102e-10,1.6535985e-08,7.501078e-09,7.323112e-12,5.480239e-10,3.6534664e-13,1.3668582e-08
2018-06-01 12:00:00,0 days,60.0,39.94,116.3,2018-06-01 12:00:00,1.0696151e-09,2.4479263e-09,2.2618787e-09,1.1881792e-09,2.3310975e-09,3.4878298e-08,2.3314835e-08,3.5835787e-12,2.5816643e-10,2.311528e-13,1.7929306e-08
2018-06-01 15:00:00,0 days,60.0,39.94,116.3,2018-06-01 15:00:00,1.0479964e-09,2.1070494e-09,9.1855434e-10,1.9582291e-09,4.6294533e-09,7.009747e-08,5.4981996e-08,8.86509e-13,6.230167e-11,1.7053026e-13,1.5465504e-08
2018-06-01 18:00:00,0 days,60.0,39.94,116.3,2018-06-01 18:00:00,1.0108384e-09,1.7359807e-09,5.777626e-10,2.3698188e-09,5.4710014e-09,1.0398078e-07,8.374771e-08,3.3887568e-13,2.3883959e-11,1.7053026e-13,1.1369444e-08
2018-06-01 21:00:00,0 days,60.0,39.94,116.3,2018-06-01 21:00:00,9.854478e-10,1.4521819e-09,4.650683e-10,2.637837e-09,5.9836847e-09,1.3316532e-07,1.0754377e-07,1.9122244e-13,1.3602071e-11,1.2807594e-13,9.783703e-09
2018-06-02 00:00:00,0 days,60.0,39.94,116.3,2018-06-02 00:00:00,7.900003e-10,1.4127551e-09,1.3743998e-09,2.073539e-09,3.744001e-09,8.577761e-08,6.0351425e-08,8.0466097e-13,5.882471e-11,1.1746596e-13,2.275505e-08
2018-06-02 03:00:00,0 days,60.0,39.94,116.3,2018-06-02 03:00:00,7.850006e-10,1.726836e-09,2.608901e-09,1.1487552e-09,1.2116217e-09,3.251789e-08,1.5855974e-08,1.4647087e-12,1.07779494e-10,1.5992028e-13,2.9727168e-08
2018-06-02 06:00:00,0 days,60.0,39.94,116.3,2018-06-02 06:00:00,8.3950136e-10,1.852058e-09,2.9781269e-09,1.0580212e-09,8.753357e-10,2.6271215e-08,1.000416e-08,2.3830764e-12,1.7433405e-10,3.585158e-13,3.015731e-08
2018-06-02 09:00:00,0 days,60.0,39.94,116.3,2018-06-02 09:00:00,1.0449637e-09,2.2531261e-09,3.2939926e-09,1.2576438e-09,9.935466e-10,3.0590318e-08,1.0913784e-08,2.7100004e-12,1.9773762e-10,6.7834193e-13,3.4091205e-08
