date,hybrid,latitude,longitude,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2003-01-01,60,61.85,24.29,2.6041774e-15,0.0,6.6225635e-15,4.385308e-11,2.2397234e-10,2.7914142e-09,4.413727e-09,4.866194e-12,4.157215e-10,4.1338402e-10,2.809377e-11
2003-01-02,60,61.85,24.29,0.0,0.0,0.0,1.7492851e-11,3.2320427e-10,1.0548225e-09,5.8882432e-09,2.3323695e-12,1.9926794e-10,4.0922838e-11,8.739148e-12
2003-01-03,60,61.85,24.29,0.0,0.0,0.0,2.2541538e-11,2.0945842e-10,1.4046195e-09,4.284487e-09,1.4792941e-13,1.2655727e-11,8.541941e-12,2.0393721e-11
2003-01-04,60,61.85,24.29,0.0,0.0,0.0,2.0845742e-11,1.2698435e-10,1.4460035e-09,2.7208718e-09,2.7089503e-12,2.3145726e-10,2.0338559e-11,2.2261297e-11
2003-01-05,60,61.85,24.29,0.0,0.0,0.0,1.1790947e-11,1.1879392e-10,8.209933e-10,2.5507343e-09,6.704383e-12,5.7270727e-10,1.7608484e-11,1.1735554e-11
2003-01-06,60,61.85,24.29,3.1485839e-15,5.348631e-15,0.0,3.8623844e-11,1.2828426e-10,2.3178652e-09,2.5483626e-09,3.4360962e-12,2.9350744e-10,4.3928382e-11,3.48924e-11
2003-01-07,60,61.85,24.29,0.0,0.0,0.0,2.5478682e-11,1.7144189e-10,1.4477557e-09,3.175403e-09,8.6121935e-13,7.355085e-11,3.3789116e-10,2.2380008e-11
2003-01-08,60,61.85,24.29,1.0228884e-15,2.0457768e-15,8.183107e-15,2.9105055e-11,1.2926157e-10,2.002269e-09,2.7461622e-09,4.6510792e-11,3.9739065e-09,2.3585418e-09,4.1951324e-11
2003-01-09,60,61.85,24.29,2.7992453e-15,1.7763568e-15,2.7344031e-14,3.4337772e-11,1.00866517e-10,2.4141371e-09,2.2113862e-09,2.3319912e-11,1.9919673e-09,1.300593e-09,4.6883046e-11
2003-01-10,60,61.85,24.29,0.0,0.0,0.0,2.0907966e-11,9.4475004e-11,1.4756898e-09,2.0650743e-09,3.087661e-12,2.6374725e-10,1.8800672e-10,2.3835382e-11
2003-01-11,60,61.85,24.29,5.5984905e-15,7.1054274e-15,1.7555845e-14,2.0938506e-11,9.655508e-11,1.1890618e-09,2.0258464e-09,7.1106884e-11,6.07581e-09,3.8213708e-09,8.1820314e-11
2003-01-12,60,61.85,24.29,6.9567235e-15,1.0658141e-14,4.5910138e-14,3.6663762e-11,1.06118773e-10,2.218329e-09,1.9596922e-09,2.8667796e-11,2.4492373e-09,1.0681651e-09,6.1915126e-11
2003-01-13,60,61.85,24.29,4.6537478e-14,6.887665e-14,1.7279757e-13,1.906757e-11,4.427518e-11,1.0718865e-09,9.099994e-10,1.4200635e-10,1.2132817e-08,5.2585927e-09,1.2942208e-10
2003-01-14,60,61.85,24.29,2.2562227e-14,3.0374757e-14,1.0997093e-13,4.5530198e-11,1.4393126e-10,2.9539364e-09,3.1899743e-09,4.9329835e-11,4.2122164e-09,1.670132e-09,1.3740159e-10
2003-01-15,60,61.85,24.29,1.1485962e-14,1.1494389e-14,1.2055495e-14,6.631029e-11,2.0439145e-10,3.7159924e-09,4.1132484e-09,9.042414e-12,7.7204587e-10,7.2130457e-10,1.1626052e-10
