date,step,hybrid,latitude,longitude,valid_time,aermr04,aermr05,aermr06,aermr09,aermr10,aermr07,aermr08,aermr01,aermr02,aermr03,aermr11
2008-06-01 00:00:00,0 days,60.0,35.2,25.4,2008-06-01 00:00:00,2.8374386e-12,5.778572e-12,2.8421432e-11,7.538553e-13,9.281898e-13,3.3636927e-11,2.3321622e-11,1.5294695e-12,1.2898668e-10,1.0060425e-10,1.1898649e-11
2008-06-01 03:00:00,0 days,60.0,35.2,25.4,2008-06-01 03:00:00,5.7150784e-11,1.154179e-10,5.220133e-10,1.1066353e-11,1.01305336e-11,4.713973e-10,2.9754052e-10,5.9127013e-12,4.954356e-10,2.7881203e-10,1.7881405e-10
2008-06-01 06:00:00,0 days,60.0,35.2,25.4,2008-06-01 06:00:00,2.3369162e-10,4.6359602e-10,1.5359546e-09,3.5674408e-11,3.0271875e-11,1.3747301e-09,7.9725077e-10,8.3240454e-12,6.907912e-10,2.2839014e-10,6.384722e-10
2008-06-01 09:00:00,0 days,60.0,35.2,25.4,2008-06-01 09:00:00,3.4265868e-10,6.610101e-10,1.9864739e-09,5.2403124e-11,4.1751325e-11,1.698492e-09,8.6233914e-10,8.644033e-12,7.154347e-10,2.413984e-10,1.1138619e-09
2008-06-01 12:00:00,0 days,60.0,35.2,25.4,2008-06-01 12:00:00,5.3709015e-10,9.778527e-10,2.854326e-09,1.1279269e-10,1.12133955e-10,3.4724918e-09,1.73091e-09,1.0180735e-11,8.423571e-10,3.4287342e-10,2.7429912e-09
2008-06-01 15:00:00,0 days,60.0,35.2,25.4,2008-06-01 15:00:00,3.6500727e-10,6.7904427e-10,2.1009237e-09,8.747958e-11,9.008686e-11,2.5290134e-09,1.2274523e-09,7.901708e-12,6.5381983e-10,3.168857e-10,2.443099e-09
2008-06-01 18:00:00,0 days,60.0,35.2,25.4,2008-06-01 18:00:00,2.860314e-10,5.3519056e-10,1.7598392e-09,7.1890605e-11,6.098712e-11,1.9384676e-09,8.494974e-10,5.321597e-12,4.40109e-10,2.0351591e-10,2.2640645e-09
2008-06-01 21:00:00,0 days,60.0,35.2,25.4,2008-06-01 21:00:00,3.1477881e-10,5.9138927e-10,1.890617e-09,8.29255e-11,4.9235532e-11,2.108289e-09,7.642752e-10,4.20538e-12,3.4406117e-10,1.16060904e-10,2.6259734e-09
2008-06-02 00:00:00,0 days,60.0,35.2,25.4,2008-06-02 00:00:00,5.205133e-10,9.616978e-10,2.6002624e-09,1.2851281e-10,5.952228e-11,3.3674052e-09,1.1926847e-09,4.1258255e-12,3.3391828e-10,1.0229667e-10,3.725642e-09
2008-06-02 03:00:00,0 days,60.0,35.2,25.4,2008-06-02 03:00:00,5.509426e-10,1.0198103e-09,2.8394411e-09,1.3381138e-10,4.8367206e-11,3.495792e-09,1.1072432e-09,3.862588e-12,3.1194483e-10,7.5392734e-11,3.749237e-09
2008-06-02 06:00:00,0 days,60.0,35.2,25.4,2008-06-02 06:00:00,6.306493e-10,1.1807852e-09,3.3304963e-09,1.5599827e-10,5.5794435e-11,4.020913e-09,1.1412489e-09,3.1621214e-12,2.533177e-10,4.1190322e-11,4.8779807e-09
2008-06-02 09:00:00,0 days,60.0,35.2,25.4,2008-06-02 09:00:00,6.6154304e-10,1.2570149e-09,2.8740592e-09,1.72384e-10,7.4080256e-11,4.4820947e-09,1.2651508e-09,2.610716e-12,2.0927755e-10,5.432309e-11,5.6845795e-09
2008-06-02 12:00:00,0 days,60.0,35.2,25.4,2008-06-02 12:00:00,5.364438e-10,9.579262e-10,1.8584665e-09,1.3840268e-10,6.65518e-11,3.7397134e-09,1.0898927e-09,2.551643e-12,2.0850269e-10,1.1043719e-10,4.671944e-09
2008-06-02 15:00:00,0 days,60.0,35.2,25.4,2008-06-02 15:00:00,3.4389425e-10,5.6267957e-10,1.8129014e-09,8.071313e-11,6.514724e-11,2.6597236e-09,1.1164693e-09,2.6718085e-12,2.2044805e-10,1.3081133e-10,3.4492618e-09
2008-06-02 18:00:00,0 days,60.0,35.2,25.4,2008-06-02 18:00:00,3.4867e-10,6.543941e-10,2.2865068e-09,8.2779485e-11,6.5274126e-11,2.824353e-09,1.2440389e-09,2.6669925e-12,2.1825974e-10,9.562255e-11,3.956919e-09
2008-06-02 21:00:00,0 days,60.0,35.2,25.4,2008-06-02 21:00:00,4.2293846e-10,8.9198904e-10,1.9973623e-09,1.1829109e-10,5.761251e-11,3.5295247e-09,1.2156469e-09,2.8394101e-12,2.2945726e-10,6.303323e-11,4.74159e-09
2008-06-03 00:00:00,0 days,60.0,35.2,25.4,2008-06-03 00:00:00,8.229382e-13,1.9506681e-12,6.278714e-12,7.4435916e-13,1.8301805e-12,2.022676e-11,1.4344272e-11,2.2109323e-13,1.819989e-11,1.1669723e-11,1.2479804e-11
2008-06-03 03:00:00,0 days,60.0,35.2,25.4,2008-06-03 03:00:00,3.9241966e-13,8.0769847e-13,2.7926563e-12,4.3635256e-13,1.0384356e-12,1.0496271e-11,7.2578584e-12,2.6788355e-15,2.2478406e-13,2.1335436e-13,6.410632e-12
2008-06-03 06:00:00,0 days,60.0,35.2,25.4,2008-06-03 06:00:00,1.5191971e-13,2.5145337e-13,4.0765915e-13,7.072121e-14,7.167373e-14,1.8173206e-12,6.9530666e-13,3.1312626e-14,2.6402491e-12,2.4345248e-12,1.849229e-12
2008-06-03 09:00:00,0 days,60.0,35.2,25.4,2008-06-03 09:00:00,3.71465e-14,6.3815815e-14,5.714851e-14,2.8336274e-14,1.4048983e-14,7.238793e-13,1.8478014e-13,2.1132835e-14,1.7754131e-12,1.5125123e-12,8.7246876e-13
