date,step,hybrid,latitude,longitude,valid_time,nh3,crwc,c10h16
2011-04-01 00:00:00,0 days,60.0,53.14,13.03,2011-04-01 00:00:00,7.2282558e-09,3.216837e-08,6.897686e-11
2011-04-01 03:00:00,0 days,60.0,53.14,13.03,2011-04-01 03:00:00,6.227224e-09,0.0,5.987183e-11
2011-04-01 06:00:00,0 days,60.0,53.14,13.03,2011-04-01 06:00:00,5.2146563e-09,1.2054761e-07,1.0038895e-10
2011-04-01 09:00:00,0 days,60.0,53.14,13.03,2011-04-01 09:00:00,3.6040562e-09,0.0,7.4111044e-11
2011-04-01 12:00:00,0 days,60.0,53.14,13.03,2011-04-01 12:00:00,3.4563215e-09,0.0,8.4612e-11
2011-04-01 15:00:00,0 days,60.0,53.14,13.03,2011-04-01 15:00:00,3.4990693e-09,0.0,9.4910024e-11
2011-04-01 18:00:00,0 days,60.0,53.14,13.03,2011-04-01 18:00:00,6.8938366e-09,4.1618478e-09,1.5961323e-10
2011-04-01 21:00:00,0 days,60.0,53.14,13.03,2011-04-01 21:00:00,1.1077341e-08,3.0692723e-07,2.0763025e-10
2011-04-02 00:00:00,0 days,60.0,53.14,13.03,2011-04-02 00:00:00,1.3701584e-08,5.6244744e-07,2.8426744e-10
2011-04-02 03:00:00,0 days,60.0,53.14,13.03,2011-04-02 03:00:00,1.3874847e-08,2.5300107e-08,5.726021e-10
2011-04-02 06:00:00,0 days,60.0,53.14,13.03,2011-04-02 06:00:00,1.0900349e-08,2.1404185e-07,9.633532e-10
2011-04-02 09:00:00,0 days,60.0,53.14,13.03,2011-04-02 09:00:00,5.562584e-09,4.8886814e-06,2.467206e-10
2011-04-02 12:00:00,0 days,60.0,53.14,13.03,2011-04-02 12:00:00,4.4018647e-09,0.0,8.7303983e-11
2011-04-02 15:00:00,0 days,60.0,53.14,13.03,2011-04-02 15:00:00,5.5214597e-09,0.0,1.2555405e-10
2011-04-02 18:00:00,0 days,60.0,53.14,13.03,2011-04-02 18:00:00,8.638262e-09,0.0,3.3468192e-10
2011-04-02 21:00:00,0 days,60.0,53.14,13.03,2011-04-02 21:00:00,1.089186e-08,0.0,2.1222962e-10
2011-04-03 00:00:00,0 days,60.0,53.14,13.03,2011-04-03 00:00:00,1.31702045e-08,0.0,2.2314933e-10
2011-04-03 03:00:00,0 days,60.0,53.14,13.03,2011-04-03 03:00:00,1.2604389e-08,0.0,3.0084613e-10
2011-04-03 06:00:00,0 days,60.0,53.14,13.03,2011-04-03 06:00:00,1.0187836e-08,0.0,4.969287e-10
2011-04-03 09:00:00,0 days,60.0,53.14,13.03,2011-04-03 09:00:00,9.233615e-09,0.0,4.0056297e-10
2011-04-03 12:00:00,0 days,60.0,53.14,13.03,2011-04-03 12:00:00,7.0496853e-09,0.0,1.34839e-10
2011-04-03 15:00:00,0 days,60.0,53.14,13.03,2011-04-03 15:00:00,6.8153643e-09,6.3385414e-07,1.2331175e-10
2011-04-03 18:00:00,0 days,60.0,53.14,13.03,2011-04-03 18:00:00,7.733093e-09,2.0073285e-06,1.6692829e-10
2011-04-03 21:00:00,0 days,60.0,53.14,13.03,2011-04-03 21:00:00,9.886497e-09,7.773328e-06,2.312328e-10
2011-04-04 00:00:00,0 days,60.0,53.14,13.03,2011-04-04 00:00:00,1.077399e-08,1.5847221e-05,3.4005937e-10
2011-04-04 03:00:00,0 days,60.0,53.14,13.03,2011-04-04 03:00:00,9.217331e-09,4.6264596e-08,2.7741723e-10
2011-04-04 06:00:00,0 days,60.0,53.14,13.03,2011-04-04 06:00:00,8.411542e-09,7.329807e-06,4.0303316e-10
2011-04-04 09:00:00,0 days,60.0,53.14,13.03,2011-04-04 09:00:00,5.7728076e-09,2.1457922e-08,2.3976862e-10
2011-04-04 12:00:00,0 days,60.0,53.14,13.03,2011-04-04 12:00:00,3.9837005e-09,5.623101e-07,9.6228164e-11
2011-04-04 15:00:00,0 days,60.0,53.14,13.03,2011-04-04 15:00:00,4.1046513e-09,7.7707597e-07,1.038605e-10
2011-04-04 18:00:00,0 days,60.0,53.14,13.03,2011-04-04 18:00:00,7.879372e-09,1.4329327e-06,2.7340702e-10
2011-04-04 21:00:00,0 days,60.0,53.14,13.03,2011-04-04 21:00:00,1.0944202e-08,0.0,2.2866928e-10
2011-04-05 00:00:00,0 days,60.0,53.14,13.03,2011-04-05 00:00:00,1.294722e-08,0.0,2.5119173e-10
2011-04-05 03:00:00,0 days,60.0,53.14,13.03,2011-04-05 03:00:00,1.3138788e-08,0.0,5.12633e-10
2011-04-05 06:00:00,0 days,60.0,53.14,13.03,2011-04-05 06:00:00,9.229264e-09,0.0,5.3210036e-10
2011-04-05 09:00:00,0 days,60.0,53.14,13.03,2011-04-05 09:00:00,5.4476845e-09,0.0,1.750217e-10
2011-04-05 12:00:00,0 days,60.0,53.14,13.03,2011-04-05 12:00:00,3.3419851e-09,0.0,6.729582e-11
2011-04-05 15:00:00,0 days,60.0,53.14,13.03,2011-04-05 15:00:00,4.2760595e-09,5.563543e-07,1.02841846e-10
2011-04-05 18:00:00,0 days,60.0,53.14,13.03,2011-04-05 18:00:00,6.4628782e-09,1.03076495e-07,1.3104548e-10
2011-04-05 21:00:00,0 days,60.0,53.14,13.03,2011-04-05 21:00:00,8.447153e-09,0.0,9.598748e-11
2011-04-06 00:00:00,0 days,60.0,53.14,13.03,2011-04-06 00:00:00,9.004207e-09,0.0,1.0651818e-10
2011-04-06 03:00:00,0 days,60.0,53.14,13.03,2011-04-06 03:00:00,8.296095e-09,1.1590705e-08,1.1010772e-10
2011-04-06 06:00:00,0 days,60.0,53.14,13.03,2011-04-06 06:00:00,6.6138757e-09,8.416243e-08,1.7014057e-10
2011-04-06 09:00:00,0 days,60.0,53.14,13.03,2011-04-06 09:00:00,5.5421414e-09,2.3113149e-08,1.8892346e-10
2011-04-06 12:00:00,0 days,60.0,53.14,13.03,2011-04-06 12:00:00,5.0562656e-09,4.6227154e-08,1.8203956e-10
2011-04-06 15:00:00,0 days,60.0,53.14,13.03,2011-04-06 15:00:00,4.35913e-09,0.0,1.5759236e-10
2011-04-06 18:00:00,0 days,60.0,53.14,13.03,2011-04-06 18:00:00,5.7594267e-09,3.8279083e-08,2.1019518e-10
2011-04-06 21:00:00,0 days,60.0,53.14,13.03,2011-04-06 21:00:00,7.256692e-09,8.246119e-09,1.7634194e-10
2011-04-07 00:00:00,0 days,60.0,53.14,13.03,2011-04-07 00:00:00,7.90944e-09,0.0,1.4910628e-10
2011-04-07 03:00:00,0 days,60.0,53.14,13.03,2011-04-07 03:00:00,7.465794e-09,0.0,1.1598174e-10
2011-04-07 06:00:00,0 days,60.0,53.14,13.03,2011-04-07 06:00:00,6.2672556e-09,0.0,1.8315999e-10
2011-04-07 09:00:00,0 days,60.0,53.14,13.03,2011-04-07 09:00:00,3.942959e-09,0.0,1.0576208e-10
2011-04-07 12:00:00,0 days,60.0,53.14,13.03,2011-04-07 12:00:00,3.1588896e-09,5.6348483e-08,9.29227e-11
2011-04-07 15:00:00,0 days,60.0,53.14,13.03,2011-04-07 15:00:00,2.9224498e-09,0.0,9.529734e-11
2011-04-07 18:00:00,0 days,60.0,53.14,13.03,2011-04-07 18:00:00,3.467127e-09,0.0,7.771717e-11
2011-04-07 21:00:00,0 days,60.0,53.14,13.03,2011-04-07 21:00:00,4.407962e-09,0.0,6.5546464e-11
