date,hybrid,latitude,longitude,nh3,crwc,c10h16
2005-01-01,60,60.2,24.96,1.7911686e-10,0.0,3.7133782e-11
2005-01-02,60,60.2,24.96,1.0005541e-10,0.0,1.986284e-11
2005-01-03,60,60.2,24.96,1.9093861e-10,1.5717445e-07,3.2139378e-11
2005-01-04,60,60.2,24.96,2.426228e-10,0.0,5.4431737e-11
2005-01-05,60,60.2,24.96,1.603575e-10,1.9662093e-07,3.802724e-11
2005-01-06,60,60.2,24.96,2.2032423e-10,3.4425013e-06,6.362997e-11
2005-01-07,60,60.2,24.96,1.5738601e-10,2.9714774e-06,2.2940646e-11
2005-01-08,60,60.2,24.96,1.9948157e-10,1.7265782e-05,2.2015957e-11
2005-01-09,60,60.2,24.96,1.2894637e-10,2.4245685e-06,1.3329098e-11
2005-01-10,60,60.2,24.96,1.8533854e-10,1.0426837e-05,3.0679882e-11
2005-01-11,60,60.2,24.96,1.7458283e-10,1.4646518e-07,1.7942406e-11
2005-01-12,60,60.2,24.96,2.3238816e-10,2.3673988e-06,2.3506112e-11
2005-01-13,60,60.2,24.96,1.6828242e-10,4.1048283e-06,8.779214e-12
2005-01-14,60,60.2,24.96,1.4161694e-10,3.913905e-08,1.467014e-11
2005-01-15,60,60.2,24.96,2.003489e-10,0.0,2.4428466e-11
2005-01-16,60,60.2,24.96,1.7852554e-10,1.8694441e-06,1.5730407e-11
2005-01-17,60,60.2,24.96,2.9977615e-10,2.0720158e-07,1.4425937e-11
2005-01-18,60,60.2,24.96,2.1097088e-10,3.324426e-07,2.724281e-11
2005-01-19,60,60.2,24.96,1.9890271e-10,2.2715767e-09,1.35581945e-11
2005-01-20,60,60.2,24.96,1.8091331e-10,0.0,1.3243424e-11
2005-01-21,60,60.2,24.96,1.7217183e-10,0.0,9.966578e-12
2005-01-22,60,60.2,24.96,3.590639e-10,0.0,1.1433835e-10
2005-01-23,60,60.2,24.96,4.0442666e-10,0.0,2.603026e-10
2005-01-24,60,60.2,24.96,2.095808e-10,0.0,2.4613759e-11
2005-01-25,60,60.2,24.96,2.42533e-10,0.0,2.8851834e-11
2005-01-26,60,60.2,24.96,2.833118e-10,0.0,4.2980165e-11
2005-01-27,60,60.2,24.96,1.8218826e-10,0.0,1.3190185e-11
2005-01-28,60,60.2,24.96,9.445129e-11,0.0,6.5986877e-12
2005-01-29,60,60.2,24.96,1.3910903e-10,0.0,1.2479302e-11
2005-01-30,60,60.2,24.96,1.794228e-10,0.0,2.0814649e-11
2005-01-31,60,60.2,24.96,3.2605177e-10,0.0,2.1529702e-11
2005-02-01,60,60.2,24.96,4.567333e-10,0.0,1.08528186e-10
2005-02-02,60,60.2,24.96,3.7597592e-10,0.0,2.3336555e-11
2005-02-03,60,60.2,24.96,3.211785e-10,0.0,1.986645e-11
2005-02-04,60,60.2,24.96,2.2368048e-10,0.0,1.5178315e-11
2005-02-05,60,60.2,24.96,2.2313931e-10,3.369496e-08,1.2202754e-11
2005-02-06,60,60.2,24.96,3.6589465e-10,7.4500406e-07,1.4721705e-11
2005-02-07,60,60.2,24.96,4.943606e-10,0.0,1.6635127e-11
2005-02-08,60,60.2,24.96,4.866941e-10,0.0,2.0676115e-11
2005-02-09,60,60.2,24.96,3.8415143e-10,0.0,1.8674475e-11
2005-02-10,60,60.2,24.96,1.6635214e-10,0.0,9.536667e-12
2005-02-11,60,60.2,24.96,4.2916967e-10,2.6649332e-09,1.1575144e-11
2005-02-12,60,60.2,24.96,6.20244e-10,0.0,1.6210863e-11
2005-02-13,60,60.2,24.96,3.3435643e-10,0.0,6.483992e-12
2005-02-14,60,60.2,24.96,2.2852603e-10,0.0,5.0451874e-12
2005-02-15,60,60.2,24.96,2.4149593e-10,0.0,6.6517937e-12
2005-02-16,60,60.2,24.96,4.0862236e-10,0.0,1.4486802e-11
2005-02-17,60,60.2,24.96,3.1239636e-10,0.0,2.2059295e-11
2005-02-18,60,60.2,24.96,4.5554646e-10,0.0,2.3345615e-11
2005-02-19,60,60.2,24.96,4.0808296e-10,0.0,1.3580599e-11
2005-02-20,60,60.2,24.96,4.785361e-10,0.0,1.3746768e-11
2005-02-21,60,60.2,24.96,4.7093107e-10,0.0,1.0565224e-11
2005-02-22,60,60.2,24.96,2.6483532e-10,0.0,4.2774083e-12
2005-02-23,60,60.2,24.96,4.0113363e-10,0.0,1.1238935e-11
2005-02-24,60,60.2,24.96,4.0558015e-10,0.0,3.579611e-11
2005-02-25,60,60.2,24.96,6.744624e-10,0.0,4.1777776e-11
2005-02-26,60,60.2,24.96,5.9296573e-10,0.0,1.1421677e-11
2005-02-27,60,60.2,24.96,4.780392e-10,0.0,7.991695e-12
