date,hybrid,latitude,longitude,nh3,crwc,c10h16
2003-01-01,60,61.85,24.29,3.2192755e-11,0.0,3.4572523e-10
2003-01-02,60,61.85,24.29,2.0643516e-11,0.0,4.2087464e-10
2003-01-03,60,61.85,24.29,1.8896737e-11,0.0,4.392166e-10
2003-01-04,60,61.85,24.29,2.7053563e-11,0.0,1.542046e-10
2003-01-05,60,61.85,24.29,1.6037125e-11,0.0,1.0578232e-10
2003-01-06,60,61.85,24.29,2.0089708e-11,0.0,1.0550982e-10
2003-01-07,60,61.85,24.29,3.012515e-11,0.0,1.1606721e-10
2003-01-08,60,61.85,24.29,3.2787408e-11,0.0,7.0663385e-11
2003-01-09,60,61.85,24.29,3.450914e-11,0.0,3.2785212e-11
2003-01-10,60,61.85,24.29,1.7702187e-11,0.0,4.3326835e-11
2003-01-11,60,61.85,24.29,2.0012748e-11,0.0,3.009328e-11
2003-01-12,60,61.85,24.29,1.7514235e-11,0.0,1.9597183e-11
2003-01-13,60,61.85,24.29,2.185523e-11,0.0,3.7794186e-12
2003-01-14,60,61.85,24.29,2.158706e-11,0.0,9.348582e-12
2003-01-15,60,61.85,24.29,3.8691418e-11,1.3606893e-09,5.7924204e-12
2003-01-16,60,61.85,24.29,4.88109e-11,2.934109e-07,1.1796291e-12
2003-01-17,60,61.85,24.29,4.3952172e-11,2.0410198e-09,2.3176695e-12
2003-01-18,60,61.85,24.29,8.7330365e-11,5.192582e-07,9.974395e-13
2003-01-19,60,61.85,24.29,4.5803753e-11,0.0,1.1298408e-12
2003-01-20,60,61.85,24.29,3.9395237e-11,0.0,2.630499e-12
2003-01-21,60,61.85,24.29,7.591851e-11,1.2363967e-06,3.5357084e-12
2003-01-22,60,61.85,24.29,1.13578966e-10,3.4786066e-08,1.7625196e-12
2003-01-23,60,61.85,24.29,1.1686899e-10,0.0,3.0923257e-12
2003-01-24,60,61.85,24.29,6.177007e-11,0.0,6.72295e-12
2003-01-25,60,61.85,24.29,5.6889146e-11,0.0,6.820877e-12
2003-01-26,60,61.85,24.29,1.0221713e-10,3.1258585e-06,4.1486614e-12
2003-01-27,60,61.85,24.29,2.9413676e-11,0.0,2.6508958e-12
2003-01-28,60,61.85,24.29,5.2394353e-11,0.0,5.391341e-12
2003-01-29,60,61.85,24.29,2.4966331e-11,0.0,3.1312077e-12
2003-01-30,60,61.85,24.29,2.8815485e-11,0.0,4.5397705e-12
2003-01-31,60,61.85,24.29,5.0332374e-11,0.0,7.2586936e-12
2003-02-01,60,61.85,24.29,7.401814e-11,0.0,2.3343586e-11
2003-02-02,60,61.85,24.29,1.9688685e-10,0.0,2.0709799e-12
2003-02-03,60,61.85,24.29,1.1181527e-10,0.0,1.8887043e-12
2003-02-04,60,61.85,24.29,4.0969363e-11,0.0,3.4067337e-12
2003-02-05,60,61.85,24.29,4.817863e-11,0.0,6.3749895e-12
2003-02-06,60,61.85,24.29,9.171508e-11,0.0,1.6842102e-11
2003-02-07,60,61.85,24.29,9.395515e-11,0.0,2.4841922e-11
2003-02-08,60,61.85,24.29,1.1411824e-10,0.0,2.4142719e-11
2003-02-09,60,61.85,24.29,1.1730296e-10,0.0,4.494184e-12
2003-02-10,60,61.85,24.29,1.0381688e-10,0.0,3.0576765e-12
2003-02-11,60,61.85,24.29,9.880502e-11,0.0,3.6197286e-12
2003-02-12,60,61.85,24.29,9.868316e-11,9.324026e-10,6.1004435e-12
2003-02-13,60,61.85,24.29,5.1667396e-11,0.0,5.861248e-12
2003-02-14,60,61.85,24.29,3.2868683e-11,0.0,2.2116844e-12
2003-02-15,60,61.85,24.29,1.11699046e-10,0.0,8.2574884e-12
2003-02-16,60,61.85,24.29,6.535031e-11,0.0,5.9711585e-12
2003-02-17,60,61.85,24.29,9.187634e-11,0.0,5.566368e-12
2003-02-18,60,61.85,24.29,9.715395e-11,0.0,6.3008956e-12
2003-02-19,60,61.85,24.29,1.0692795e-10,0.0,5.148721e-12
2003-02-20,60,61.85,24.29,1.495903e-10,0.0,2.943623e-11
