date,step,hybrid,latitude,longitude,valid_time,nh3,crwc,c10h16
2008-05-01 00:00:00,0 days,60.0,46.97,19.55,2008-05-01 00:00:00,4.626637e-09,0.0,2.0125185e-10
2008-05-01 03:00:00,0 days,60.0,46.97,19.55,2008-05-01 03:00:00,3.76725e-09,0.0,2.5592795e-10
2008-05-01 06:00:00,0 days,60.0,46.97,19.55,2008-05-01 06:00:00,2.5597064e-09,0.0,2.6584684e-10
2008-05-01 09:00:00,0 days,60.0,46.97,19.55,2008-05-01 09:00:00,1.5717705e-09,0.0,4.5212473e-11
2008-05-01 12:00:00,0 days,60.0,46.97,19.55,2008-05-01 12:00:00,1.538912e-09,0.0,3.4587326e-11
2008-05-01 15:00:00,0 days,60.0,46.97,19.55,2008-05-01 15:00:00,1.6249155e-09,0.0,5.25789e-11
2008-05-01 18:00:00,0 days,60.0,46.97,19.55,2008-05-01 18:00:00,3.558231e-09,1.9921936e-07,3.1191183e-10
2008-05-01 21:00:00,0 days,60.0,46.97,19.55,2008-05-01 21:00:00,4.545195e-09,3.1790114e-07,1.8781787e-10
2008-05-02 00:00:00,0 days,60.0,46.97,19.55,2008-05-02 00:00:00,5.3631464e-09,0.0,1.8058628e-10
2008-05-02 03:00:00,0 days,60.0,46.97,19.55,2008-05-02 03:00:00,4.7362545e-09,0.0,1.9042094e-10
2008-05-02 06:00:00,0 days,60.0,46.97,19.55,2008-05-02 06:00:00,3.038553e-09,0.0,2.2765105e-10
2008-05-02 09:00:00,0 days,60.0,46.97,19.55,2008-05-02 09:00:00,1.9987871e-09,0.0,4.402998e-11
2008-05-02 12:00:00,0 days,60.0,46.97,19.55,2008-05-02 12:00:00,1.5493328e-09,0.0,2.9047348e-11
2008-05-02 15:00:00,0 days,60.0,46.97,19.55,2008-05-02 15:00:00,1.4790236e-09,0.0,4.7944114e-11
2008-05-02 18:00:00,0 days,60.0,46.97,19.55,2008-05-02 18:00:00,3.4566408e-09,0.0,3.3762737e-10
2008-05-02 21:00:00,0 days,60.0,46.97,19.55,2008-05-02 21:00:00,4.963659e-09,0.0,2.8843825e-10
2008-05-03 00:00:00,0 days,60.0,46.97,19.55,2008-05-03 00:00:00,6.343689e-09,0.0,5.972228e-10
2008-05-03 03:00:00,0 days,60.0,46.97,19.55,2008-05-03 03:00:00,4.7462394e-09,0.0,1.045385e-09
2008-05-03 06:00:00,0 days,60.0,46.97,19.55,2008-05-03 06:00:00,3.0785732e-09,0.0,7.125148e-10
2008-05-03 09:00:00,0 days,60.0,46.97,19.55,2008-05-03 09:00:00,2.0096727e-09,0.0,5.1785333e-11
2008-05-03 12:00:00,0 days,60.0,46.97,19.55,2008-05-03 12:00:00,1.460661e-09,0.0,3.371551e-11
