date,step,hybrid,latitude,longitude,valid_time,nh3,crwc,c10h16
2008-01-01 00:00:00,0 days,60.0,51.53,12.9,2008-01-01 00:00:00,3.2983878e-09,5.383131e-07,7.568978e-11
2008-01-01 03:00:00,0 days,60.0,51.53,12.9,2008-01-01 03:00:00,2.5482094e-09,4.2610824e-07,7.438404e-11
2008-01-01 06:00:00,0 days,60.0,51.53,12.9,2008-01-01 06:00:00,1.7168968e-09,1.5439281e-07,8.31221e-11
2008-01-01 09:00:00,0 days,60.0,51.53,12.9,2008-01-01 09:00:00,1.5316617e-09,0.0,8.226017e-11
2008-01-01 12:00:00,0 days,60.0,51.53,12.9,2008-01-01 12:00:00,1.2500883e-09,4.437139e-06,5.866367e-11
2008-01-01 15:00:00,0 days,60.0,51.53,12.9,2008-01-01 15:00:00,2.4691822e-09,4.028527e-08,1.4394169e-10
2008-01-01 18:00:00,0 days,60.0,51.53,12.9,2008-01-01 18:00:00,2.3336446e-09,0.0,1.944891e-10
2008-01-01 21:00:00,0 days,60.0,51.53,12.9,2008-01-01 21:00:00,5.7507514e-09,0.0,6.320169e-10
2008-01-02 00:00:00,0 days,60.0,51.53,12.9,2008-01-02 00:00:00,6.480577e-09,0.0,4.3060638e-10
2008-01-02 03:00:00,0 days,60.0,51.53,12.9,2008-01-02 03:00:00,4.4267074e-09,0.0,6.070975e-10
2008-01-02 06:00:00,0 days,60.0,51.53,12.9,2008-01-02 06:00:00,2.5629467e-09,0.0,5.4690846e-10
2008-01-02 09:00:00,0 days,60.0,51.53,12.9,2008-01-02 09:00:00,2.0471278e-09,0.0,4.2098974e-10
2008-01-02 12:00:00,0 days,60.0,51.53,12.9,2008-01-02 12:00:00,1.0126383e-09,0.0,1.01245706e-10
2008-01-02 15:00:00,0 days,60.0,51.53,12.9,2008-01-02 15:00:00,1.5815091e-09,0.0,1.0671938e-10
2008-01-02 18:00:00,0 days,60.0,51.53,12.9,2008-01-02 18:00:00,1.3920411e-09,0.0,6.378763e-11
2008-01-02 21:00:00,0 days,60.0,51.53,12.9,2008-01-02 21:00:00,1.4778729e-09,0.0,4.531458e-11
2008-01-03 00:00:00,0 days,60.0,51.53,12.9,2008-01-03 00:00:00,1.7248425e-09,0.0,4.0314075e-11
2008-01-03 03:00:00,0 days,60.0,51.53,12.9,2008-01-03 03:00:00,1.3202884e-09,0.0,3.738103e-11
2008-01-03 06:00:00,0 days,60.0,51.53,12.9,2008-01-03 06:00:00,1.2038429e-09,0.0,4.0516084e-11
2008-01-03 09:00:00,0 days,60.0,51.53,12.9,2008-01-03 09:00:00,1.2588341e-09,0.0,5.3235815e-11
2008-01-03 12:00:00,0 days,60.0,51.53,12.9,2008-01-03 12:00:00,8.7420937e-10,0.0,5.577827e-11
2008-01-03 15:00:00,0 days,60.0,51.53,12.9,2008-01-03 15:00:00,8.8614305e-10,0.0,5.251315e-11
2008-01-03 18:00:00,0 days,60.0,51.53,12.9,2008-01-03 18:00:00,1.1509301e-09,0.0,3.6086578e-11
2008-01-03 21:00:00,0 days,60.0,51.53,12.9,2008-01-03 21:00:00,1.2821464e-09,0.0,3.0411527e-11
2008-01-04 00:00:00,0 days,60.0,51.53,12.9,2008-01-04 00:00:00,1.4029253e-09,0.0,4.2763897e-11
2008-01-04 03:00:00,0 days,60.0,51.53,12.9,2008-01-04 03:00:00,1.4387291e-09,0.0,4.4860386e-11
2008-01-04 06:00:00,0 days,60.0,51.53,12.9,2008-01-04 06:00:00,1.24256e-09,0.0,4.701594e-11
2008-01-04 09:00:00,0 days,60.0,51.53,12.9,2008-01-04 09:00:00,1.469215e-09,0.0,6.462716e-11
2008-01-04 12:00:00,0 days,60.0,51.53,12.9,2008-01-04 12:00:00,9.45966e-10,0.0,5.885933e-11
2008-01-04 15:00:00,0 days,60.0,51.53,12.9,2008-01-04 15:00:00,1.4797923e-09,0.0,7.593901e-11
2008-01-04 18:00:00,0 days,60.0,51.53,12.9,2008-01-04 18:00:00,1.7145136e-09,0.0,7.755295e-11
2008-01-04 21:00:00,0 days,60.0,51.53,12.9,2008-01-04 21:00:00,2.4175615e-09,0.0,9.040354e-11
2008-01-05 00:00:00,0 days,60.0,51.53,12.9,2008-01-05 00:00:00,2.5019202e-09,0.0,9.950156e-11
2008-01-05 03:00:00,0 days,60.0,51.53,12.9,2008-01-05 03:00:00,2.1273823e-09,0.0,1.0729759e-10
2008-01-05 06:00:00,0 days,60.0,51.53,12.9,2008-01-05 06:00:00,1.5767243e-09,0.0,1.0591764e-10
2008-01-05 09:00:00,0 days,60.0,51.53,12.9,2008-01-05 09:00:00,1.527905e-09,0.0,1.2246319e-10
2008-01-05 12:00:00,0 days,60.0,51.53,12.9,2008-01-05 12:00:00,1.1690982e-09,0.0,1.01710765e-10
2008-01-05 15:00:00,0 days,60.0,51.53,12.9,2008-01-05 15:00:00,1.4286092e-09,7.4295474e-07,9.4238735e-11
2008-01-05 18:00:00,0 days,60.0,51.53,12.9,2008-01-05 18:00:00,1.1682167e-09,6.9046007e-07,4.17144e-11
2008-01-05 21:00:00,0 days,60.0,51.53,12.9,2008-01-05 21:00:00,1.552821e-09,1.0209624e-07,3.8533433e-11
2008-01-06 00:00:00,0 days,60.0,51.53,12.9,2008-01-06 00:00:00,1.7821544e-09,3.085433e-07,5.4801625e-11
2008-01-06 03:00:00,0 days,60.0,51.53,12.9,2008-01-06 03:00:00,1.9519815e-09,5.780629e-06,5.7015524e-11
2008-01-06 06:00:00,0 days,60.0,51.53,12.9,2008-01-06 06:00:00,1.6806965e-09,3.097507e-05,6.922721e-11
2008-01-06 09:00:00,0 days,60.0,51.53,12.9,2008-01-06 09:00:00,1.6862995e-09,1.2710011e-05,9.466153e-11
2008-01-06 12:00:00,0 days,60.0,51.53,12.9,2008-01-06 12:00:00,1.2673746e-09,4.2384486e-06,6.49947e-11
2008-01-06 15:00:00,0 days,60.0,51.53,12.9,2008-01-06 15:00:00,1.3992465e-09,2.5051816e-06,5.823212e-11
2008-01-06 18:00:00,0 days,60.0,51.53,12.9,2008-01-06 18:00:00,1.3170744e-09,6.5336644e-07,3.9729615e-11
2008-01-06 21:00:00,0 days,60.0,51.53,12.9,2008-01-06 21:00:00,1.5682631e-09,1.473928e-07,3.9376953e-11
2008-01-07 00:00:00,0 days,60.0,51.53,12.9,2008-01-07 00:00:00,3.3031777e-09,2.8940205e-08,8.484238e-11
2008-01-07 03:00:00,0 days,60.0,51.53,12.9,2008-01-07 03:00:00,2.8226752e-09,3.042611e-09,9.828792e-11
2008-01-07 06:00:00,0 days,60.0,51.53,12.9,2008-01-07 06:00:00,1.6902464e-09,2.1414962e-08,6.827476e-11
2008-01-07 09:00:00,0 days,60.0,51.53,12.9,2008-01-07 09:00:00,1.1726641e-09,3.6059766e-06,5.0296836e-11
2008-01-07 12:00:00,0 days,60.0,51.53,12.9,2008-01-07 12:00:00,1.4103327e-09,3.4140678e-05,6.510507e-11
2008-01-07 15:00:00,0 days,60.0,51.53,12.9,2008-01-07 15:00:00,1.2637275e-09,5.3447835e-08,4.3168486e-11
