date,step,hybrid,latitude,longitude,valid_time,co,c5h8,no2,no,so2
2005-01-01 00:00:00,0 days,60.0,58.8,17.38,2005-01-01 00:00:00,1.8703727e-07,9.9999946e-26,8.073264e-09,6.525247e-11,1.1031303e-09
2005-01-01 03:00:00,0 days,60.0,58.8,17.38,2005-01-01 03:00:00,1.8373218e-07,9.9999946e-26,7.065272e-09,5.543329e-11,9.12892e-10
2005-01-01 06:00:00,0 days,60.0,58.8,17.38,2005-01-01 06:00:00,1.7611009e-07,6.825919e-14,5.6561733e-09,3.861987e-11,6.671532e-10
2005-01-01 09:00:00,0 days,60.0,58.8,17.38,2005-01-01 09:00:00,1.6983697e-07,1.3651837e-13,5.218968e-09,3.144151e-11,5.2848037e-10
2005-01-01 12:00:00,0 days,60.0,58.8,17.38,2005-01-01 12:00:00,1.612006e-07,3.439267e-13,6.128102e-09,2.3615418e-10,3.90079e-10
2005-01-01 15:00:00,0 days,60.0,58.8,17.38,2005-01-01 15:00:00,1.5504938e-07,5.8271617e-13,4.9240887e-09,2.2107382e-11,3.6119402e-10
2005-01-01 18:00:00,0 days,60.0,58.8,17.38,2005-01-01 18:00:00,1.5238801e-07,1.0261655e-12,4.0014663e-09,2.086506e-11,4.276397e-10
2005-01-01 21:00:00,0 days,60.0,58.8,17.38,2005-01-01 21:00:00,1.55147e-07,1.5150424e-12,4.26503e-09,1.9007955e-11,5.8650595e-10
2005-01-02 00:00:00,0 days,60.0,58.8,17.38,2005-01-02 00:00:00,1.5996604e-07,1.6981861e-12,4.8967963e-09,1.879302e-11,8.287303e-10
2005-01-02 03:00:00,0 days,60.0,58.8,17.38,2005-01-02 03:00:00,1.6468896e-07,1.7194668e-12,4.8929136e-09,1.7469633e-11,9.479719e-10
2005-01-02 06:00:00,0 days,60.0,58.8,17.38,2005-01-02 06:00:00,1.6814394e-07,1.2051276e-12,3.8179953e-09,1.3277915e-11,1.1938327e-09
2005-01-02 09:00:00,0 days,60.0,58.8,17.38,2005-01-02 09:00:00,1.7229343e-07,1.6571265e-12,3.7172676e-09,1.8973212e-11,5.444619e-10
2005-01-02 12:00:00,0 days,60.0,58.8,17.38,2005-01-02 12:00:00,1.3547539e-07,3.482947e-13,1.5385864e-09,6.9608985e-11,3.8576187e-10
2005-01-02 15:00:00,0 days,60.0,58.8,17.38,2005-01-02 15:00:00,1.3280311e-07,2.6018787e-13,1.3806729e-09,1.0457121e-11,5.517427e-10
2005-01-02 18:00:00,0 days,60.0,58.8,17.38,2005-01-02 18:00:00,1.3438458e-07,3.0848176e-13,1.5945167e-09,1.1240198e-11,7.283341e-10
2005-01-02 21:00:00,0 days,60.0,58.8,17.38,2005-01-02 21:00:00,1.3864467e-07,1.9336179e-13,2.0357596e-09,1.526125e-11,1.005049e-09
2005-01-03 00:00:00,0 days,60.0,58.8,17.38,2005-01-03 00:00:00,1.4305415e-07,6.825919e-14,2.088539e-09,1.4836373e-11,1.2505199e-09
2005-01-03 03:00:00,0 days,60.0,58.8,17.38,2005-01-03 03:00:00,1.4735978e-07,6.825919e-14,1.8519815e-09,9.448912e-12,1.065736e-09
2005-01-03 06:00:00,0 days,60.0,58.8,17.38,2005-01-03 06:00:00,1.4991596e-07,3.4129593e-14,1.7548062e-09,1.5555994e-11,1.0057393e-09
2005-01-03 09:00:00,0 days,60.0,58.8,17.38,2005-01-03 09:00:00,1.4998734e-07,9.9999946e-26,1.6828496e-09,1.176172e-11,1.1013727e-09
2005-01-03 12:00:00,0 days,60.0,58.8,17.38,2005-01-03 12:00:00,1.479638e-07,9.9999946e-26,1.2760636e-09,4.1318966e-11,7.4710305e-10
2005-01-03 15:00:00,0 days,60.0,58.8,17.38,2005-01-03 15:00:00,1.4898554e-07,9.9999946e-26,1.4554266e-09,1.4352419e-11,5.891373e-10
2005-01-03 18:00:00,0 days,60.0,58.8,17.38,2005-01-03 18:00:00,1.5409087e-07,3.4129593e-14,1.9702753e-09,1.8347976e-11,8.6418617e-10
2005-01-03 21:00:00,0 days,60.0,58.8,17.38,2005-01-03 21:00:00,1.5777673e-07,6.825919e-14,2.3827766e-09,2.2057967e-11,1.1383958e-09
2005-01-04 00:00:00,0 days,60.0,58.8,17.38,2005-01-04 00:00:00,1.6103206e-07,1.0238879e-13,2.9442502e-09,2.6296569e-11,1.3092714e-09
2005-01-04 03:00:00,0 days,60.0,58.8,17.38,2005-01-04 03:00:00,1.6245217e-07,1.0238879e-13,3.1767498e-09,2.7124355e-11,1.2107619e-09
2005-01-04 06:00:00,0 days,60.0,58.8,17.38,2005-01-04 06:00:00,1.6480816e-07,6.825919e-14,3.5817234e-09,3.016302e-11,8.716678e-10
2005-01-04 09:00:00,0 days,60.0,58.8,17.38,2005-01-04 09:00:00,1.689421e-07,3.4129593e-14,4.305765e-09,3.9819377e-11,5.857675e-10
2005-01-04 12:00:00,0 days,60.0,58.8,17.38,2005-01-04 12:00:00,1.7667948e-07,6.825919e-14,5.298945e-09,4.6758536e-10,4.6116863e-10
2005-01-04 15:00:00,0 days,60.0,58.8,17.38,2005-01-04 15:00:00,1.7637309e-07,4.9691105e-13,5.8194027e-09,5.1911184e-11,4.1062762e-10
2005-01-04 18:00:00,0 days,60.0,58.8,17.38,2005-01-04 18:00:00,1.59245e-07,1.0971731e-12,4.031056e-09,3.5022353e-11,4.971471e-10
2005-01-04 21:00:00,0 days,60.0,58.8,17.38,2005-01-04 21:00:00,1.4444079e-07,6.56541e-13,3.16486e-09,2.164734e-11,9.1557084e-10
2005-01-05 00:00:00,0 days,60.0,58.8,17.38,2005-01-05 00:00:00,1.3958044e-07,3.0549781e-13,2.6817282e-09,1.3334687e-11,1.247748e-09
2005-01-05 03:00:00,0 days,60.0,58.8,17.38,2005-01-05 03:00:00,1.5470806e-07,9.982666e-15,3.8942356e-09,1.4294236e-11,1.8014898e-09
2005-01-05 06:00:00,0 days,60.0,58.8,17.38,2005-01-05 06:00:00,1.5174089e-07,9.999985e-26,2.8454465e-09,1.4535725e-11,1.3713932e-09
2005-01-05 09:00:00,0 days,60.0,58.8,17.38,2005-01-05 09:00:00,1.4645967e-07,3.4129593e-14,2.1377125e-09,1.4375624e-11,1.0059913e-09
2005-01-05 12:00:00,0 days,60.0,58.8,17.38,2005-01-05 12:00:00,1.4667144e-07,1.0238879e-13,2.3557156e-09,1.2475018e-10,7.7667467e-10
2005-01-05 15:00:00,0 days,60.0,58.8,17.38,2005-01-05 15:00:00,1.4762598e-07,1.592322e-13,2.8457252e-09,2.0095892e-11,6.815989e-10
2005-01-05 18:00:00,0 days,60.0,58.8,17.38,2005-01-05 18:00:00,1.4798475e-07,2.1607562e-13,2.908318e-09,1.940086e-11,7.8546636e-10
2005-01-05 21:00:00,0 days,60.0,58.8,17.38,2005-01-05 21:00:00,1.4867294e-07,2.2880677e-13,2.8321598e-09,1.9678214e-11,9.332614e-10
