date,step,hybrid,latitude,longitude,valid_time,co,c5h8,no2,no,so2
2009-01-01 00:00:00,0 days,60.0,52.8,10.76,2009-01-01 00:00:00,3.5121252e-07,4.7622765e-12,1.672382e-08,9.274706e-09,4.7859445e-09
2009-01-01 03:00:00,0 days,60.0,52.8,10.76,2009-01-01 03:00:00,2.7797336e-07,2.0055234e-12,1.7800211e-08,1.5288898e-09,4.1241863e-09
2009-01-01 06:00:00,0 days,60.0,52.8,10.76,2009-01-01 06:00:00,2.4992292e-07,1.4779289e-12,1.6746105e-08,4.172313e-10,3.0209184e-09
2009-01-01 09:00:00,0 days,60.0,52.8,10.76,2009-01-01 09:00:00,2.3767498e-07,1.8621088e-12,1.4715603e-08,1.3271613e-09,2.140991e-09
2009-01-01 12:00:00,0 days,60.0,52.8,10.76,2009-01-01 12:00:00,2.2009081e-07,2.1413331e-12,1.1661154e-08,1.4615485e-09,1.2763302e-09
2009-01-01 15:00:00,0 days,60.0,52.8,10.76,2009-01-01 15:00:00,2.419302e-07,2.8043117e-12,1.7850814e-08,1.7215085e-09,2.2531335e-09
2009-01-01 18:00:00,0 days,60.0,52.8,10.76,2009-01-01 18:00:00,3.0598457e-07,3.882488e-12,2.1602853e-08,9.854011e-09,3.486937e-09
2009-01-01 21:00:00,0 days,60.0,52.8,10.76,2009-01-01 21:00:00,3.5215606e-07,5.1318177e-12,2.3556622e-08,1.4954441e-08,5.265265e-09
2009-01-02 00:00:00,0 days,60.0,52.8,10.76,2009-01-02 00:00:00,3.5263602e-07,5.4718287e-12,1.7708683e-08,1.4074782e-08,5.679227e-09
2009-01-02 03:00:00,0 days,60.0,52.8,10.76,2009-01-02 03:00:00,3.5575613e-07,6.131663e-12,1.76789e-08,1.4626149e-08,5.646977e-09
2009-01-02 06:00:00,0 days,60.0,52.8,10.76,2009-01-02 06:00:00,3.4887407e-07,6.8664367e-12,1.8456344e-08,1.31273366e-08,3.8794603e-09
2009-01-02 09:00:00,0 days,60.0,52.8,10.76,2009-01-02 09:00:00,2.716078e-07,4.136213e-12,1.3909155e-08,7.1454727e-09,1.9799233e-09
2009-01-02 12:00:00,0 days,60.0,52.8,10.76,2009-01-02 12:00:00,2.1570469e-07,1.615753e-12,6.6832566e-09,3.7026717e-09,8.94973e-10
2009-01-02 15:00:00,0 days,60.0,52.8,10.76,2009-01-02 15:00:00,2.0966999e-07,9.145028e-13,1.2903566e-08,9.482987e-10,1.9634916e-09
2009-01-02 18:00:00,0 days,60.0,52.8,10.76,2009-01-02 18:00:00,2.3631009e-07,1.2495529e-12,1.8020508e-08,2.8060825e-09,3.1315004e-09
2009-01-02 21:00:00,0 days,60.0,52.8,10.76,2009-01-02 21:00:00,2.9034956e-07,2.1977997e-12,2.3864539e-08,8.769984e-09,5.798166e-09
2009-01-03 00:00:00,0 days,60.0,52.8,10.76,2009-01-03 00:00:00,2.8867098e-07,2.549048e-12,2.3012843e-08,8.527544e-09,2.190089e-09
2009-01-03 03:00:00,0 days,60.0,52.8,10.76,2009-01-03 03:00:00,2.4126123e-07,1.9601968e-12,2.0854182e-08,1.810099e-09,4.910084e-11
2009-01-03 06:00:00,0 days,60.0,52.8,10.76,2009-01-03 06:00:00,2.2079978e-07,1.677849e-12,1.7022474e-08,2.0795785e-10,1.9258455e-09
2009-01-03 09:00:00,0 days,60.0,52.8,10.76,2009-01-03 09:00:00,2.1051376e-07,1.7655053e-12,1.20148345e-08,1.1827688e-09,1.763176e-09
2009-01-03 12:00:00,0 days,60.0,52.8,10.76,2009-01-03 12:00:00,2.030761e-07,2.3064497e-12,1.2959031e-08,2.0484805e-09,1.6093478e-09
2009-01-03 15:00:00,0 days,60.0,52.8,10.76,2009-01-03 15:00:00,1.8816135e-07,2.5572344e-12,1.35027465e-08,1.02643075e-10,1.5608514e-09
2009-01-03 18:00:00,0 days,60.0,52.8,10.76,2009-01-03 18:00:00,1.7628841e-07,2.5623258e-12,1.0915297e-08,5.249736e-11,1.731435e-09
2009-01-03 21:00:00,0 days,60.0,52.8,10.76,2009-01-03 21:00:00,1.7039544e-07,2.5046254e-12,1.004995e-08,5.6708825e-11,2.1163922e-09
2009-01-04 00:00:00,0 days,60.0,52.8,10.76,2009-01-04 00:00:00,1.6427725e-07,1.7910479e-12,9.518862e-09,5.500492e-11,2.458401e-09
2009-01-04 03:00:00,0 days,60.0,52.8,10.76,2009-01-04 03:00:00,1.5437008e-07,7.9515886e-13,7.4311077e-09,4.93032e-11,2.3910292e-09
2009-01-04 06:00:00,0 days,60.0,52.8,10.76,2009-01-04 06:00:00,1.547235e-07,5.684342e-13,6.9469026e-09,5.767432e-11,1.5534816e-09
2009-01-04 09:00:00,0 days,60.0,52.8,10.76,2009-01-04 09:00:00,1.6321559e-07,1.146041e-12,7.840738e-09,2.4403368e-10,1.0622055e-09
2009-01-04 12:00:00,0 days,60.0,52.8,10.76,2009-01-04 12:00:00,1.7490835e-07,1.9952573e-12,8.517505e-09,4.3319787e-10,6.375116e-10
2009-01-04 15:00:00,0 days,60.0,52.8,10.76,2009-01-04 15:00:00,1.8553554e-07,2.9831344e-12,1.0973071e-08,1.3928271e-10,1.1569274e-09
2009-01-04 18:00:00,0 days,60.0,52.8,10.76,2009-01-04 18:00:00,1.9275943e-07,3.060891e-12,1.23689095e-08,1.5416676e-10,7.362291e-10
2009-01-04 21:00:00,0 days,60.0,52.8,10.76,2009-01-04 21:00:00,1.9275264e-07,1.959309e-12,1.2232286e-08,1.3134926e-10,9.694248e-10
2009-01-05 00:00:00,0 days,60.0,52.8,10.76,2009-01-05 00:00:00,1.7865203e-07,7.7976785e-13,1.003923e-08,1.2253294e-10,2.0779671e-09
2009-01-05 03:00:00,0 days,60.0,52.8,10.76,2009-01-05 03:00:00,1.6584269e-07,2.515296e-13,7.710335e-09,8.226132e-11,2.120535e-09
2009-01-05 06:00:00,0 days,60.0,52.8,10.76,2009-01-05 06:00:00,1.6590882e-07,1.5908057e-13,6.6121593e-09,7.939788e-11,1.8011135e-09
2009-01-05 09:00:00,0 days,60.0,52.8,10.76,2009-01-05 09:00:00,1.7581127e-07,3.5105117e-13,5.8568252e-09,6.884326e-10,1.7860176e-09
2009-01-05 12:00:00,0 days,60.0,52.8,10.76,2009-01-05 12:00:00,1.7388804e-07,3.6988988e-13,4.3609445e-09,1.1039205e-09,1.5507602e-09
2009-01-05 15:00:00,0 days,60.0,52.8,10.76,2009-01-05 15:00:00,1.7380708e-07,3.7384928e-13,7.0402564e-09,1.08049285e-10,1.5843271e-09
2009-01-05 18:00:00,0 days,60.0,52.8,10.76,2009-01-05 18:00:00,1.8394576e-07,5.219891e-13,9.393525e-09,1.1669288e-10,1.9615407e-09
2009-01-05 21:00:00,0 days,60.0,52.8,10.76,2009-01-05 21:00:00,1.9979318e-07,6.1651265e-13,1.283607e-08,1.9748045e-10,2.8930118e-09
2009-01-06 00:00:00,0 days,60.0,52.8,10.76,2009-01-06 00:00:00,2.6933373e-07,7.1562385e-13,2.2735264e-08,4.621849e-09,6.202808e-09
2009-01-06 03:00:00,0 days,60.0,52.8,10.76,2009-01-06 03:00:00,3.1820244e-07,9.180263e-13,2.8449394e-08,7.608886e-09,5.288886e-09
2009-01-06 06:00:00,0 days,60.0,52.8,10.76,2009-01-06 06:00:00,3.4852116e-07,1.6203726e-12,2.6896737e-08,9.541332e-09,2.1606334e-09
2009-01-06 09:00:00,0 days,60.0,52.8,10.76,2009-01-06 09:00:00,3.4141732e-07,2.1817448e-12,1.8778794e-08,1.1776002e-08,1.5436128e-09
2009-01-06 12:00:00,0 days,60.0,52.8,10.76,2009-01-06 12:00:00,2.4729314e-07,1.4331895e-12,3.652338e-08,7.993455e-09,1.0580596e-09
2009-01-06 15:00:00,0 days,60.0,52.8,10.76,2009-01-06 15:00:00,2.3077021e-07,1.6470417e-12,3.367696e-08,7.4462625e-10,1.7150129e-09
2009-01-06 18:00:00,0 days,60.0,52.8,10.76,2009-01-06 18:00:00,2.8243954e-07,2.6038303e-12,3.5303305e-08,4.686094e-09,2.7666167e-09
2009-01-06 21:00:00,0 days,60.0,52.8,10.76,2009-01-06 21:00:00,2.9223182e-07,3.1279142e-12,3.4553786e-08,5.0372595e-09,3.7603294e-09
2009-01-07 00:00:00,0 days,60.0,52.8,10.76,2009-01-07 00:00:00,2.635482e-07,2.6190027e-12,3.355774e-08,1.910892e-09,3.4403052e-09
2009-01-07 03:00:00,0 days,60.0,52.8,10.76,2009-01-07 03:00:00,2.2755009e-07,1.8321262e-12,2.3128397e-08,1.9954288e-10,2.9378926e-09
2009-01-07 06:00:00,0 days,60.0,52.8,10.76,2009-01-07 06:00:00,2.0589026e-07,2.1473639e-12,1.6712345e-08,1.10113224e-10,2.2342428e-09
2009-01-07 09:00:00,0 days,60.0,52.8,10.76,2009-01-07 09:00:00,2.0415254e-07,3.3895903e-12,1.5002856e-08,1.7619868e-09,2.0569646e-09
2009-01-07 12:00:00,0 days,60.0,52.8,10.76,2009-01-07 12:00:00,2.0586003e-07,4.1376885e-12,2.4033088e-08,5.018635e-09,1.5693087e-09
2009-01-07 15:00:00,0 days,60.0,52.8,10.76,2009-01-07 15:00:00,2.0565255e-07,4.1191326e-12,2.7081295e-08,8.669357e-10,1.8300205e-09
2009-01-07 18:00:00,0 days,60.0,52.8,10.76,2009-01-07 18:00:00,2.1636696e-07,4.1942877e-12,2.6103157e-08,6.5638817e-10,2.6727678e-09
2009-01-07 21:00:00,0 days,60.0,52.8,10.76,2009-01-07 21:00:00,2.225895e-07,2.9306212e-12,2.4330179e-08,7.804403e-10,3.917634e-09
2009-01-08 00:00:00,0 days,60.0,52.8,10.76,2009-01-08 00:00:00,2.6372268e-07,2.8127854e-12,3.2602287e-08,2.8118778e-09,6.0670238e-09
2009-01-08 03:00:00,0 days,60.0,52.8,10.76,2009-01-08 03:00:00,3.0108697e-07,3.6096419e-12,3.593856e-08,5.2490856e-09,6.103753e-09
2009-01-08 06:00:00,0 days,60.0,52.8,10.76,2009-01-08 06:00:00,3.147236e-07,5.0496907e-12,3.66501e-08,5.5304348e-09,3.6895837e-09
2009-01-08 09:00:00,0 days,60.0,52.8,10.76,2009-01-08 09:00:00,2.9537375e-07,5.462394e-12,2.6441352e-08,7.620347e-09,1.9373951e-09
2009-01-08 12:00:00,0 days,60.0,52.8,10.76,2009-01-08 12:00:00,2.343782e-07,3.6911195e-12,3.417223e-08,7.822385e-09,1.0093787e-09
2009-01-08 15:00:00,0 days,60.0,52.8,10.76,2009-01-08 15:00:00,2.2405801e-07,3.2566935e-12,3.597733e-08,5.154983e-10,1.205837e-09
2009-01-08 18:00:00,0 days,60.0,52.8,10.76,2009-01-08 18:00:00,2.438406e-07,3.746234e-12,3.617683e-08,2.7994387e-10,2.135826e-09
2009-01-08 21:00:00,0 days,60.0,52.8,10.76,2009-01-08 21:00:00,2.4935414e-07,4.310825e-12,3.4370387e-08,2.7433306e-10,2.9621168e-09
2009-01-09 00:00:00,0 days,60.0,52.8,10.76,2009-01-09 00:00:00,2.4684914e-07,4.710391e-12,3.2781646e-08,2.3399263e-10,3.6050518e-09
2009-01-09 03:00:00,0 days,60.0,52.8,10.76,2009-01-09 03:00:00,2.4842134e-07,4.7399524e-12,3.0261265e-08,2.561199e-10,3.5909156e-09
2009-01-09 06:00:00,0 days,60.0,52.8,10.76,2009-01-09 06:00:00,2.5320873e-07,4.825952e-12,2.8431153e-08,3.266892e-10,2.8956704e-09
2009-01-09 09:00:00,0 days,60.0,52.8,10.76,2009-01-09 09:00:00,2.6273915e-07,5.2802944e-12,2.3749553e-08,2.981924e-09,2.157787e-09
2009-01-09 12:00:00,0 days,60.0,52.8,10.76,2009-01-09 12:00:00,2.5959963e-07,5.660092e-12,2.392779e-08,4.9436144e-09,1.8224637e-09
2009-01-09 15:00:00,0 days,60.0,52.8,10.76,2009-01-09 15:00:00,2.6475823e-07,6.090904e-12,3.2111892e-08,9.49588e-10,1.9601014e-09
2009-01-09 18:00:00,0 days,60.0,52.8,10.76,2009-01-09 18:00:00,2.9574718e-07,6.9212787e-12,3.592793e-08,2.1779136e-09,2.703314e-09
2009-01-09 21:00:00,0 days,60.0,52.8,10.76,2009-01-09 21:00:00,3.2826037e-07,7.55987e-12,3.893761e-08,5.33624e-09,4.0853596e-09
2009-01-10 00:00:00,0 days,60.0,52.8,10.76,2009-01-10 00:00:00,3.53744e-07,7.442852e-12,4.1090193e-08,8.0017015e-09,5.6671112e-09
2009-01-10 03:00:00,0 days,60.0,52.8,10.76,2009-01-10 03:00:00,3.904881e-07,7.2057013e-12,4.0460062e-08,1.3060501e-08,5.4718114e-09
2009-01-10 06:00:00,0 days,60.0,52.8,10.76,2009-01-10 06:00:00,4.222555e-07,6.6339547e-12,3.740304e-08,1.7620184e-08,3.527604e-09
2009-01-10 09:00:00,0 days,60.0,52.8,10.76,2009-01-10 09:00:00,4.3790834e-07,6.354541e-12,2.9067426e-08,2.2607288e-08,2.2224977e-09
2009-01-10 12:00:00,0 days,60.0,52.8,10.76,2009-01-10 12:00:00,2.9536136e-07,3.061922e-12,2.4624129e-08,9.9929895e-09,1.4147677e-09
2009-01-10 15:00:00,0 days,60.0,52.8,10.76,2009-01-10 15:00:00,2.524088e-07,1.5300289e-12,2.5351916e-08,6.7335004e-10,1.6173444e-09
2009-01-10 18:00:00,0 days,60.0,52.8,10.76,2009-01-10 18:00:00,2.8607738e-07,1.256306e-12,2.8061612e-08,9.9217e-10,2.1739246e-09
2009-01-10 21:00:00,0 days,60.0,52.8,10.76,2009-01-10 21:00:00,3.1765552e-07,1.839609e-12,3.1176707e-08,2.4936604e-09,3.0615785e-09
2009-01-11 00:00:00,0 days,60.0,52.8,10.76,2009-01-11 00:00:00,3.4292842e-07,4.107758e-12,3.5036294e-08,4.323548e-09,4.5010857e-09
2009-01-11 03:00:00,0 days,60.0,52.8,10.76,2009-01-11 03:00:00,3.3965637e-07,8.608254e-12,3.9130978e-08,3.1127612e-09,4.1308543e-09
2009-01-11 06:00:00,0 days,60.0,52.8,10.76,2009-01-11 06:00:00,3.47275e-07,1.3071275e-11,4.134772e-08,3.4786467e-09,3.0744092e-09
2009-01-11 09:00:00,0 days,60.0,52.8,10.76,2009-01-11 09:00:00,3.4720247e-07,1.5174716e-11,2.851549e-08,9.850217e-09,2.2618312e-09
2009-01-11 12:00:00,0 days,60.0,52.8,10.76,2009-01-11 12:00:00,3.3096612e-07,1.4645412e-11,2.7139933e-08,1.0476883e-08,1.9432025e-09
