date,step,hybrid,latitude,longitude,valid_time,co,c5h8,no2,no,so2
2007-05-01 00:00:00,0 days,60.0,44.2,-79.8,2007-05-01 00:00:00,1.698281e-07,1.7457948e-10,8.926003e-09,1.9607493e-10,4.1420254e-09
2007-05-01 03:00:00,0 days,60.0,44.2,-79.8,2007-05-01 03:00:00,1.9328394e-07,2.4804378e-10,1.4498686e-08,2.6586294e-10,6.225092e-09
2007-05-01 06:00:00,0 days,60.0,44.2,-79.8,2007-05-01 06:00:00,2.7273427e-07,3.394403e-10,2.9003093e-08,5.77435e-09,1.4569952e-08
2007-05-01 09:00:00,0 days,60.0,44.2,-79.8,2007-05-01 09:00:00,3.9959835e-07,6.689632e-10,2.8932636e-08,2.8788877e-08,1.8388677e-08
2007-05-01 12:00:00,0 days,60.0,44.2,-79.8,2007-05-01 12:00:00,3.3188408e-07,7.505258e-10,3.240157e-08,1.7672795e-08,8.612943e-09
2007-05-01 15:00:00,0 days,60.0,44.2,-79.8,2007-05-01 15:00:00,1.9733652e-07,2.1456166e-10,1.2164328e-08,3.0892702e-09,4.2157606e-09
2007-05-01 18:00:00,0 days,60.0,44.2,-79.8,2007-05-01 18:00:00,1.8728937e-07,1.4043094e-10,1.01901465e-08,2.2204025e-09,4.358683e-09
2007-05-01 21:00:00,0 days,60.0,44.2,-79.8,2007-05-01 21:00:00,1.8879831e-07,1.6197907e-10,1.127298e-08,1.9791047e-09,4.8738094e-09
2007-05-02 00:00:00,0 days,60.0,44.2,-79.8,2007-05-02 00:00:00,2.0843707e-07,4.2567933e-10,1.7375164e-08,1.7038723e-09,6.343017e-09
2007-05-02 03:00:00,0 days,60.0,44.2,-79.8,2007-05-02 03:00:00,2.8085637e-07,8.175175e-10,2.9119356e-08,6.390332e-09,1.2205177e-08
2007-05-02 06:00:00,0 days,60.0,44.2,-79.8,2007-05-02 06:00:00,3.1842893e-07,7.473007e-10,2.752202e-08,1.5000484e-08,1.634149e-08
2007-05-02 09:00:00,0 days,60.0,44.2,-79.8,2007-05-02 09:00:00,3.006328e-07,7.7631224e-10,2.0371816e-08,1.6236099e-08,1.2314308e-08
2007-05-02 12:00:00,0 days,60.0,44.2,-79.8,2007-05-02 12:00:00,2.8495953e-07,9.572891e-10,2.0253136e-08,1.5695209e-08,7.874015e-09
2007-05-02 15:00:00,0 days,60.0,44.2,-79.8,2007-05-02 15:00:00,1.7511125e-07,9.4738564e-11,5.8282117e-09,2.5227782e-09,2.3647329e-09
2007-05-02 18:00:00,0 days,60.0,44.2,-79.8,2007-05-02 18:00:00,1.5258937e-07,3.0178495e-11,2.4493674e-09,7.3943224e-10,1.5369822e-09
2007-05-02 21:00:00,0 days,60.0,44.2,-79.8,2007-05-02 21:00:00,1.4981659e-07,5.828233e-11,3.1837775e-09,2.926561e-10,1.8396098e-09
2007-05-03 00:00:00,0 days,60.0,44.2,-79.8,2007-05-03 00:00:00,1.9410747e-07,2.589144e-10,1.3521715e-08,3.1105283e-09,7.170911e-09
2007-05-03 03:00:00,0 days,60.0,44.2,-79.8,2007-05-03 03:00:00,1.95839e-07,3.1893616e-10,1.7556793e-08,6.697883e-10,7.751318e-09
2007-05-03 06:00:00,0 days,60.0,44.2,-79.8,2007-05-03 06:00:00,1.8902941e-07,2.8244146e-10,1.6969853e-08,3.8195863e-10,8.23902e-09
2007-05-03 09:00:00,0 days,60.0,44.2,-79.8,2007-05-03 09:00:00,1.9502127e-07,3.4837305e-10,1.8278797e-08,4.8000237e-10,7.853306e-09
2007-05-03 12:00:00,0 days,60.0,44.2,-79.8,2007-05-03 12:00:00,1.9347327e-07,4.8596105e-10,1.497683e-08,4.118607e-09,5.77948e-09
2007-05-03 15:00:00,0 days,60.0,44.2,-79.8,2007-05-03 15:00:00,1.5058876e-07,6.178159e-11,4.1486725e-09,1.270407e-09,1.9917132e-09
2007-05-03 18:00:00,0 days,60.0,44.2,-79.8,2007-05-03 18:00:00,1.4726037e-07,3.06421e-11,2.3341817e-09,6.982501e-10,1.6179966e-09
2007-05-03 21:00:00,0 days,60.0,44.2,-79.8,2007-05-03 21:00:00,1.4888589e-07,4.033035e-11,2.2760047e-09,5.318816e-10,1.6555414e-09
2007-05-04 00:00:00,0 days,60.0,44.2,-79.8,2007-05-04 00:00:00,2.0798291e-07,3.1928832e-10,1.3671185e-08,5.8604304e-09,8.451701e-09
2007-05-04 03:00:00,0 days,60.0,44.2,-79.8,2007-05-04 03:00:00,3.6109955e-07,7.0894e-10,1.7626446e-08,3.5996433e-08,1.7400671e-08
2007-05-04 06:00:00,0 days,60.0,44.2,-79.8,2007-05-04 06:00:00,4.0107193e-07,6.4056904e-10,2.1264764e-08,4.3399154e-08,2.0817833e-08
2007-05-04 09:00:00,0 days,60.0,44.2,-79.8,2007-05-04 09:00:00,3.669703e-07,7.46671e-10,2.3772266e-08,3.238984e-08,1.4239951e-08
2007-05-04 12:00:00,0 days,60.0,44.2,-79.8,2007-05-04 12:00:00,3.8016094e-07,1.0832966e-09,2.8470549e-08,3.3935613e-08,9.020516e-09
2007-05-04 15:00:00,0 days,60.0,44.2,-79.8,2007-05-04 15:00:00,2.0676129e-07,1.0823291e-10,1.11447465e-08,4.8995434e-09,3.1516807e-09
2007-05-04 18:00:00,0 days,60.0,44.2,-79.8,2007-05-04 18:00:00,1.6599509e-07,3.3242135e-11,3.4459402e-09,9.529095e-10,1.856812e-09
2007-05-04 21:00:00,0 days,60.0,44.2,-79.8,2007-05-04 21:00:00,1.6401519e-07,4.2189297e-11,3.173057e-09,6.705482e-10,2.038979e-09
2007-05-05 00:00:00,0 days,60.0,44.2,-79.8,2007-05-05 00:00:00,2.1614511e-07,3.4041647e-10,1.4984717e-08,3.6364727e-09,7.693209e-09
2007-05-05 03:00:00,0 days,60.0,44.2,-79.8,2007-05-05 03:00:00,3.818703e-07,8.5478025e-10,2.1863496e-08,3.3209155e-08,1.8600598e-08
2007-05-05 06:00:00,0 days,60.0,44.2,-79.8,2007-05-05 06:00:00,5.112597e-07,8.8327806e-10,2.3568967e-08,6.2146704e-08,2.6576357e-08
2007-05-05 09:00:00,0 days,60.0,44.2,-79.8,2007-05-05 09:00:00,5.19361e-07,8.597697e-10,2.1747173e-08,6.7086646e-08,1.7923472e-08
2007-05-05 12:00:00,0 days,60.0,44.2,-79.8,2007-05-05 12:00:00,4.942251e-07,9.693021e-10,2.313702e-08,6.233603e-08,9.405299e-09
2007-05-05 15:00:00,0 days,60.0,44.2,-79.8,2007-05-05 15:00:00,1.9671963e-07,1.2468201e-10,1.0134062e-08,5.355959e-09,2.822424e-09
2007-05-05 18:00:00,0 days,60.0,44.2,-79.8,2007-05-05 18:00:00,1.5115864e-07,4.4295317e-11,3.246442e-09,1.0473724e-09,1.5297603e-09
2007-05-05 21:00:00,0 days,60.0,44.2,-79.8,2007-05-05 21:00:00,1.4062032e-07,5.4940684e-11,2.1406639e-09,4.793561e-10,1.3118681e-09
2007-05-06 00:00:00,0 days,60.0,44.2,-79.8,2007-05-06 00:00:00,1.5533875e-07,1.9591781e-10,7.530731e-09,4.5146517e-10,3.5061938e-09
2007-05-06 03:00:00,0 days,60.0,44.2,-79.8,2007-05-06 03:00:00,1.5683389e-07,2.1992591e-10,8.585644e-09,9.8152625e-11,3.927284e-09
2007-05-06 06:00:00,0 days,60.0,44.2,-79.8,2007-05-06 06:00:00,1.618158e-07,2.0921657e-10,1.0636172e-08,1.5372045e-10,4.995718e-09
2007-05-06 09:00:00,0 days,60.0,44.2,-79.8,2007-05-06 09:00:00,1.7731578e-07,3.064699e-10,1.4794223e-08,3.0450523e-10,6.288766e-09
2007-05-06 12:00:00,0 days,60.0,44.2,-79.8,2007-05-06 12:00:00,1.9390859e-07,4.6459597e-10,1.2343747e-08,3.6134256e-09,5.304848e-09
2007-05-06 15:00:00,0 days,60.0,44.2,-79.8,2007-05-06 15:00:00,1.5286446e-07,5.6513e-11,2.9457243e-09,9.0170854e-10,1.5532227e-09
2007-05-06 18:00:00,0 days,60.0,44.2,-79.8,2007-05-06 18:00:00,1.5240273e-07,2.974988e-11,2.3470887e-09,6.835357e-10,1.6116408e-09
2007-05-06 21:00:00,0 days,60.0,44.2,-79.8,2007-05-06 21:00:00,1.5287999e-07,4.0122537e-11,2.536694e-09,5.5902843e-10,1.7426437e-09
2007-05-07 00:00:00,0 days,60.0,44.2,-79.8,2007-05-07 00:00:00,1.9093613e-07,2.81504e-10,1.3089265e-08,1.6441338e-09,6.536736e-09
2007-05-07 03:00:00,0 days,60.0,44.2,-79.8,2007-05-07 03:00:00,3.615367e-07,1.0933634e-09,2.8514474e-08,2.405023e-08,1.8379533e-08
2007-05-07 06:00:00,0 days,60.0,44.2,-79.8,2007-05-07 06:00:00,5.496926e-07,1.3292594e-09,3.6305444e-08,5.8327608e-08,2.9751655e-08
2007-05-07 09:00:00,0 days,60.0,44.2,-79.8,2007-05-07 09:00:00,6.452e-07,9.675782e-10,3.743424e-08,8.2512166e-08,2.3891142e-08
2007-05-07 12:00:00,0 days,60.0,44.2,-79.8,2007-05-07 12:00:00,7.01001e-07,1.1379648e-09,3.7500435e-08,9.4590376e-08,1.2059807e-08
2007-05-07 15:00:00,0 days,60.0,44.2,-79.8,2007-05-07 15:00:00,2.3397467e-07,1.4798913e-10,1.537366e-08,5.920079e-09,3.6690118e-09
2007-05-07 18:00:00,0 days,60.0,44.2,-79.8,2007-05-07 18:00:00,1.9787831e-07,5.2326348e-11,8.08177e-09,2.2217248e-09,2.9960903e-09
2007-05-07 21:00:00,0 days,60.0,44.2,-79.8,2007-05-07 21:00:00,1.8609776e-07,5.5939534e-11,6.1401404e-09,1.0943331e-09,3.107366e-09
2007-05-08 00:00:00,0 days,60.0,44.2,-79.8,2007-05-08 00:00:00,2.253168e-07,2.8869698e-10,1.8032512e-08,1.6379333e-09,7.816181e-09
2007-05-08 03:00:00,0 days,60.0,44.2,-79.8,2007-05-08 03:00:00,2.6549918e-07,2.6993588e-10,2.6836183e-08,4.0793156e-09,1.2601927e-08
2007-05-08 06:00:00,0 days,60.0,44.2,-79.8,2007-05-08 06:00:00,2.524704e-07,1.5525842e-10,2.7717295e-08,6.479613e-10,1.2357125e-08
