date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2003-02-15,60,67.76,29.61,1.6079609e-07,9.999992e-26,1.5893782e-09,4.1808237e-11,1.1932932e-10
2003-02-16,60,67.76,29.61,1.6867251e-07,2.842171e-14,7.7880224e-10,1.1197684e-11,1.5338232e-10
2003-02-17,60,67.76,29.61,1.5408128e-07,9.999992e-26,2.952687e-10,8.799862e-12,9.9671084e-11
2003-02-18,60,67.76,29.61,1.647528e-07,2.842171e-14,4.4412451e-10,4.183983e-12,1.3684369e-10
2003-02-19,60,67.76,29.61,1.568484e-07,1.4754975e-14,4.2305015e-10,7.467162e-12,2.5024618e-10
2003-02-20,60,67.76,29.61,1.5291752e-07,9.9999946e-26,6.4760564e-10,2.2670558e-11,1.5695364e-10
2003-02-21,60,67.76,29.61,1.4966284e-07,9.9999946e-26,1.8562574e-09,1.0870634e-10,1.4297653e-10
2003-02-22,60,67.76,29.61,1.4969599e-07,4.646265e-15,3.296573e-10,9.238164e-12,1.4229284e-10
2003-02-23,60,67.76,29.61,1.7145018e-07,9.9999946e-26,1.2576947e-09,2.3611231e-11,1.7761302e-10
2003-02-24,60,67.76,29.61,1.837517e-07,9.9999946e-26,7.803611e-10,3.319881e-11,1.4664532e-10
2003-02-25,60,67.76,29.61,1.7637801e-07,9.999992e-26,1.7846499e-09,7.907287e-11,1.6893675e-10
2003-02-26,60,67.76,29.61,1.7793927e-07,9.9999946e-26,1.4114789e-09,3.1282255e-11,1.6877996e-10
2003-02-27,60,67.76,29.61,1.7462013e-07,1.1276459e-14,1.5607948e-09,5.4856213e-11,1.05870264e-10
2003-02-28,60,67.76,29.61,1.5294016e-07,9.9999946e-26,4.96053e-10,2.1736566e-11,1.3098721e-10
2003-03-01,60,67.76,29.61,1.5645817e-07,9.9999946e-26,1.5570125e-09,5.6468583e-11,1.3215609e-10
2003-03-02,60,67.76,29.61,1.7593479e-07,1.6601131e-14,1.3172363e-09,4.9894047e-11,7.851605e-11
2003-03-03,60,67.76,29.61,1.8168339e-07,1.688979e-13,1.5108437e-09,5.4124566e-11,9.4947356e-11
2003-03-04,60,67.76,29.61,1.6532509e-07,2.3503386e-14,1.2407464e-09,6.6722655e-11,1.11181946e-10
2003-03-05,60,67.76,29.61,1.9159134e-07,1.8699361e-13,1.6760616e-09,5.5064547e-11,1.2262649e-10
2003-03-06,60,67.76,29.61,2.1446058e-07,3.3067974e-13,2.240438e-09,1.3679911e-10,1.7888513e-10
2003-03-07,60,67.76,29.61,2.0478797e-07,2.73347e-13,1.5359611e-09,3.2852037e-11,3.197137e-10
2003-03-08,60,67.76,29.61,1.965708e-07,2.1392075e-13,1.7287856e-09,4.0636675e-11,2.5095903e-10
2003-03-09,60,67.76,29.61,2.0672223e-07,4.5180946e-13,2.8889497e-09,6.22892e-11,4.889221e-10
