date,step,hybrid,latitude,longitude,valid_time,co,c5h8,no2,no,so2
2012-01-01 00:00:00,0 days,60.0,50.3,6.0,2012-01-01 00:00:00,1.4807955e-07,7.313853e-12,9.3836325e-09,1.04141e-10,1.5509638e-09
2012-01-01 03:00:00,0 days,60.0,50.3,6.0,2012-01-01 03:00:00,1.525004e-07,7.7534385e-12,8.5734655e-09,9.830315e-11,1.4151194e-09
2012-01-01 06:00:00,0 days,60.0,50.3,6.0,2012-01-01 06:00:00,1.523307e-07,8.95852e-12,7.3591293e-09,8.6574435e-11,6.490324e-10
2012-01-01 09:00:00,0 days,60.0,50.3,6.0,2012-01-01 09:00:00,1.5277506e-07,1.0451608e-11,6.877313e-09,1.2727908e-10,5.877167e-10
2012-01-01 12:00:00,0 days,60.0,50.3,6.0,2012-01-01 12:00:00,1.4368963e-07,9.352638e-12,5.794984e-09,2.8011332e-10,6.745127e-10
2012-01-01 15:00:00,0 days,60.0,50.3,6.0,2012-01-01 15:00:00,1.4281242e-07,1.0644876e-11,6.213422e-09,1.3251725e-10,1.867825e-10
2012-01-01 18:00:00,0 days,60.0,50.3,6.0,2012-01-01 18:00:00,1.3455076e-07,9.170736e-12,4.9979993e-09,6.8845e-11,4.369007e-10
2012-01-01 21:00:00,0 days,60.0,50.3,6.0,2012-01-01 21:00:00,1.28536e-07,8.283978e-12,4.1926924e-09,5.1577853e-11,6.6656947e-10
2012-01-02 00:00:00,0 days,60.0,50.3,6.0,2012-01-02 00:00:00,1.304459e-07,7.0637402e-12,4.415444e-09,4.3108173e-11,8.3985896e-10
2012-01-02 03:00:00,0 days,60.0,50.3,6.0,2012-01-02 03:00:00,1.3441955e-07,5.2788585e-12,5.4104357e-09,2.0611589e-11,9.172996e-10
2012-01-02 06:00:00,0 days,60.0,50.3,6.0,2012-01-02 06:00:00,1.4314455e-07,5.297808e-12,6.742375e-09,8.339127e-11,1.1085173e-09
2012-01-02 09:00:00,0 days,60.0,50.3,6.0,2012-01-02 09:00:00,1.5073843e-07,6.684788e-12,7.5203825e-09,2.150315e-10,1.2189181e-09
2012-01-02 12:00:00,0 days,60.0,50.3,6.0,2012-01-02 12:00:00,1.5071754e-07,6.9765873e-12,6.159063e-09,3.838865e-10,1.1910078e-09
2012-01-02 15:00:00,0 days,60.0,50.3,6.0,2012-01-02 15:00:00,1.590981e-07,8.534094e-12,6.276767e-09,2.68743e-10,1.3025927e-09
2012-01-02 18:00:00,0 days,60.0,50.3,6.0,2012-01-02 18:00:00,1.6543976e-07,8.551145e-12,7.864297e-09,1.14848416e-10,1.4466041e-09
2012-01-02 21:00:00,0 days,60.0,50.3,6.0,2012-01-02 21:00:00,1.6689509e-07,6.230038e-12,8.717238e-09,1.07223806e-10,1.7066497e-09
2012-01-03 00:00:00,0 days,60.0,50.3,6.0,2012-01-03 00:00:00,1.6870405e-07,3.5735562e-12,8.91222e-09,9.1739644e-11,1.9079474e-09
2012-01-03 03:00:00,0 days,60.0,50.3,6.0,2012-01-03 03:00:00,1.7221357e-07,3.0998606e-12,8.439795e-09,8.2445724e-11,1.7147703e-09
2012-01-03 06:00:00,0 days,60.0,50.3,6.0,2012-01-03 06:00:00,1.6504286e-07,3.9563014e-12,6.6338828e-09,6.6114614e-11,1.2318834e-09
2012-01-03 09:00:00,0 days,60.0,50.3,6.0,2012-01-03 09:00:00,1.4983986e-07,4.945376e-12,3.8599675e-09,2.1040777e-10,7.47431e-10
2012-01-03 12:00:00,0 days,60.0,50.3,6.0,2012-01-03 12:00:00,1.5328446e-07,9.136628e-12,4.682454e-09,1.7132039e-10,4.9127163e-10
2012-01-03 15:00:00,0 days,60.0,50.3,6.0,2012-01-03 15:00:00,1.4067817e-07,9.066523e-12,3.7647974e-09,8.7489585e-11,4.3730067e-10
2012-01-03 18:00:00,0 days,60.0,50.3,6.0,2012-01-03 18:00:00,1.3142083e-07,7.29111e-12,3.6244208e-09,2.3396715e-11,5.391378e-10
2012-01-03 21:00:00,0 days,60.0,50.3,6.0,2012-01-03 21:00:00,1.337197e-07,4.020723e-12,5.2876694e-09,5.7834414e-11,1.108486e-09
2012-01-04 00:00:00,0 days,60.0,50.3,6.0,2012-01-04 00:00:00,1.4806487e-07,2.3684754e-12,7.395582e-09,7.188233e-11,1.6749231e-09
2012-01-04 03:00:00,0 days,60.0,50.3,6.0,2012-01-04 03:00:00,1.4744738e-07,2.258578e-12,6.7576438e-09,5.717881e-11,1.646126e-09
2012-01-04 06:00:00,0 days,60.0,50.3,6.0,2012-01-04 06:00:00,1.4034039e-07,2.5086897e-12,5.4703087e-09,5.5707836e-13,1.3581797e-09
2012-01-04 09:00:00,0 days,60.0,50.3,6.0,2012-01-04 09:00:00,1.5141327e-07,4.74453e-12,6.3477823e-09,3.9819964e-10,1.5943904e-09
2012-01-04 12:00:00,0 days,60.0,50.3,6.0,2012-01-04 12:00:00,1.5361022e-07,4.653584e-12,3.5877796e-09,4.251138e-10,1.4008047e-09
2012-01-04 15:00:00,0 days,60.0,50.3,6.0,2012-01-04 15:00:00,1.563353e-07,6.061405e-12,4.864398e-09,1.862495e-10,1.1457486e-09
2012-01-04 18:00:00,0 days,60.0,50.3,6.0,2012-01-04 18:00:00,1.5250914e-07,5.816976e-12,5.2010525e-09,4.939306e-11,9.365835e-10
2012-01-04 21:00:00,0 days,60.0,50.3,6.0,2012-01-04 21:00:00,1.4559869e-07,4.123042e-12,4.6763247e-09,4.431894e-11,1.0359229e-09
2012-01-05 00:00:00,0 days,60.0,50.3,6.0,2012-01-05 00:00:00,1.4395302e-07,3.2021783e-12,4.5097197e-09,4.195804e-11,8.8383306e-10
2012-01-05 03:00:00,0 days,60.0,50.3,6.0,2012-01-05 03:00:00,1.3445751e-07,2.288894e-12,3.942201e-09,3.4416817e-11,9.405552e-10
2012-01-05 06:00:00,0 days,60.0,50.3,6.0,2012-01-05 06:00:00,1.3006587e-07,2.3950028e-12,3.865769e-09,2.7942298e-11,1.0888934e-09
2012-01-05 09:00:00,0 days,60.0,50.3,6.0,2012-01-05 09:00:00,1.2962772e-07,4.3125204e-12,3.936697e-09,5.026857e-11,9.969132e-10
2012-01-05 12:00:00,0 days,60.0,50.3,6.0,2012-01-05 12:00:00,1.3127644e-07,4.630843e-12,3.9344603e-09,2.8656713e-10,1.0916896e-09
2012-01-05 15:00:00,0 days,60.0,50.3,6.0,2012-01-05 15:00:00,1.4096634e-07,4.2177815e-12,4.9494715e-09,2.4123595e-10,1.2220693e-09
2012-01-05 18:00:00,0 days,60.0,50.3,6.0,2012-01-05 18:00:00,1.4941321e-07,5.062851e-12,7.0965074e-09,1.6909009e-11,1.4397072e-09
2012-01-05 21:00:00,0 days,60.0,50.3,6.0,2012-01-05 21:00:00,1.3944837e-07,1.7886723e-12,4.481385e-09,1.0330352e-11,1.0918938e-09
2012-01-06 00:00:00,0 days,60.0,50.3,6.0,2012-01-06 00:00:00,1.4992625e-07,1.690144e-12,6.683054e-09,6.8401625e-11,1.7785551e-09
2012-01-06 03:00:00,0 days,60.0,50.3,6.0,2012-01-06 03:00:00,1.5007485e-07,1.6825647e-12,6.5502865e-09,5.618975e-11,1.978681e-09
2012-01-06 06:00:00,0 days,60.0,50.3,6.0,2012-01-06 06:00:00,1.5129945e-07,2.9482786e-12,6.136914e-09,6.707243e-11,1.5230851e-09
2012-01-06 09:00:00,0 days,60.0,50.3,6.0,2012-01-06 09:00:00,1.5177122e-07,4.7521093e-12,5.5441456e-09,3.8250303e-10,1.2063235e-09
2012-01-06 12:00:00,0 days,60.0,50.3,6.0,2012-01-06 12:00:00,1.5027831e-07,5.3735987e-12,4.901451e-09,5.457501e-10,1.0453735e-09
2012-01-06 15:00:00,0 days,60.0,50.3,6.0,2012-01-06 15:00:00,1.6003571e-07,7.294904e-12,7.58911e-09,4.4790907e-10,1.2452046e-09
2012-01-06 18:00:00,0 days,60.0,50.3,6.0,2012-01-06 18:00:00,1.8384628e-07,9.742962e-12,1.2717786e-08,1.7542462e-10,1.8565792e-09
2012-01-06 21:00:00,0 days,60.0,50.3,6.0,2012-01-06 21:00:00,2.0627544e-07,1.0193919e-11,1.5556772e-08,2.3211084e-10,2.4232787e-09
2012-01-07 00:00:00,0 days,60.0,50.3,6.0,2012-01-07 00:00:00,1.9026905e-07,4.9984327e-12,1.1062291e-08,1.2402107e-10,2.1457804e-09
2012-01-07 03:00:00,0 days,60.0,50.3,6.0,2012-01-07 03:00:00,1.93303e-07,4.990853e-12,1.0595549e-08,1.12749e-10,2.150775e-09
2012-01-07 06:00:00,0 days,60.0,50.3,6.0,2012-01-07 06:00:00,1.9076919e-07,7.617018e-12,1.0167668e-08,1.1683035e-10,5.124436e-10
2012-01-07 09:00:00,0 days,60.0,50.3,6.0,2012-01-07 09:00:00,1.5417797e-07,7.897444e-12,7.3616193e-09,3.0887293e-10,3.5920777e-10
2012-01-07 12:00:00,0 days,60.0,50.3,6.0,2012-01-07 12:00:00,1.4223615e-07,7.173637e-12,6.722603e-09,2.513203e-10,1.3867221e-09
2012-01-07 15:00:00,0 days,60.0,50.3,6.0,2012-01-07 15:00:00,1.4911947e-07,5.940138e-12,6.4911756e-09,2.3115748e-10,1.3376471e-09
2012-01-07 18:00:00,0 days,60.0,50.3,6.0,2012-01-07 18:00:00,1.5711642e-07,6.0405595e-12,7.591062e-09,5.5183524e-11,1.5364835e-09
2012-01-07 21:00:00,0 days,60.0,50.3,6.0,2012-01-07 21:00:00,1.6892304e-07,5.5441277e-12,1.0021724e-08,8.8762886e-11,2.1386168e-09
2012-01-08 00:00:00,0 days,60.0,50.3,6.0,2012-01-08 00:00:00,1.7198712e-07,3.5394493e-12,1.0693275e-08,7.247906e-11,2.560732e-09
2012-01-08 03:00:00,0 days,60.0,50.3,6.0,2012-01-08 03:00:00,1.82613e-07,3.8918786e-12,1.2577992e-08,9.9544054e-11,2.9679548e-09
2012-01-08 06:00:00,0 days,60.0,50.3,6.0,2012-01-08 06:00:00,1.8909812e-07,6.2073003e-12,1.3537533e-08,6.8013144e-11,2.8106193e-09
2012-01-08 09:00:00,0 days,60.0,50.3,6.0,2012-01-08 09:00:00,1.8395575e-07,8.359771e-12,1.1714784e-08,6.219606e-10,2.1739806e-09
2012-01-08 12:00:00,0 days,60.0,50.3,6.0,2012-01-08 12:00:00,1.6172594e-07,6.461208e-12,4.8166044e-09,6.385497e-10,1.6565846e-09
2012-01-08 15:00:00,0 days,60.0,50.3,6.0,2012-01-08 15:00:00,1.6808501e-07,8.649674e-12,7.704535e-09,4.5681275e-10,1.5040165e-09
