date,step,hybrid,latitude,longitude,valid_time,u,v
2010-01-01 00:00:00,0 days,60.0,53.0,7.95,2010-01-01 00:00:00,-3.5002003,-3.0026727
2010-01-01 03:00:00,0 days,60.0,53.0,7.95,2010-01-01 03:00:00,-3.1040816,-3.2139716
2010-01-01 06:00:00,0 days,60.0,53.0,7.95,2010-01-01 06:00:00,-2.9171138,-3.2454705
2010-01-01 09:00:00,0 days,60.0,53.0,7.95,2010-01-01 09:00:00,-2.4477234,-2.8844032
2010-01-01 12:00:00,0 days,60.0,53.0,7.95,2010-01-01 12:00:00,-3.1980865,-3.9686742
2010-01-01 15:00:00,0 days,60.0,53.0,7.95,2010-01-01 15:00:00,-0.9407439,-2.6607337
2010-01-01 18:00:00,0 days,60.0,53.0,7.95,2010-01-01 18:00:00,-0.9722395,-2.5225892
2010-01-01 21:00:00,0 days,60.0,53.0,7.95,2010-01-01 21:00:00,-0.517879,-2.1394982
2010-01-02 00:00:00,0 days,60.0,53.0,7.95,2010-01-02 00:00:00,-0.36070824,-2.021188
2010-01-02 03:00:00,0 days,60.0,53.0,7.95,2010-01-02 03:00:00,0.4488567,-1.1730189
2010-01-02 06:00:00,0 days,60.0,53.0,7.95,2010-01-02 06:00:00,0.85226524,-0.5535865
2010-01-02 09:00:00,0 days,60.0,53.0,7.95,2010-01-02 09:00:00,0.39270455,0.12088275
2010-01-02 12:00:00,0 days,60.0,53.0,7.95,2010-01-02 12:00:00,-0.017893314,1.99913
2010-01-02 15:00:00,0 days,60.0,53.0,7.95,2010-01-02 15:00:00,-0.016101062,0.50112414
2010-01-02 18:00:00,0 days,60.0,53.0,7.95,2010-01-02 18:00:00,-1.589453,-0.31998026
2010-01-02 21:00:00,0 days,60.0,53.0,7.95,2010-01-02 21:00:00,-2.288711,-0.55271673
2010-01-03 00:00:00,0 days,60.0,53.0,7.95,2010-01-03 00:00:00,-2.1391435,-1.904686
2010-01-03 03:00:00,0 days,60.0,53.0,7.95,2010-01-03 03:00:00,-1.9816275,-2.2271361
2010-01-03 06:00:00,0 days,60.0,53.0,7.95,2010-01-03 06:00:00,-1.9824858,-2.2600083
2010-01-03 09:00:00,0 days,60.0,53.0,7.95,2010-01-03 09:00:00,-1.7384233,-2.2490926
2010-01-03 12:00:00,0 days,60.0,53.0,7.95,2010-01-03 12:00:00,-1.945081,-3.0796313
2010-01-03 15:00:00,0 days,60.0,53.0,7.95,2010-01-03 15:00:00,-0.3176328,-1.795161
2010-01-03 18:00:00,0 days,60.0,53.0,7.95,2010-01-03 18:00:00,0.22560889,-1.2426188
2010-01-03 21:00:00,0 days,60.0,53.0,7.95,2010-01-03 21:00:00,0.69777113,0.83741903
2010-01-04 00:00:00,0 days,60.0,53.0,7.95,2010-01-04 00:00:00,1.7062643,1.8924979
2010-01-04 03:00:00,0 days,60.0,53.0,7.95,2010-01-04 03:00:00,1.8482594,2.3379145
2010-01-04 06:00:00,0 days,60.0,53.0,7.95,2010-01-04 06:00:00,2.061018,2.9595923
2010-01-04 09:00:00,0 days,60.0,53.0,7.95,2010-01-04 09:00:00,2.402552,3.2723413
2010-01-04 12:00:00,0 days,60.0,53.0,7.95,2010-01-04 12:00:00,3.0719676,3.5513027
2010-01-04 15:00:00,0 days,60.0,53.0,7.95,2010-01-04 15:00:00,2.6853962,2.7594147
2010-01-04 18:00:00,0 days,60.0,53.0,7.95,2010-01-04 18:00:00,2.4686444,2.562451
2010-01-04 21:00:00,0 days,60.0,53.0,7.95,2010-01-04 21:00:00,1.8936363,2.7994614
2010-01-05 00:00:00,0 days,60.0,53.0,7.95,2010-01-05 00:00:00,1.3921952,3.1076102
2010-01-05 03:00:00,0 days,60.0,53.0,7.95,2010-01-05 03:00:00,1.0171918,3.3034735
2010-01-05 06:00:00,0 days,60.0,53.0,7.95,2010-01-05 06:00:00,0.8802091,3.467183
2010-01-05 09:00:00,0 days,60.0,53.0,7.95,2010-01-05 09:00:00,0.93438125,3.6855195
2010-01-05 12:00:00,0 days,60.0,53.0,7.95,2010-01-05 12:00:00,2.7116964,5.3432465
2010-01-05 15:00:00,0 days,60.0,53.0,7.95,2010-01-05 15:00:00,1.1190941,3.4039023
2010-01-05 18:00:00,0 days,60.0,53.0,7.95,2010-01-05 18:00:00,0.90994936,3.2132607
2010-01-05 21:00:00,0 days,60.0,53.0,7.95,2010-01-05 21:00:00,0.9201478,2.8228688
2010-01-06 00:00:00,0 days,60.0,53.0,7.95,2010-01-06 00:00:00,0.7627062,2.7046015
2010-01-06 03:00:00,0 days,60.0,53.0,7.95,2010-01-06 03:00:00,0.958194,2.3270779
2010-01-06 06:00:00,0 days,60.0,53.0,7.95,2010-01-06 06:00:00,0.7772018,2.0938847
2010-01-06 09:00:00,0 days,60.0,53.0,7.95,2010-01-06 09:00:00,0.8879989,2.3429923
2010-01-06 12:00:00,0 days,60.0,53.0,7.95,2010-01-06 12:00:00,1.4204729,2.6258404
2010-01-06 15:00:00,0 days,60.0,53.0,7.95,2010-01-06 15:00:00,0.23100948,2.5896091
2010-01-06 18:00:00,0 days,60.0,53.0,7.95,2010-01-06 18:00:00,-0.3351729,2.1142716
2010-01-06 21:00:00,0 days,60.0,53.0,7.95,2010-01-06 21:00:00,-0.73180676,1.9551758
2010-01-07 00:00:00,0 days,60.0,53.0,7.95,2010-01-07 00:00:00,-0.6961832,1.8650012
2010-01-07 03:00:00,0 days,60.0,53.0,7.95,2010-01-07 03:00:00,-0.834692,1.6445887
2010-01-07 06:00:00,0 days,60.0,53.0,7.95,2010-01-07 06:00:00,-0.96131325,1.1667489
2010-01-07 09:00:00,0 days,60.0,53.0,7.95,2010-01-07 09:00:00,-0.9458487,0.8000464
2010-01-07 12:00:00,0 days,60.0,53.0,7.95,2010-01-07 12:00:00,-0.111046076,0.27604508
2010-01-07 15:00:00,0 days,60.0,53.0,7.95,2010-01-07 15:00:00,-0.77811885,-0.6874566
2010-01-07 18:00:00,0 days,60.0,53.0,7.95,2010-01-07 18:00:00,-1.0720053,-1.225038
2010-01-07 21:00:00,0 days,60.0,53.0,7.95,2010-01-07 21:00:00,-1.3854694,-0.72340715
2010-01-08 00:00:00,0 days,60.0,53.0,7.95,2010-01-08 00:00:00,-1.575207,-0.9258385
2010-01-08 03:00:00,0 days,60.0,53.0,7.95,2010-01-08 03:00:00,-1.857261,-1.2577584
2010-01-08 06:00:00,0 days,60.0,53.0,7.95,2010-01-08 06:00:00,-2.1011448,-1.4928787
2010-01-08 09:00:00,0 days,60.0,53.0,7.95,2010-01-08 09:00:00,-2.5086832,-1.4838672
2010-01-08 12:00:00,0 days,60.0,53.0,7.95,2010-01-08 12:00:00,-3.416594,-1.9344821
2010-01-08 15:00:00,0 days,60.0,53.0,7.95,2010-01-08 15:00:00,-2.9831367,-2.10684
