date,step,hybrid,latitude,longitude,valid_time,u,v
2018-02-01 00:00:00,0 days,60.0,25.23,55.98,2018-02-01 00:00:00,2.190719,0.27818274
2018-02-01 03:00:00,0 days,60.0,25.23,55.98,2018-02-01 03:00:00,2.0803173,0.6982877
2018-02-01 06:00:00,0 days,60.0,25.23,55.98,2018-02-01 06:00:00,2.6830778,0.13769078
2018-02-01 09:00:00,0 days,60.0,25.23,55.98,2018-02-01 09:00:00,3.752715,-1.5162964
2018-02-01 12:00:00,0 days,60.0,25.23,55.98,2018-02-01 12:00:00,4.138546,-2.495208
2018-02-01 15:00:00,0 days,60.0,25.23,55.98,2018-02-01 15:00:00,3.4283147,-1.3113015
2018-02-01 18:00:00,0 days,60.0,25.23,55.98,2018-02-01 18:00:00,3.109614,-0.3142681
2018-02-01 21:00:00,0 days,60.0,25.23,55.98,2018-02-01 21:00:00,2.9262743,0.15461755
2018-02-02 00:00:00,0 days,60.0,25.23,55.98,2018-02-02 00:00:00,3.0155604,0.32517242
2018-02-02 03:00:00,0 days,60.0,25.23,55.98,2018-02-02 03:00:00,2.77734,0.11314249
2018-02-02 06:00:00,0 days,60.0,25.23,55.98,2018-02-02 06:00:00,2.9793613,-0.438707
2018-02-02 09:00:00,0 days,60.0,25.23,55.98,2018-02-02 09:00:00,3.7545593,-1.4927229
2018-02-02 12:00:00,0 days,60.0,25.23,55.98,2018-02-02 12:00:00,4.226438,-1.9588845
2018-02-02 15:00:00,0 days,60.0,25.23,55.98,2018-02-02 15:00:00,3.1661577,-1.1812521
2018-02-02 18:00:00,0 days,60.0,25.23,55.98,2018-02-02 18:00:00,2.5990434,-0.1866355
2018-02-02 21:00:00,0 days,60.0,25.23,55.98,2018-02-02 21:00:00,2.2613869,0.073949575
2018-02-03 00:00:00,0 days,60.0,25.23,55.98,2018-02-03 00:00:00,1.550752,-0.11621833
2018-02-03 03:00:00,0 days,60.0,25.23,55.98,2018-02-03 03:00:00,0.94880456,0.3772614
2018-02-03 06:00:00,0 days,60.0,25.23,55.98,2018-02-03 06:00:00,0.58541894,-0.3613286
2018-02-03 09:00:00,0 days,60.0,25.23,55.98,2018-02-03 09:00:00,-1.2467391,-1.848655
2018-02-03 12:00:00,0 days,60.0,25.23,55.98,2018-02-03 12:00:00,-0.55372834,-2.5046043
2018-02-03 15:00:00,0 days,60.0,25.23,55.98,2018-02-03 15:00:00,-0.07339084,-2.1028662
2018-02-03 18:00:00,0 days,60.0,25.23,55.98,2018-02-03 18:00:00,1.1828291,-1.533845
2018-02-03 21:00:00,0 days,60.0,25.23,55.98,2018-02-03 21:00:00,1.9277786,-1.4928727
2018-02-04 00:00:00,0 days,60.0,25.23,55.98,2018-02-04 00:00:00,1.6108618,-1.5134382
2018-02-04 03:00:00,0 days,60.0,25.23,55.98,2018-02-04 03:00:00,1.1930715,-0.9180269
2018-02-04 06:00:00,0 days,60.0,25.23,55.98,2018-02-04 06:00:00,1.1640717,-0.9905467
2018-02-04 09:00:00,0 days,60.0,25.23,55.98,2018-02-04 09:00:00,1.3614125,-2.293743
2018-02-04 12:00:00,0 days,60.0,25.23,55.98,2018-02-04 12:00:00,2.5036345,-2.514095
2018-02-04 15:00:00,0 days,60.0,25.23,55.98,2018-02-04 15:00:00,2.5729291,-1.6472877
2018-02-04 18:00:00,0 days,60.0,25.23,55.98,2018-02-04 18:00:00,2.8630605,-0.962035
2018-02-04 21:00:00,0 days,60.0,25.23,55.98,2018-02-04 21:00:00,2.4452024,-0.33081686
2018-02-05 00:00:00,0 days,60.0,25.23,55.98,2018-02-05 00:00:00,1.8382164,0.4863727
2018-02-05 03:00:00,0 days,60.0,25.23,55.98,2018-02-05 03:00:00,1.8137696,0.89105797
2018-02-05 06:00:00,0 days,60.0,25.23,55.98,2018-02-05 06:00:00,2.117252,0.278669
2018-02-05 09:00:00,0 days,60.0,25.23,55.98,2018-02-05 09:00:00,2.2568097,-0.8867947
2018-02-05 12:00:00,0 days,60.0,25.23,55.98,2018-02-05 12:00:00,2.8984659,-1.5606292
2018-02-05 15:00:00,0 days,60.0,25.23,55.98,2018-02-05 15:00:00,2.7728996,-1.4191697
2018-02-05 18:00:00,0 days,60.0,25.23,55.98,2018-02-05 18:00:00,2.458287,-0.6737753
2018-02-05 21:00:00,0 days,60.0,25.23,55.98,2018-02-05 21:00:00,2.168071,-0.31700206
2018-02-06 00:00:00,0 days,60.0,25.23,55.98,2018-02-06 00:00:00,1.6946884,0.18814099
2018-02-06 03:00:00,0 days,60.0,25.23,55.98,2018-02-06 03:00:00,1.3361708,1.0407327
2018-02-06 06:00:00,0 days,60.0,25.23,55.98,2018-02-06 06:00:00,1.512209,1.0642993
2018-02-06 09:00:00,0 days,60.0,25.23,55.98,2018-02-06 09:00:00,2.5310326,-0.51446927
2018-02-06 12:00:00,0 days,60.0,25.23,55.98,2018-02-06 12:00:00,2.766271,-1.2144943
2018-02-06 15:00:00,0 days,60.0,25.23,55.98,2018-02-06 15:00:00,2.3354545,-1.3948344
2018-02-06 18:00:00,0 days,60.0,25.23,55.98,2018-02-06 18:00:00,1.8496153,-0.88122106
2018-02-06 21:00:00,0 days,60.0,25.23,55.98,2018-02-06 21:00:00,1.541884,-0.7716608
2018-02-07 00:00:00,0 days,60.0,25.23,55.98,2018-02-07 00:00:00,1.3552239,-0.26063752
