date,step,hybrid,latitude,longitude,valid_time,u,v
2010-01-01 00:00:00,0 days,60.0,47.8,11.0,2010-01-01 00:00:00,0.10279229,1.654429
2010-01-01 03:00:00,0 days,60.0,47.8,11.0,2010-01-01 03:00:00,0.15309855,1.6224526
2010-01-01 06:00:00,0 days,60.0,47.8,11.0,2010-01-01 06:00:00,0.1082332,1.4446176
2010-01-01 09:00:00,0 days,60.0,47.8,11.0,2010-01-01 09:00:00,0.15263005,0.94614744
2010-01-01 12:00:00,0 days,60.0,47.8,11.0,2010-01-01 12:00:00,0.2256738,0.20434277
2010-01-01 15:00:00,0 days,60.0,47.8,11.0,2010-01-01 15:00:00,0.37657663,-0.8575598
2010-01-01 18:00:00,0 days,60.0,47.8,11.0,2010-01-01 18:00:00,0.85251236,-0.40545702
2010-01-01 21:00:00,0 days,60.0,47.8,11.0,2010-01-01 21:00:00,1.8030478,-0.81378686
2010-01-02 00:00:00,0 days,60.0,47.8,11.0,2010-01-02 00:00:00,2.2643366,-1.1064756
2010-01-02 03:00:00,0 days,60.0,47.8,11.0,2010-01-02 03:00:00,3.465076,-1.6648059
2010-01-02 06:00:00,0 days,60.0,47.8,11.0,2010-01-02 06:00:00,3.536332,-1.5731127
2010-01-02 09:00:00,0 days,60.0,47.8,11.0,2010-01-02 09:00:00,3.3268795,-1.7417498
2010-01-02 12:00:00,0 days,60.0,47.8,11.0,2010-01-02 12:00:00,3.6798792,-1.8246541
2010-01-02 15:00:00,0 days,60.0,47.8,11.0,2010-01-02 15:00:00,2.4973416,-1.5602698
2010-01-02 18:00:00,0 days,60.0,47.8,11.0,2010-01-02 18:00:00,1.9379252,-0.7580173
2010-01-02 21:00:00,0 days,60.0,47.8,11.0,2010-01-02 21:00:00,1.6532339,0.079919994
2010-01-03 00:00:00,0 days,60.0,47.8,11.0,2010-01-03 00:00:00,1.329906,0.7801653
2010-01-03 03:00:00,0 days,60.0,47.8,11.0,2010-01-03 03:00:00,1.0684042,1.2811077
