date,step,hybrid,latitude,longitude,valid_time,u,v
2018-06-01 00:00:00,0 days,60.0,39.94,116.3,2018-06-01 00:00:00,0.40037915,-0.30144873
2018-06-01 03:00:00,0 days,60.0,39.94,116.3,2018-06-01 03:00:00,0.7235282,2.0902388
2018-06-01 06:00:00,0 days,60.0,39.94,116.3,2018-06-01 06:00:00,0.26378226,3.4588604
2018-06-01 09:00:00,0 days,60.0,39.94,116.3,2018-06-01 09:00:00,0.6880965,3.6751885
2018-06-01 12:00:00,0 days,60.0,39.94,116.3,2018-06-01 12:00:00,0.45422143,2.3529277
2018-06-01 15:00:00,0 days,60.0,39.94,116.3,2018-06-01 15:00:00,0.40615594,1.6276225
2018-06-01 18:00:00,0 days,60.0,39.94,116.3,2018-06-01 18:00:00,0.5006,1.0125463
2018-06-01 21:00:00,0 days,60.0,39.94,116.3,2018-06-01 21:00:00,0.22504157,0.27115786
2018-06-02 00:00:00,0 days,60.0,39.94,116.3,2018-06-02 00:00:00,0.20570585,0.37603676
2018-06-02 03:00:00,0 days,60.0,39.94,116.3,2018-06-02 03:00:00,0.59038687,2.4157073
2018-06-02 06:00:00,0 days,60.0,39.94,116.3,2018-06-02 06:00:00,0.39879748,3.4798298
2018-06-02 09:00:00,0 days,60.0,39.94,116.3,2018-06-02 09:00:00,0.59530985,4.111077
2018-06-02 12:00:00,0 days,60.0,39.94,116.3,2018-06-02 12:00:00,0.17208347,3.028821
2018-06-02 15:00:00,0 days,60.0,39.94,116.3,2018-06-02 15:00:00,0.11176258,1.9454762
2018-06-02 18:00:00,0 days,60.0,39.94,116.3,2018-06-02 18:00:00,0.5660834,1.3288537
2018-06-02 21:00:00,0 days,60.0,39.94,116.3,2018-06-02 21:00:00,0.8690318,0.36137807
2018-06-03 00:00:00,0 days,60.0,39.94,116.3,2018-06-03 00:00:00,0.6804295,-0.4025604
2018-06-03 03:00:00,0 days,60.0,39.94,116.3,2018-06-03 03:00:00,0.06336175,-0.64194524
2018-06-03 06:00:00,0 days,60.0,39.94,116.3,2018-06-03 06:00:00,0.08662962,1.1572459
2018-06-03 09:00:00,0 days,60.0,39.94,116.3,2018-06-03 09:00:00,1.6702664,1.1472554
2018-06-03 12:00:00,0 days,60.0,39.94,116.3,2018-06-03 12:00:00,-0.36735597,0.9657396
2018-06-03 15:00:00,0 days,60.0,39.94,116.3,2018-06-03 15:00:00,0.22014795,0.58737963
2018-06-03 18:00:00,0 days,60.0,39.94,116.3,2018-06-03 18:00:00,1.1334112,0.20681904
2018-06-03 21:00:00,0 days,60.0,39.94,116.3,2018-06-03 21:00:00,1.5387702,0.2273274
2018-06-04 00:00:00,0 days,60.0,39.94,116.3,2018-06-04 00:00:00,1.1092927,0.4610312
2018-06-04 03:00:00,0 days,60.0,39.94,116.3,2018-06-04 03:00:00,2.1696088,2.5466886
2018-06-04 06:00:00,0 days,60.0,39.94,116.3,2018-06-04 06:00:00,2.6638362,3.312814
2018-06-04 09:00:00,0 days,60.0,39.94,116.3,2018-06-04 09:00:00,2.525738,3.9626114
2018-06-04 12:00:00,0 days,60.0,39.94,116.3,2018-06-04 12:00:00,0.43744975,4.007038
2018-06-04 15:00:00,0 days,60.0,39.94,116.3,2018-06-04 15:00:00,0.71993935,2.8579857
2018-06-04 18:00:00,0 days,60.0,39.94,116.3,2018-06-04 18:00:00,1.132265,1.8758249
2018-06-04 21:00:00,0 days,60.0,39.94,116.3,2018-06-04 21:00:00,1.3688039,0.525809
2018-06-05 00:00:00,0 days,60.0,39.94,116.3,2018-06-05 00:00:00,0.8207105,0.15908182
2018-06-05 03:00:00,0 days,60.0,39.94,116.3,2018-06-05 03:00:00,1.1655098,2.1194034
2018-06-05 06:00:00,0 days,60.0,39.94,116.3,2018-06-05 06:00:00,2.7452002,3.6111982
2018-06-05 09:00:00,0 days,60.0,39.94,116.3,2018-06-05 09:00:00,2.4567883,4.3523326
2018-06-05 12:00:00,0 days,60.0,39.94,116.3,2018-06-05 12:00:00,1.2670932,3.5151794
2018-06-05 15:00:00,0 days,60.0,39.94,116.3,2018-06-05 15:00:00,1.1571044,2.5881257
2018-06-05 18:00:00,0 days,60.0,39.94,116.3,2018-06-05 18:00:00,1.1300185,1.6359138
2018-06-05 21:00:00,0 days,60.0,39.94,116.3,2018-06-05 21:00:00,0.5799435,0.08165169
2018-06-06 00:00:00,0 days,60.0,39.94,116.3,2018-06-06 00:00:00,-0.43063956,-0.32095623
2018-06-06 03:00:00,0 days,60.0,39.94,116.3,2018-06-06 03:00:00,-1.4960794,-1.2247462
2018-06-06 06:00:00,0 days,60.0,39.94,116.3,2018-06-06 06:00:00,-2.248134,-1.4456425
2018-06-06 09:00:00,0 days,60.0,39.94,116.3,2018-06-06 09:00:00,-1.611943,-0.73438597
2018-06-06 12:00:00,0 days,60.0,39.94,116.3,2018-06-06 12:00:00,0.28007436,-1.6472676
2018-06-06 15:00:00,0 days,60.0,39.94,116.3,2018-06-06 15:00:00,-0.6932905,-1.8107586
