date,step,hybrid,latitude,longitude,valid_time,u,v
2010-10-01 00:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 00:00:00,-1.2728347,0.20924026
2010-10-01 03:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 03:00:00,-1.1074629,0.55314255
2010-10-01 06:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 06:00:00,-1.5187169,0.3550794
2010-10-01 09:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 09:00:00,-1.3689831,0.046676874
2010-10-01 12:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 12:00:00,-2.5708952,-0.76437163
2010-10-01 15:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 15:00:00,-0.7464762,0.8471819
2010-10-01 18:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 18:00:00,-1.1111463,2.3205068
2010-10-01 21:00:00,0 days,60.0,-23.6,-46.6,2010-10-01 21:00:00,-1.7172238,0.8761151
2010-10-02 00:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 00:00:00,-1.2231916,-0.536044
2010-10-02 03:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 03:00:00,-0.9077641,-1.7948388
2010-10-02 06:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 06:00:00,0.5588781,-1.5321584
2010-10-02 09:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 09:00:00,1.0248642,-1.7979443
2010-10-02 12:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 12:00:00,2.583062,-1.9251978
2010-10-02 15:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 15:00:00,2.6927054,-0.69094336
2010-10-02 18:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 18:00:00,2.202193,2.8048213
2010-10-02 21:00:00,0 days,60.0,-23.6,-46.6,2010-10-02 21:00:00,0.44201127,2.873132
2010-10-03 00:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 00:00:00,0.27566957,3.484356
2010-10-03 03:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 03:00:00,-0.076054454,3.1916208
2010-10-03 06:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 06:00:00,-0.48242033,3.4081266
2010-10-03 09:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 09:00:00,-1.4656186,3.557447
2010-10-03 12:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 12:00:00,-2.5994534,3.658578
2010-10-03 15:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 15:00:00,-3.0527833,4.0648766
2010-10-03 18:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 18:00:00,-3.2447674,4.3608065
2010-10-03 21:00:00,0 days,60.0,-23.6,-46.6,2010-10-03 21:00:00,-3.7365482,3.3560634
2010-10-04 00:00:00,0 days,60.0,-23.6,-46.6,2010-10-04 00:00:00,-3.2761574,1.5918758
2010-10-04 03:00:00,0 days,60.0,-23.6,-46.6,2010-10-04 03:00:00,-2.9799876,0.89339685
2010-10-04 06:00:00,0 days,60.0,-23.6,-46.6,2010-10-04 06:00:00,-3.460072,0.9764261
