date,hybrid,latitude,longitude,u,v
2012-12-02,60,50.3,6.0,2.6107428,-0.12813686
2012-12-03,60,50.3,6.0,1.3412817,1.9344187
2012-12-04,60,50.3,6.0,2.592515,0.7538334
2012-12-05,60,50.3,6.0,1.662515,0.33253515
2012-12-06,60,50.3,6.0,1.9842341,-0.19179246
2012-12-07,60,50.3,6.0,0.051050216,3.232098
2012-12-08,60,50.3,6.0,0.015041426,-0.37959865
2012-12-09,60,50.3,6.0,3.0255477,1.757148
2012-12-10,60,50.3,6.0,2.9132223,-1.8453053
2012-12-11,60,50.3,6.0,0.55528694,-2.0724452
2012-12-12,60,50.3,6.0,0.8391067,1.0891035
2012-12-13,60,50.3,6.0,-0.6850792,1.6526991
2012-12-14,60,50.3,6.0,-0.38325152,3.4832015
2012-12-15,60,50.3,6.0,1.9350863,2.7446625
2012-12-16,60,50.3,6.0,1.9318314,2.1999743
2012-12-17,60,50.3,6.0,1.2882758,1.5175625
2012-12-18,60,50.3,6.0,1.3958049,0.82160765
2012-12-19,60,50.3,6.0,-0.09903559,0.9609331
2012-12-20,60,50.3,6.0,-1.8353767,1.9407382
2012-12-21,60,50.3,6.0,1.2838076,0.85352343
2012-12-22,60,50.3,6.0,0.89393985,2.3646948
2012-12-23,60,50.3,6.0,3.5307288,2.1407661
2012-12-24,60,50.3,6.0,1.7052891,2.4913201
2012-12-25,60,50.3,6.0,2.786873,3.4727845
2012-12-26,60,50.3,6.0,3.3963137,2.3151696
2012-12-27,60,50.3,6.0,3.0810869,2.075946
2012-12-28,60,50.3,6.0,1.7942667,1.466935
2012-12-29,60,50.3,6.0,0.93363047,3.2134614
2012-12-30,60,50.3,6.0,3.738951,3.0583413
2012-12-31,60,50.3,6.0,2.156393,3.3411508
2013-01-01,60,50.3,6.0,2.3179371,1.8940644
2013-01-02,60,50.3,6.0,1.9664122,0.92600423
2013-01-03,60,50.3,6.0,2.7132294,1.4353102
2013-01-04,60,50.3,6.0,1.9009893,0.03285654
2013-01-05,60,50.3,6.0,1.4634421,-0.8120549
2013-01-06,60,50.3,6.0,1.6810988,-0.4544955
2013-01-07,60,50.3,6.0,0.906909,0.53516567
2013-01-08,60,50.3,6.0,1.3694962,0.70088124
2013-01-09,60,50.3,6.0,1.2878102,1.1638782
2013-01-10,60,50.3,6.0,1.4900185,0.280333
2013-01-11,60,50.3,6.0,0.17655784,-0.776271
2013-01-12,60,50.3,6.0,-1.4389951,0.544584
2013-01-13,60,50.3,6.0,-1.4310799,-0.40687528
2013-01-14,60,50.3,6.0,0.5611529,-0.0805466
2013-01-15,60,50.3,6.0,0.22322987,1.3239913
2013-01-16,60,50.3,6.0,0.5623306,-1.1971636
2013-01-17,60,50.3,6.0,-0.10051498,-1.7086136
2013-01-18,60,50.3,6.0,-1.5099452,0.41744348
2013-01-19,60,50.3,6.0,-2.5018742,0.22444859
2013-01-20,60,50.3,6.0,-1.9111079,0.2690826
2013-01-21,60,50.3,6.0,-0.23740177,1.1153395
2013-01-22,60,50.3,6.0,-0.33125937,-0.07851025
2013-01-23,60,50.3,6.0,-0.6189178,-0.2692913
2013-01-24,60,50.3,6.0,-0.84358513,-1.1804007
2013-01-25,60,50.3,6.0,-0.20170136,0.29445183
2013-01-26,60,50.3,6.0,0.20896174,2.0505931
2013-01-27,60,50.3,6.0,1.5616003,2.941175
2013-01-28,60,50.3,6.0,1.8692005,2.0383146
2013-01-29,60,50.3,6.0,3.2322667,3.120422
2013-01-30,60,50.3,6.0,3.7480588,2.674225
2013-01-31,60,50.3,6.0,4.113763,2.2515373
2013-02-01,60,50.3,6.0,2.1456244,1.4221492
2013-02-02,60,50.3,6.0,1.3819046,-2.2444675
2013-02-03,60,50.3,6.0,2.8541474,0.2705496
2013-02-04,60,50.3,6.0,3.3462245,0.68887395
2013-02-05,60,50.3,6.0,3.3553019,1.7332598
2013-02-06,60,50.3,6.0,0.9078909,-0.5518052
2013-02-07,60,50.3,6.0,1.9011847,-1.0311489
2013-02-08,60,50.3,6.0,1.3113308,-1.3020505
2013-02-09,60,50.3,6.0,0.5735293,-0.27909583
2013-02-10,60,50.3,6.0,-1.2742269,2.3484516
2013-02-11,60,50.3,6.0,-2.41356,1.3047527
2013-02-12,60,50.3,6.0,-1.3064591,-0.9059262
2013-02-13,60,50.3,6.0,-0.35675293,-0.22314166
2013-02-14,60,50.3,6.0,-0.32343993,2.59406
2013-02-15,60,50.3,6.0,1.0346961,0.72070634
2013-02-16,60,50.3,6.0,0.7352373,0.19869481
2013-02-17,60,50.3,6.0,-0.84441364,0.046264358
2013-02-18,60,50.3,6.0,-1.1373663,0.029400248
2013-02-19,60,50.3,6.0,0.7310076,-0.19808489
2013-02-20,60,50.3,6.0,-1.5683756,-1.2297518
2013-02-21,60,50.3,6.0,-1.8362548,-1.4915954
2013-02-22,60,50.3,6.0,-1.9648957,-1.8375423
2013-02-23,60,50.3,6.0,-1.340301,-2.4437861
2013-02-24,60,50.3,6.0,-0.37085146,-2.291116
2013-02-25,60,50.3,6.0,-0.3717383,-1.5557063
2013-02-26,60,50.3,6.0,-1.1700932,-1.1479874
2013-02-27,60,50.3,6.0,-1.2622871,-1.1892176
2013-02-28,60,50.3,6.0,-0.8753872,-0.62633884
2013-03-01,60,50.3,6.0,-0.4806211,-1.5033665
2013-03-02,60,50.3,6.0,-0.3883816,-0.9426752
2013-03-03,60,50.3,6.0,-0.7202924,-0.57624793
2013-03-04,60,50.3,6.0,-1.7042146,0.97730124
2013-03-05,60,50.3,6.0,-0.9988016,1.1413054
2013-03-06,60,50.3,6.0,-1.1355889,0.26156583
2013-03-07,60,50.3,6.0,-0.08883236,1.1275932
2013-03-08,60,50.3,6.0,-0.48655382,1.3736187
2013-03-09,60,50.3,6.0,2.1683578,1.302064
2013-03-10,60,50.3,6.0,1.5098042,-0.66692436
