date,step,hybrid,latitude,longitude,valid_time,u,v
2016-08-01 00:00:00,0 days,60.0,32.01,35.87,2016-08-01 00:00:00,1.3134668,-0.30440903
2016-08-01 03:00:00,0 days,60.0,32.01,35.87,2016-08-01 03:00:00,0.7857037,0.10074687
2016-08-01 06:00:00,0 days,60.0,32.01,35.87,2016-08-01 06:00:00,1.1909921,-0.44840527
2016-08-01 09:00:00,0 days,60.0,32.01,35.87,2016-08-01 09:00:00,1.2382629,-1.3464587
2016-08-01 12:00:00,0 days,60.0,32.01,35.87,2016-08-01 12:00:00,2.4161298,-1.0878311
2016-08-01 15:00:00,0 days,60.0,32.01,35.87,2016-08-01 15:00:00,2.9544594,-1.2635254
2016-08-01 18:00:00,0 days,60.0,32.01,35.87,2016-08-01 18:00:00,2.0033607,-0.36171436
2016-08-01 21:00:00,0 days,60.0,32.01,35.87,2016-08-01 21:00:00,1.7322985,-0.048834562
2016-08-02 00:00:00,0 days,60.0,32.01,35.87,2016-08-02 00:00:00,1.5884054,-0.31696844
2016-08-02 03:00:00,0 days,60.0,32.01,35.87,2016-08-02 03:00:00,1.1180477,0.026962876
2016-08-02 06:00:00,0 days,60.0,32.01,35.87,2016-08-02 06:00:00,1.4713655,-0.20085287
2016-08-02 09:00:00,0 days,60.0,32.01,35.87,2016-08-02 09:00:00,2.4010365,-1.1587608
2016-08-02 12:00:00,0 days,60.0,32.01,35.87,2016-08-02 12:00:00,4.0981197,-1.6883241
2016-08-02 15:00:00,0 days,60.0,32.01,35.87,2016-08-02 15:00:00,3.83216,-2.2662456
2016-08-02 18:00:00,0 days,60.0,32.01,35.87,2016-08-02 18:00:00,2.2428265,-0.9174371
2016-08-02 21:00:00,0 days,60.0,32.01,35.87,2016-08-02 21:00:00,1.8279141,-0.33242333
2016-08-03 00:00:00,0 days,60.0,32.01,35.87,2016-08-03 00:00:00,1.5523511,-0.3049879
2016-08-03 03:00:00,0 days,60.0,32.01,35.87,2016-08-03 03:00:00,0.9407153,-0.36796522
2016-08-03 06:00:00,0 days,60.0,32.01,35.87,2016-08-03 06:00:00,1.2759924,-0.25260186
2016-08-03 09:00:00,0 days,60.0,32.01,35.87,2016-08-03 09:00:00,2.4294846,-1.1084709
2016-08-03 12:00:00,0 days,60.0,32.01,35.87,2016-08-03 12:00:00,3.7622795,-0.8379964
2016-08-03 15:00:00,0 days,60.0,32.01,35.87,2016-08-03 15:00:00,3.8892975,-1.3410453
2016-08-03 18:00:00,0 days,60.0,32.01,35.87,2016-08-03 18:00:00,2.076676,-0.70293754
2016-08-03 21:00:00,0 days,60.0,32.01,35.87,2016-08-03 21:00:00,1.7284125,-0.6037673
2016-08-04 00:00:00,0 days,60.0,32.01,35.87,2016-08-04 00:00:00,1.4734279,-0.35782743
2016-08-04 03:00:00,0 days,60.0,32.01,35.87,2016-08-04 03:00:00,0.9753398,0.13271743
2016-08-04 06:00:00,0 days,60.0,32.01,35.87,2016-08-04 06:00:00,1.5806798,0.43087974
2016-08-04 09:00:00,0 days,60.0,32.01,35.87,2016-08-04 09:00:00,2.7069807,-0.09427231
2016-08-04 12:00:00,0 days,60.0,32.01,35.87,2016-08-04 12:00:00,4.098184,-1.169953
2016-08-04 15:00:00,0 days,60.0,32.01,35.87,2016-08-04 15:00:00,4.103842,-1.6848596
2016-08-04 18:00:00,0 days,60.0,32.01,35.87,2016-08-04 18:00:00,2.0988698,-0.7945553
2016-08-04 21:00:00,0 days,60.0,32.01,35.87,2016-08-04 21:00:00,1.6151503,-0.40533698
2016-08-05 00:00:00,0 days,60.0,32.01,35.87,2016-08-05 00:00:00,1.2495465,-0.4161049
2016-08-05 03:00:00,0 days,60.0,32.01,35.87,2016-08-05 03:00:00,0.6972512,0.1436094
2016-08-05 06:00:00,0 days,60.0,32.01,35.87,2016-08-05 06:00:00,1.356089,0.29117978
2016-08-05 09:00:00,0 days,60.0,32.01,35.87,2016-08-05 09:00:00,2.6015885,-0.22869
2016-08-05 12:00:00,0 days,60.0,32.01,35.87,2016-08-05 12:00:00,4.2510843,-0.8754764
2016-08-05 15:00:00,0 days,60.0,32.01,35.87,2016-08-05 15:00:00,4.209474,-1.3314861
2016-08-05 18:00:00,0 days,60.0,32.01,35.87,2016-08-05 18:00:00,2.1604462,-0.60958457
2016-08-05 21:00:00,0 days,60.0,32.01,35.87,2016-08-05 21:00:00,1.6900698,-0.38652623
2016-08-06 00:00:00,0 days,60.0,32.01,35.87,2016-08-06 00:00:00,1.6402228,-0.33143634
2016-08-06 03:00:00,0 days,60.0,32.01,35.87,2016-08-06 03:00:00,1.3236309,-0.23256427
2016-08-06 06:00:00,0 days,60.0,32.01,35.87,2016-08-06 06:00:00,1.8485234,0.057890654
2016-08-06 09:00:00,0 days,60.0,32.01,35.87,2016-08-06 09:00:00,3.2141378,-0.5222895
2016-08-06 12:00:00,0 days,60.0,32.01,35.87,2016-08-06 12:00:00,4.59583,-1.6387472
2016-08-06 15:00:00,0 days,60.0,32.01,35.87,2016-08-06 15:00:00,4.469294,-1.7875557
2016-08-06 18:00:00,0 days,60.0,32.01,35.87,2016-08-06 18:00:00,2.2249322,-0.70782804
2016-08-06 21:00:00,0 days,60.0,32.01,35.87,2016-08-06 21:00:00,1.7331625,-0.5886141
2016-08-07 00:00:00,0 days,60.0,32.01,35.87,2016-08-07 00:00:00,1.4165981,-0.24818885
