date,step,hybrid,latitude,longitude,valid_time,u,v
2005-01-01 00:00:00,0 days,60.0,58.8,17.38,2005-01-01 00:00:00,2.3519392,1.6555197
2005-01-01 03:00:00,0 days,60.0,58.8,17.38,2005-01-01 03:00:00,2.3063278,2.2371378
2005-01-01 06:00:00,0 days,60.0,58.8,17.38,2005-01-01 06:00:00,3.0998507,2.853571
2005-01-01 09:00:00,0 days,60.0,58.8,17.38,2005-01-01 09:00:00,4.301993,2.8193421
2005-01-01 12:00:00,0 days,60.0,58.8,17.38,2005-01-01 12:00:00,4.645316,2.0724208
2005-01-01 15:00:00,0 days,60.0,58.8,17.38,2005-01-01 15:00:00,3.9666595,3.8014772
2005-01-01 18:00:00,0 days,60.0,58.8,17.38,2005-01-01 18:00:00,3.124875,5.3402224
2005-01-01 21:00:00,0 days,60.0,58.8,17.38,2005-01-01 21:00:00,2.4757338,7.0268483
2005-01-02 00:00:00,0 days,60.0,58.8,17.38,2005-01-02 00:00:00,1.2662996,7.7329817
2005-01-02 03:00:00,0 days,60.0,58.8,17.38,2005-01-02 03:00:00,0.6741684,9.271244
2005-01-02 06:00:00,0 days,60.0,58.8,17.38,2005-01-02 06:00:00,0.46811908,10.659673
2005-01-02 09:00:00,0 days,60.0,58.8,17.38,2005-01-02 09:00:00,5.0231204,7.4852295
2005-01-02 12:00:00,0 days,60.0,58.8,17.38,2005-01-02 12:00:00,7.6564965,5.677233
2005-01-02 15:00:00,0 days,60.0,58.8,17.38,2005-01-02 15:00:00,9.877665,2.8172445
2005-01-02 18:00:00,0 days,60.0,58.8,17.38,2005-01-02 18:00:00,9.375295,1.2265859
2005-01-02 21:00:00,0 days,60.0,58.8,17.38,2005-01-02 21:00:00,7.9935503,0.30755213
2005-01-03 00:00:00,0 days,60.0,58.8,17.38,2005-01-03 00:00:00,7.7289906,0.12641636
2005-01-03 03:00:00,0 days,60.0,58.8,17.38,2005-01-03 03:00:00,7.7661476,0.21825348
2005-01-03 06:00:00,0 days,60.0,58.8,17.38,2005-01-03 06:00:00,8.663773,-0.63782996
2005-01-03 09:00:00,0 days,60.0,58.8,17.38,2005-01-03 09:00:00,9.265913,-1.0649558
2005-01-03 12:00:00,0 days,60.0,58.8,17.38,2005-01-03 12:00:00,10.030512,-2.512585
2005-01-03 15:00:00,0 days,60.0,58.8,17.38,2005-01-03 15:00:00,8.373918,-3.9037948
2005-01-03 18:00:00,0 days,60.0,58.8,17.38,2005-01-03 18:00:00,7.967246,-1.7965298
2005-01-03 21:00:00,0 days,60.0,58.8,17.38,2005-01-03 21:00:00,6.7255983,-1.2962205
2005-01-04 00:00:00,0 days,60.0,58.8,17.38,2005-01-04 00:00:00,5.9496965,-1.1518904
2005-01-04 03:00:00,0 days,60.0,58.8,17.38,2005-01-04 03:00:00,5.2406077,-1.4831567
2005-01-04 06:00:00,0 days,60.0,58.8,17.38,2005-01-04 06:00:00,4.748076,-1.8927717
2005-01-04 09:00:00,0 days,60.0,58.8,17.38,2005-01-04 09:00:00,3.4555225,-1.4317
2005-01-04 12:00:00,0 days,60.0,58.8,17.38,2005-01-04 12:00:00,1.9197706,1.226461
2005-01-04 15:00:00,0 days,60.0,58.8,17.38,2005-01-04 15:00:00,0.72663146,4.1873856
2005-01-04 18:00:00,0 days,60.0,58.8,17.38,2005-01-04 18:00:00,2.4595847,5.2330885
2005-01-04 21:00:00,0 days,60.0,58.8,17.38,2005-01-04 21:00:00,6.020031,4.2140493
2005-01-05 00:00:00,0 days,60.0,58.8,17.38,2005-01-05 00:00:00,9.658037,-1.3135163
2005-01-05 03:00:00,0 days,60.0,58.8,17.38,2005-01-05 03:00:00,7.80828,-3.648994
2005-01-05 06:00:00,0 days,60.0,58.8,17.38,2005-01-05 06:00:00,8.467276,-1.3246028
2005-01-05 09:00:00,0 days,60.0,58.8,17.38,2005-01-05 09:00:00,8.474332,-1.0771068
2005-01-05 12:00:00,0 days,60.0,58.8,17.38,2005-01-05 12:00:00,7.532239,-1.5705628
2005-01-05 15:00:00,0 days,60.0,58.8,17.38,2005-01-05 15:00:00,6.8987536,-0.92460835
2005-01-05 18:00:00,0 days,60.0,58.8,17.38,2005-01-05 18:00:00,7.058642,-0.4468044
2005-01-05 21:00:00,0 days,60.0,58.8,17.38,2005-01-05 21:00:00,6.508101,0.8988848
2005-01-06 00:00:00,0 days,60.0,58.8,17.38,2005-01-06 00:00:00,5.79122,2.3243265
2005-01-06 03:00:00,0 days,60.0,58.8,17.38,2005-01-06 03:00:00,4.4311557,5.0389385
2005-01-06 06:00:00,0 days,60.0,58.8,17.38,2005-01-06 06:00:00,4.8850036,6.0361295
2005-01-06 09:00:00,0 days,60.0,58.8,17.38,2005-01-06 09:00:00,6.9808187,3.3548174
2005-01-06 12:00:00,0 days,60.0,58.8,17.38,2005-01-06 12:00:00,8.095472,-0.8442194
2005-01-06 15:00:00,0 days,60.0,58.8,17.38,2005-01-06 15:00:00,7.6339445,-1.6152503
2005-01-06 18:00:00,0 days,60.0,58.8,17.38,2005-01-06 18:00:00,7.277449,-0.33346605
2005-01-06 21:00:00,0 days,60.0,58.8,17.38,2005-01-06 21:00:00,6.7475653,1.9201236
2005-01-07 00:00:00,0 days,60.0,58.8,17.38,2005-01-07 00:00:00,5.5896654,6.2795124
2005-01-07 03:00:00,0 days,60.0,58.8,17.38,2005-01-07 03:00:00,6.9370885,6.516446
2005-01-07 06:00:00,0 days,60.0,58.8,17.38,2005-01-07 06:00:00,8.651531,4.011872
2005-01-07 09:00:00,0 days,60.0,58.8,17.38,2005-01-07 09:00:00,8.968164,4.2148395
2005-01-07 12:00:00,0 days,60.0,58.8,17.38,2005-01-07 12:00:00,8.972199,5.0442896
2005-01-07 15:00:00,0 days,60.0,58.8,17.38,2005-01-07 15:00:00,10.940216,3.1132483
2005-01-07 18:00:00,0 days,60.0,58.8,17.38,2005-01-07 18:00:00,10.354927,1.2823837
2005-01-07 21:00:00,0 days,60.0,58.8,17.38,2005-01-07 21:00:00,8.728081,0.9936129
2005-01-08 00:00:00,0 days,60.0,58.8,17.38,2005-01-08 00:00:00,6.7104225,2.4941046
2005-01-08 03:00:00,0 days,60.0,58.8,17.38,2005-01-08 03:00:00,6.342497,4.0339546
2005-01-08 06:00:00,0 days,60.0,58.8,17.38,2005-01-08 06:00:00,5.4011984,5.0147896
2005-01-08 09:00:00,0 days,60.0,58.8,17.38,2005-01-08 09:00:00,4.995818,6.541396
2005-01-08 12:00:00,0 days,60.0,58.8,17.38,2005-01-08 12:00:00,4.8145957,8.004053
2005-01-08 15:00:00,0 days,60.0,58.8,17.38,2005-01-08 15:00:00,5.3129005,9.731935
2005-01-08 18:00:00,0 days,60.0,58.8,17.38,2005-01-08 18:00:00,5.4318676,10.7546215
2005-01-08 21:00:00,0 days,60.0,58.8,17.38,2005-01-08 21:00:00,11.844349,6.3001213
2005-01-09 00:00:00,0 days,60.0,58.8,17.38,2005-01-09 00:00:00,15.478437,2.4597826
2005-01-09 03:00:00,0 days,60.0,58.8,17.38,2005-01-09 03:00:00,16.010668,-0.15779519
2005-01-09 06:00:00,0 days,60.0,58.8,17.38,2005-01-09 06:00:00,13.847345,-0.46626067
2005-01-09 09:00:00,0 days,60.0,58.8,17.38,2005-01-09 09:00:00,11.517227,0.33953094
2005-01-09 12:00:00,0 days,60.0,58.8,17.38,2005-01-09 12:00:00,9.705956,-0.6481024
2005-01-09 15:00:00,0 days,60.0,58.8,17.38,2005-01-09 15:00:00,9.069609,-1.1880615
2005-01-09 18:00:00,0 days,60.0,58.8,17.38,2005-01-09 18:00:00,8.335848,-1.430845
2005-01-09 21:00:00,0 days,60.0,58.8,17.38,2005-01-09 21:00:00,7.2375884,-0.3056382
2005-01-10 00:00:00,0 days,60.0,58.8,17.38,2005-01-10 00:00:00,5.4374733,0.8817414
2005-01-10 03:00:00,0 days,60.0,58.8,17.38,2005-01-10 03:00:00,2.97326,3.8906844
2005-01-10 06:00:00,0 days,60.0,58.8,17.38,2005-01-10 06:00:00,2.6225147,6.5891476
