date,step,hybrid,latitude,longitude,valid_time,u,v
2015-01-01 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 00:00:00,-0.32299352,-0.26069546
2015-01-01 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 03:00:00,-0.5021126,-0.15531278
2015-01-01 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 06:00:00,-0.5926043,0.17171282
2015-01-01 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 09:00:00,-0.51638985,-0.2164638
2015-01-01 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 12:00:00,-0.5251056,-0.46664864
2015-01-01 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 15:00:00,-1.5240216,-1.1423416
2015-01-01 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 18:00:00,-1.5842819,-1.2704217
2015-01-01 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-01 21:00:00,-0.5387426,-0.7206277
2015-01-02 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 00:00:00,0.1837345,-1.0735885
2015-01-02 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 03:00:00,0.14492877,-1.3773875
2015-01-02 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 06:00:00,-0.42413294,-1.0137565
2015-01-02 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 09:00:00,-1.1962328,-0.57836884
2015-01-02 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 12:00:00,-0.3516645,-0.24411133
2015-01-02 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 15:00:00,-0.63827455,-0.7905761
2015-01-02 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 18:00:00,-0.84642255,-1.1417152
2015-01-02 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-02 21:00:00,-0.28041327,-0.80204725
2015-01-03 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 00:00:00,-0.13062322,-0.285412
2015-01-03 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 03:00:00,0.7994638,0.41771686
2015-01-03 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 06:00:00,0.24787818,0.62676346
2015-01-03 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 09:00:00,0.035333306,0.5368853
2015-01-03 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 12:00:00,-0.10644281,-0.045969605
2015-01-03 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 15:00:00,-1.2487195,-1.0228407
2015-01-03 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 18:00:00,-1.9454823,-0.50880057
2015-01-03 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-03 21:00:00,-0.86340845,-0.1933747
2015-01-04 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 00:00:00,-1.3410953,0.4399616
2015-01-04 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 03:00:00,-0.47772682,0.7142715
2015-01-04 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 06:00:00,0.16944766,0.630008
2015-01-04 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 09:00:00,0.3612559,-0.55179906
2015-01-04 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 12:00:00,-0.30487004,-0.11558512
2015-01-04 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 15:00:00,-1.0340207,-0.4901955
2015-01-04 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 18:00:00,-0.7583854,-0.06464082
2015-01-04 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-04 21:00:00,-0.11792493,0.23885743
2015-01-05 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 00:00:00,0.18515965,-0.7312891
2015-01-05 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 03:00:00,0.69517124,-1.1600889
2015-01-05 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 06:00:00,0.7951252,-0.64503706
2015-01-05 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 09:00:00,0.19260624,0.36173877
2015-01-05 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 12:00:00,-0.37070477,0.24067062
2015-01-05 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 15:00:00,-0.70518017,-0.08002794
2015-01-05 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 18:00:00,-0.9860467,-0.9341458
2015-01-05 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-05 21:00:00,-0.8511579,-1.1736209
2015-01-06 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 00:00:00,-0.24231479,-0.31655845
2015-01-06 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 03:00:00,-0.6589224,0.46212083
2015-01-06 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 06:00:00,-0.3446585,-0.47328115
2015-01-06 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 09:00:00,-0.9403199,-0.36680442
2015-01-06 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 12:00:00,-1.0810589,-0.2264899
2015-01-06 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 15:00:00,-1.0613824,-0.3971833
2015-01-06 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 18:00:00,-0.63166595,-0.3584428
2015-01-06 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-06 21:00:00,-0.46330562,-0.27513424
2015-01-07 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 00:00:00,-0.19950616,-0.304006
2015-01-07 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 03:00:00,0.13828412,-0.21137738
2015-01-07 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 06:00:00,-0.16544187,-0.5288084
2015-01-07 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 09:00:00,-0.84230506,-0.34965128
2015-01-07 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 12:00:00,-1.0792509,-0.47729433
2015-01-07 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 15:00:00,-2.0974562,-0.95146257
2015-01-07 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 18:00:00,-1.747473,-0.4477386
2015-01-07 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-07 21:00:00,-1.1226268,-0.39829051
2015-01-08 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 00:00:00,-0.80030835,-0.46518618
2015-01-08 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 03:00:00,-0.4541787,-1.018806
2015-01-08 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 06:00:00,-0.3633179,-1.1726838
2015-01-08 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 09:00:00,-0.67959154,-1.3328729
2015-01-08 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 12:00:00,-0.5820582,-0.80950016
2015-01-08 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 15:00:00,-0.32296562,-1.2013252
2015-01-08 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 18:00:00,-1.071124,-0.72602266
2015-01-08 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-08 21:00:00,-0.3046658,-0.18506086
2015-01-09 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 00:00:00,-1.1634325,0.18706161
2015-01-09 03:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 03:00:00,-0.8042305,0.8073525
2015-01-09 06:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 06:00:00,-0.017133176,-0.6182269
2015-01-09 09:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 09:00:00,-0.663342,-1.6095328
2015-01-09 12:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 12:00:00,-0.5329081,-0.9696735
2015-01-09 15:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 15:00:00,-0.45832404,-0.96600664
2015-01-09 18:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 18:00:00,-0.1355958,-0.44594455
2015-01-09 21:00:00,0 days,60.0,-2.146,-59.006,2015-01-09 21:00:00,-0.7747878,-0.24905884
2015-01-10 00:00:00,0 days,60.0,-2.146,-59.006,2015-01-10 00:00:00,-0.1679693,-0.6170752
