date,hybrid,latitude,longitude,u,v
2012-04-03,60,50.57,12.99,-0.52690434,0.821138
2012-04-04,60,50.57,12.99,0.9187547,0.10002166
2012-04-05,60,50.57,12.99,-1.2713822,-1.3391514
2012-04-06,60,50.57,12.99,0.2843428,-0.5946314
2012-04-07,60,50.57,12.99,1.91772,-0.5231178
2012-04-08,60,50.57,12.99,0.8683481,-1.7828085
2012-04-09,60,50.57,12.99,0.9503745,1.8197815
2012-04-10,60,50.57,12.99,0.006836448,1.9616252
2012-04-11,60,50.57,12.99,0.5146824,-0.055191755
2012-04-12,60,50.57,12.99,0.46138185,-0.006616071
2012-04-13,60,50.57,12.99,1.0611471,-0.022016652
2012-04-14,60,50.57,12.99,-1.2315148,-0.7854681
2012-04-15,60,50.57,12.99,-0.9616394,-2.253923
2012-04-16,60,50.57,12.99,0.7474371,-2.3574827
2012-04-17,60,50.57,12.99,0.5550772,0.41089526
2012-04-18,60,50.57,12.99,-0.3240093,1.2703743
2012-04-19,60,50.57,12.99,-0.58945847,0.4265472
2012-04-20,60,50.57,12.99,0.811425,0.61215186
2012-04-21,60,50.57,12.99,1.0509315,1.3851408
2012-04-22,60,50.57,12.99,1.3526138,0.9489241
2012-04-23,60,50.57,12.99,0.52892923,1.2692916
2012-04-24,60,50.57,12.99,0.17892858,0.37289524
2012-04-25,60,50.57,12.99,1.4209676,1.4518282
2012-04-26,60,50.57,12.99,-0.045752622,1.0480608
2012-04-27,60,50.57,12.99,0.09027195,0.40757826
2012-04-28,60,50.57,12.99,-1.0902243,0.45281175
2012-04-29,60,50.57,12.99,-0.5639989,1.3387461
2012-04-30,60,50.57,12.99,-0.19469571,-1.4178199
2012-05-01,60,50.57,12.99,-0.23566957,-0.45957106
2012-05-02,60,50.57,12.99,-0.7299046,-0.46631044
2012-05-03,60,50.57,12.99,1.3766426,-0.35664186
2012-05-04,60,50.57,12.99,1.0421952,0.3449997
2012-05-05,60,50.57,12.99,0.5141977,0.22352079
2012-05-06,60,50.57,12.99,-0.05102089,-0.5214702
2012-05-07,60,50.57,12.99,0.0442634,-0.32660058
2012-05-08,60,50.57,12.99,-0.2736929,0.8273609
2012-05-09,60,50.57,12.99,0.36703777,1.2212211
2012-05-10,60,50.57,12.99,0.7483352,1.256008
2012-05-11,60,50.57,12.99,0.78163725,1.2860384
2012-05-12,60,50.57,12.99,1.273813,-1.7362778
2012-05-13,60,50.57,12.99,0.49335587,-1.5419748
2012-05-14,60,50.57,12.99,-0.28873628,0.6886674
2012-05-15,60,50.57,12.99,0.3272651,0.95577276
2012-05-16,60,50.57,12.99,1.9254922,-0.9455145
2012-05-17,60,50.57,12.99,1.5172036,-1.0562896
2012-05-18,60,50.57,12.99,-1.284364,1.0640041
2012-05-19,60,50.57,12.99,-0.68033177,0.7278429
2012-05-20,60,50.57,12.99,-1.5122396,0.40153268
2012-05-21,60,50.57,12.99,-1.9984145,1.1571828
2012-05-22,60,50.57,12.99,-1.572163,-0.027390875
2012-05-23,60,50.57,12.99,-0.76511776,-1.2116115
2012-05-24,60,50.57,12.99,-1.2608528,-1.9069186
2012-05-25,60,50.57,12.99,-1.2663311,-1.4141806
2012-05-26,60,50.57,12.99,-1.0214682,-0.9230998
2012-05-27,60,50.57,12.99,-0.6216044,-0.5119833
2012-05-28,60,50.57,12.99,0.5467137,-0.5734749
2012-05-29,60,50.57,12.99,1.3584919,-0.577726
2012-05-30,60,50.57,12.99,1.346654,-0.82535964
2012-05-31,60,50.57,12.99,0.9150853,0.24449065
2012-06-01,60,50.57,12.99,2.6293201,-0.9079139
2012-06-02,60,50.57,12.99,2.0382075,-0.67449427
2012-06-03,60,50.57,12.99,0.32281902,0.3067293
2012-06-04,60,50.57,12.99,1.1899431,-0.061712164
2012-06-05,60,50.57,12.99,1.8672596,-0.5883188
2012-06-06,60,50.57,12.99,-0.21436419,1.1470903
2012-06-07,60,50.57,12.99,0.4983264,0.92763764
2012-06-08,60,50.57,12.99,1.3894085,1.2375596
2012-06-09,60,50.57,12.99,1.5437669,1.0904841
2012-06-10,60,50.57,12.99,0.43737411,-0.15494162
2012-06-11,60,50.57,12.99,0.015767071,0.41226083
2012-06-12,60,50.57,12.99,0.3552016,0.07540843
2012-06-13,60,50.57,12.99,1.4726952,-0.8201055
2012-06-14,60,50.57,12.99,0.1751095,-0.5420263
2012-06-15,60,50.57,12.99,-0.437505,1.1373336
2012-06-16,60,50.57,12.99,0.60889095,0.46322316
2012-06-17,60,50.57,12.99,1.106513,0.35378882
2012-06-18,60,50.57,12.99,-0.25032216,0.35522658
2012-06-19,60,50.57,12.99,-0.9595405,-0.5893734
2012-06-20,60,50.57,12.99,-0.27873567,-0.45670196
2012-06-21,60,50.57,12.99,0.121208884,-0.6534498
2012-06-22,60,50.57,12.99,2.2309265,0.097972915
2012-06-23,60,50.57,12.99,1.0803248,0.2553184
2012-06-24,60,50.57,12.99,1.1366649,1.3317306
2012-06-25,60,50.57,12.99,2.9807787,0.15136029
2012-06-26,60,50.57,12.99,2.5379195,-0.46604446
2012-06-27,60,50.57,12.99,1.5016034,0.2996242
2012-06-28,60,50.57,12.99,0.6762339,-0.04438833
2012-06-29,60,50.57,12.99,-0.19115168,0.97983503
2012-06-30,60,50.57,12.99,-0.29256403,0.009019464
2012-07-01,60,50.57,12.99,1.5098729,0.20167908
2012-07-02,60,50.57,12.99,-0.7755792,-0.7019066
2012-07-03,60,50.57,12.99,0.20545104,-0.8518182
2012-07-04,60,50.57,12.99,-0.8100946,-0.64746326
2012-07-05,60,50.57,12.99,-0.8904793,-0.20452262
2012-07-06,60,50.57,12.99,0.64625126,0.4289175
2012-07-07,60,50.57,12.99,0.9021887,-0.40069818
2012-07-08,60,50.57,12.99,0.1440585,0.81588584
2012-07-09,60,50.57,12.99,1.8130594,0.73545974
2012-07-10,60,50.57,12.99,0.9411984,0.47529668
2012-07-11,60,50.57,12.99,1.5867702,0.93862426
2012-07-12,60,50.57,12.99,2.4363942,0.7696839
2012-07-13,60,50.57,12.99,0.6061574,1.5133221
2012-07-14,60,50.57,12.99,1.769414,1.5602994
2012-07-15,60,50.57,12.99,1.759788,0.65517694
2012-07-16,60,50.57,12.99,2.303609,0.1796129
2012-07-17,60,50.57,12.99,2.688103,0.3869544
2012-07-18,60,50.57,12.99,2.1314533,0.6459093
2012-07-19,60,50.57,12.99,2.1863937,1.0543567
2012-07-20,60,50.57,12.99,1.7446764,0.22563569
2012-07-21,60,50.57,12.99,0.63794947,-0.89372486
2012-07-22,60,50.57,12.99,0.29428288,-1.1823598
2012-07-23,60,50.57,12.99,-0.72742647,-0.029441826
2012-07-24,60,50.57,12.99,-1.6309432,-0.028111756
2012-07-25,60,50.57,12.99,-0.136663,0.2632026
2012-07-26,60,50.57,12.99,0.5704237,-0.19601683
2012-07-27,60,50.57,12.99,-0.17543107,0.14462891
2012-07-28,60,50.57,12.99,0.5628513,0.6566297
2012-07-29,60,50.57,12.99,1.4484739,0.17048045
2012-07-30,60,50.57,12.99,1.3127772,0.6390276
2012-07-31,60,50.57,12.99,0.82969874,0.1608797
2012-08-01,60,50.57,12.99,-0.35958764,0.23239201
2012-08-02,60,50.57,12.99,0.20719701,0.5265664
2012-08-03,60,50.57,12.99,0.6782676,0.052850343
2012-08-04,60,50.57,12.99,0.110693626,0.4615971
2012-08-05,60,50.57,12.99,0.12853943,0.3345517
2012-08-06,60,50.57,12.99,1.3155819,0.87160087
2012-08-07,60,50.57,12.99,2.305541,0.7034057
2012-08-08,60,50.57,12.99,1.5100813,-0.1865299
2012-08-09,60,50.57,12.99,0.7061404,-0.34193003
2012-08-10,60,50.57,12.99,0.37386164,-1.1443276
2012-08-11,60,50.57,12.99,0.056410372,-1.4426646
2012-08-12,60,50.57,12.99,-1.1524796,-0.47482133
2012-08-13,60,50.57,12.99,-1.0427177,-0.33342767
2012-08-14,60,50.57,12.99,-0.5053122,-0.20628233
2012-08-15,60,50.57,12.99,-0.67375135,-0.29970002
2012-08-16,60,50.57,12.99,0.37071285,-0.12934735
2012-08-17,60,50.57,12.99,0.09382865,-0.080991924
2012-08-18,60,50.57,12.99,-0.6400566,0.3403121
2012-08-19,60,50.57,12.99,-0.07393846,1.2102709
2012-08-20,60,50.57,12.99,0.9404629,0.42730165
2012-08-21,60,50.57,12.99,0.1427003,-0.041205585
2012-08-22,60,50.57,12.99,0.95853657,0.08987924
2012-08-23,60,50.57,12.99,0.54331785,-0.17086872
2012-08-24,60,50.57,12.99,0.80521226,0.9728137
2012-08-25,60,50.57,12.99,1.5819428,1.3757842
