date,number,surface,latitude,longitude,blh
2017-04-26,0,0,28.55,77.19,1536.5059
2017-04-27,0,0,28.55,77.19,1353.1786
2017-04-28,0,0,28.55,77.19,620.8583
2017-04-29,0,0,28.55,77.19,623.86066
2017-04-30,0,0,28.55,77.19,511.0447
2017-05-01,0,0,28.55,77.19,1278.2844
2017-05-02,0,0,28.55,77.19,548.7208
2017-05-03,0,0,28.55,77.19,1282.856
2017-05-04,0,0,28.55,77.19,1267.4607
2017-05-05,0,0,28.55,77.19,1246.7955
2017-05-06,0,0,28.55,77.19,957.9747
2017-05-07,0,0,28.55,77.19,644.9741
2017-05-08,0,0,28.55,77.19,452.1117
2017-05-09,0,0,28.55,77.19,581.9862
2017-05-10,0,0,28.55,77.19,594.15576
2017-05-11,0,0,28.55,77.19,1066.3428
2017-05-12,0,0,28.55,77.19,771.09784
2017-05-13,0,0,28.55,77.19,1473.8085
2017-05-14,0,0,28.55,77.19,1704.6523
2017-05-15,0,0,28.55,77.19,1534.4684
2017-05-16,0,0,28.55,77.19,1295.3063
2017-05-17,0,0,28.55,77.19,764.3437
2017-05-18,0,0,28.55,77.19,1419.2223
2017-05-19,0,0,28.55,77.19,762.11914
2017-05-20,0,0,28.55,77.19,1193.2537
2017-05-21,0,0,28.55,77.19,625.6945
2017-05-22,0,0,28.55,77.19,578.81146
2017-05-23,0,0,28.55,77.19,1290.9703
2017-05-24,0,0,28.55,77.19,1325.337
2017-05-25,0,0,28.55,77.19,1428.7699
2017-05-26,0,0,28.55,77.19,1123.8981
2017-05-27,0,0,28.55,77.19,859.2288
2017-05-28,0,0,28.55,77.19,886.2807
2017-05-29,0,0,28.55,77.19,797.454
2017-05-30,0,0,28.55,77.19,1037.4797
2017-05-31,0,0,28.55,77.19,668.3846
2017-06-01,0,0,28.55,77.19,929.7678
2017-06-02,0,0,28.55,77.19,1252.3453
2017-06-03,0,0,28.55,77.19,1377.0809
2017-06-04,0,0,28.55,77.19,1613.2694
2017-06-05,0,0,28.55,77.19,1530.799
2017-06-06,0,0,28.55,77.19,1536.1934
2017-06-07,0,0,28.55,77.19,783.8968
2017-06-08,0,0,28.55,77.19,617.83923
2017-06-09,0,0,28.55,77.19,520.8341
2017-06-10,0,0,28.55,77.19,786.01117
2017-06-11,0,0,28.55,77.19,719.0856
2017-06-12,0,0,28.55,77.19,1170.6041
2017-06-13,0,0,28.55,77.19,1307.0685
2017-06-14,0,0,28.55,77.19,1186.3717
2017-06-15,0,0,28.55,77.19,1346.2416
2017-06-16,0,0,28.55,77.19,605.7646
2017-06-17,0,0,28.55,77.19,691.1373
2017-06-18,0,0,28.55,77.19,675.30963
2017-06-19,0,0,28.55,77.19,831.6349
2017-06-20,0,0,28.55,77.19,542.96094
2017-06-21,0,0,28.55,77.19,667.00854
2017-06-22,0,0,28.55,77.19,520.4283
2017-06-23,0,0,28.55,77.19,662.7802
2017-06-24,0,0,28.55,77.19,664.9612
2017-06-25,0,0,28.55,77.19,683.2515
2017-06-26,0,0,28.55,77.19,975.9623
2017-06-27,0,0,28.55,77.19,822.00836
2017-06-28,0,0,28.55,77.19,427.7412
2017-06-29,0,0,28.55,77.19,537.2724
2017-06-30,0,0,28.55,77.19,366.0415
2017-07-01,0,0,28.55,77.19,369.4795
2017-07-02,0,0,28.55,77.19,442.5819
2017-07-03,0,0,28.55,77.19,467.68216
2017-07-04,0,0,28.55,77.19,681.1493
2017-07-05,0,0,28.55,77.19,717.9127
2017-07-06,0,0,28.55,77.19,385.77533
2017-07-07,0,0,28.55,77.19,424.00674
2017-07-08,0,0,28.55,77.19,689.2588
2017-07-09,0,0,28.55,77.19,649.6102
2017-07-10,0,0,28.55,77.19,828.3073
2017-07-11,0,0,28.55,77.19,526.60785
2017-07-12,0,0,28.55,77.19,414.09763
2017-07-13,0,0,28.55,77.19,654.1925
2017-07-14,0,0,28.55,77.19,735.28705
2017-07-15,0,0,28.55,77.19,660.6575
2017-07-16,0,0,28.55,77.19,618.1658
2017-07-17,0,0,28.55,77.19,427.58963
2017-07-18,0,0,28.55,77.19,625.6112
2017-07-19,0,0,28.55,77.19,521.0492
2017-07-20,0,0,28.55,77.19,579.70374
2017-07-21,0,0,28.55,77.19,649.2836
2017-07-22,0,0,28.55,77.19,718.299
2017-07-23,0,0,28.55,77.19,757.7547
2017-07-24,0,0,28.55,77.19,646.21124
2017-07-25,0,0,28.55,77.19,489.31342
2017-07-26,0,0,28.55,77.19,455.66153
2017-07-27,0,0,28.55,77.19,537.7221
2017-07-28,0,0,28.55,77.19,726.2799
2017-07-29,0,0,28.55,77.19,750.9192
2017-07-30,0,0,28.55,77.19,591.7129
2017-07-31,0,0,28.55,77.19,265.45258
2017-08-01,0,0,28.55,77.19,365.26834
2017-08-02,0,0,28.55,77.19,445.52637
2017-08-03,0,0,28.55,77.19,706.3055
2017-08-04,0,0,28.55,77.19,471.1184
2017-08-05,0,0,28.55,77.19,428.92914
2017-08-06,0,0,28.55,77.19,337.63492
2017-08-07,0,0,28.55,77.19,351.05438
2017-08-08,0,0,28.55,77.19,344.77228
2017-08-09,0,0,28.55,77.19,244.4818
2017-08-10,0,0,28.55,77.19,523.09424
2017-08-11,0,0,28.55,77.19,764.2093
2017-08-12,0,0,28.55,77.19,818.77625
2017-08-13,0,0,28.55,77.19,677.43665
2017-08-14,0,0,28.55,77.19,573.99664
2017-08-15,0,0,28.55,77.19,445.83853
2017-08-16,0,0,28.55,77.19,650.56305
2017-08-17,0,0,28.55,77.19,692.9911
2017-08-18,0,0,28.55,77.19,478.64587
2017-08-19,0,0,28.55,77.19,508.44223
2017-08-20,0,0,28.55,77.19,569.0504
2017-08-21,0,0,28.55,77.19,630.6526
2017-08-22,0,0,28.55,77.19,413.07114
2017-08-23,0,0,28.55,77.19,269.01575
2017-08-24,0,0,28.55,77.19,339.87082
2017-08-25,0,0,28.55,77.19,345.0466
2017-08-26,0,0,28.55,77.19,369.32852
2017-08-27,0,0,28.55,77.19,381.13354
2017-08-28,0,0,28.55,77.19,657.12195
2017-08-29,0,0,28.55,77.19,798.8161
2017-08-30,0,0,28.55,77.19,681.72766
2017-08-31,0,0,28.55,77.19,346.51822
2017-09-01,0,0,28.55,77.19,375.29306
2017-09-02,0,0,28.55,77.19,290.47675
2017-09-03,0,0,28.55,77.19,326.81866
2017-09-04,0,0,28.55,77.19,434.91855
2017-09-05,0,0,28.55,77.19,391.38034
2017-09-06,0,0,28.55,77.19,382.9724
2017-09-07,0,0,28.55,77.19,219.22166
2017-09-08,0,0,28.55,77.19,448.39325
2017-09-09,0,0,28.55,77.19,498.7712
2017-09-10,0,0,28.55,77.19,345.13446
2017-09-11,0,0,28.55,77.19,395.0139
2017-09-12,0,0,28.55,77.19,414.62854
2017-09-13,0,0,28.55,77.19,397.8634
2017-09-14,0,0,28.55,77.19,402.72647
2017-09-15,0,0,28.55,77.19,419.3623
2017-09-16,0,0,28.55,77.19,375.46167
2017-09-17,0,0,28.55,77.19,343.37485
2017-09-18,0,0,28.55,77.19,417.37097
2017-09-19,0,0,28.55,77.19,353.81195
2017-09-20,0,0,28.55,77.19,354.18262
2017-09-21,0,0,28.55,77.19,648.36487
2017-09-22,0,0,28.55,77.19,474.0347
2017-09-23,0,0,28.55,77.19,370.97412
2017-09-24,0,0,28.55,77.19,357.43515
2017-09-25,0,0,28.55,77.19,329.49203
2017-09-26,0,0,28.55,77.19,285.99854
2017-09-27,0,0,28.55,77.19,277.1165
2017-09-28,0,0,28.55,77.19,379.8681
2017-09-29,0,0,28.55,77.19,359.5231
2017-09-30,0,0,28.55,77.19,261.39832
2017-10-01,0,0,28.55,77.19,166.45729
2017-10-02,0,0,28.55,77.19,150.538
2017-10-03,0,0,28.55,77.19,211.9087
2017-10-04,0,0,28.55,77.19,233.80179
2017-10-05,0,0,28.55,77.19,309.56473
2017-10-06,0,0,28.55,77.19,357.25208
2017-10-07,0,0,28.55,77.19,342.9294
2017-10-08,0,0,28.55,77.19,200.8985
2017-10-09,0,0,28.55,77.19,249.48717
2017-10-10,0,0,28.55,77.19,288.073
2017-10-11,0,0,28.55,77.19,348.99005
2017-10-12,0,0,28.55,77.19,440.5485
2017-10-13,0,0,28.55,77.19,404.97968
2017-10-14,0,0,28.55,77.19,206.63403
2017-10-15,0,0,28.55,77.19,175.77184
2017-10-16,0,0,28.55,77.19,142.90233
2017-10-17,0,0,28.55,77.19,201.37804
2017-10-18,0,0,28.55,77.19,244.17424
2017-10-19,0,0,28.55,77.19,252.02054
2017-10-20,0,0,28.55,77.19,319.95148
2017-10-21,0,0,28.55,77.19,302.97238
2017-10-22,0,0,28.55,77.19,246.84392
2017-10-23,0,0,28.55,77.19,165.75327
2017-10-24,0,0,28.55,77.19,323.47556
2017-10-25,0,0,28.55,77.19,230.15155
2017-10-26,0,0,28.55,77.19,403.9134
2017-10-27,0,0,28.55,77.19,233.32243
