date,number,surface,latitude,longitude,blh
2005-04-27,0,0,60.2,24.96,361.73807
2005-04-28,0,0,60.2,24.96,485.43533
2005-04-29,0,0,60.2,24.96,515.3776
2005-04-30,0,0,60.2,24.96,486.18878
2005-05-01,0,0,60.2,24.96,501.12415
2005-05-02,0,0,60.2,24.96,406.43762
2005-05-03,0,0,60.2,24.96,339.51935
2005-05-04,0,0,60.2,24.96,334.99805
2005-05-05,0,0,60.2,24.96,296.4824
2005-05-06,0,0,60.2,24.96,407.95535
2005-05-07,0,0,60.2,24.96,264.843
2005-05-08,0,0,60.2,24.96,332.10718
2005-05-09,0,0,60.2,24.96,536.5803
2005-05-10,0,0,60.2,24.96,682.95856
2005-05-11,0,0,60.2,24.96,687.5207
2005-05-12,0,0,60.2,24.96,415.30676
2005-05-13,0,0,60.2,24.96,781.123
2005-05-14,0,0,60.2,24.96,802.35376
2005-05-15,0,0,60.2,24.96,497.7881
2005-05-16,0,0,60.2,24.96,262.77325
2005-05-17,0,0,60.2,24.96,694.2922
2005-05-18,0,0,60.2,24.96,377.41913
2005-05-19,0,0,60.2,24.96,588.4617
2005-05-20,0,0,60.2,24.96,375.47037
2005-05-21,0,0,60.2,24.96,414.98788
2005-05-22,0,0,60.2,24.96,322.10422
2005-05-23,0,0,60.2,24.96,220.24353
2005-05-24,0,0,60.2,24.96,373.60876
2005-05-25,0,0,60.2,24.96,619.63855
2005-05-26,0,0,60.2,24.96,464.24692
2005-05-27,0,0,60.2,24.96,685.2763
2005-05-28,0,0,60.2,24.96,791.6015
2005-05-29,0,0,60.2,24.96,322.0667
2005-05-30,0,0,60.2,24.96,305.1671
2005-05-31,0,0,60.2,24.96,505.2044
2005-06-01,0,0,60.2,24.96,855.7097
2005-06-02,0,0,60.2,24.96,556.823
2005-06-03,0,0,60.2,24.96,406.7774
2005-06-04,0,0,60.2,24.96,288.6789
2005-06-05,0,0,60.2,24.96,373.20602
2005-06-06,0,0,60.2,24.96,385.93304
2005-06-07,0,0,60.2,24.96,706.8338
2005-06-08,0,0,60.2,24.96,874.00854
2005-06-09,0,0,60.2,24.96,531.6118
2005-06-10,0,0,60.2,24.96,380.86887
2005-06-11,0,0,60.2,24.96,545.7021
2005-06-12,0,0,60.2,24.96,440.57898
2005-06-13,0,0,60.2,24.96,389.25
2005-06-14,0,0,60.2,24.96,397.03735
2005-06-15,0,0,60.2,24.96,397.34933
2005-06-16,0,0,60.2,24.96,389.29883
2005-06-17,0,0,60.2,24.96,320.05582
2005-06-18,0,0,60.2,24.96,554.4561
2005-06-19,0,0,60.2,24.96,771.5001
2005-06-20,0,0,60.2,24.96,581.9871
2005-06-21,0,0,60.2,24.96,480.10657
2005-06-22,0,0,60.2,24.96,364.43646
2005-06-23,0,0,60.2,24.96,492.68805
2005-06-24,0,0,60.2,24.96,502.02155
2005-06-25,0,0,60.2,24.96,465.77304
2005-06-26,0,0,60.2,24.96,1020.44293
2005-06-27,0,0,60.2,24.96,711.94336
2005-06-28,0,0,60.2,24.96,917.4356
2005-06-29,0,0,60.2,24.96,731.4374
2005-06-30,0,0,60.2,24.96,468.7173
2005-07-01,0,0,60.2,24.96,643.6058
2005-07-02,0,0,60.2,24.96,628.3601
2005-07-03,0,0,60.2,24.96,550.6174
2005-07-04,0,0,60.2,24.96,419.6806
2005-07-05,0,0,60.2,24.96,414.53387
2005-07-06,0,0,60.2,24.96,476.8244
2005-07-07,0,0,60.2,24.96,368.37827
2005-07-08,0,0,60.2,24.96,421.3028
2005-07-09,0,0,60.2,24.96,507.01013
2005-07-10,0,0,60.2,24.96,541.0774
2005-07-11,0,0,60.2,24.96,806.1816
2005-07-12,0,0,60.2,24.96,734.4366
2005-07-13,0,0,60.2,24.96,549.9278
2005-07-14,0,0,60.2,24.96,645.4296
2005-07-15,0,0,60.2,24.96,689.6926
2005-07-16,0,0,60.2,24.96,532.20123
2005-07-17,0,0,60.2,24.96,441.263
2005-07-18,0,0,60.2,24.96,540.5881
2005-07-19,0,0,60.2,24.96,357.17603
2005-07-20,0,0,60.2,24.96,672.31177
2005-07-21,0,0,60.2,24.96,578.9167
2005-07-22,0,0,60.2,24.96,363.0825
2005-07-23,0,0,60.2,24.96,664.4171
2005-07-24,0,0,60.2,24.96,779.61194
2005-07-25,0,0,60.2,24.96,599.1757
2005-07-26,0,0,60.2,24.96,430.60638
2005-07-27,0,0,60.2,24.96,679.9475
2005-07-28,0,0,60.2,24.96,615.6169
2005-07-29,0,0,60.2,24.96,486.76843
2005-07-30,0,0,60.2,24.96,414.31705
2005-07-31,0,0,60.2,24.96,517.8495
2005-08-01,0,0,60.2,24.96,528.6115
2005-08-02,0,0,60.2,24.96,595.2495
2005-08-03,0,0,60.2,24.96,678.22144
2005-08-04,0,0,60.2,24.96,415.38507
2005-08-05,0,0,60.2,24.96,614.5898
2005-08-06,0,0,60.2,24.96,680.942
2005-08-07,0,0,60.2,24.96,676.56445
2005-08-08,0,0,60.2,24.96,407.48267
2005-08-09,0,0,60.2,24.96,695.6355
2005-08-10,0,0,60.2,24.96,956.6568
2005-08-11,0,0,60.2,24.96,703.02454
2005-08-12,0,0,60.2,24.96,584.31506
2005-08-13,0,0,60.2,24.96,452.05447
2005-08-14,0,0,60.2,24.96,400.9627
2005-08-15,0,0,60.2,24.96,599.5578
2005-08-16,0,0,60.2,24.96,605.9781
2005-08-17,0,0,60.2,24.96,1005.4711
2005-08-18,0,0,60.2,24.96,499.76627
2005-08-19,0,0,60.2,24.96,237.86028
2005-08-20,0,0,60.2,24.96,337.88855
2005-08-21,0,0,60.2,24.96,537.7603
2005-08-22,0,0,60.2,24.96,621.15265
2005-08-23,0,0,60.2,24.96,449.67096
2005-08-24,0,0,60.2,24.96,356.33517
2005-08-25,0,0,60.2,24.96,463.61578
2005-08-26,0,0,60.2,24.96,775.8885
2005-08-27,0,0,60.2,24.96,573.6854
2005-08-28,0,0,60.2,24.96,690.38245
2005-08-29,0,0,60.2,24.96,707.2357
2005-08-30,0,0,60.2,24.96,1227.709
2005-08-31,0,0,60.2,24.96,944.1531
2005-09-01,0,0,60.2,24.96,360.91492
2005-09-02,0,0,60.2,24.96,328.61542
2005-09-03,0,0,60.2,24.96,384.44373
2005-09-04,0,0,60.2,24.96,507.55936
2005-09-05,0,0,60.2,24.96,515.9988
2005-09-06,0,0,60.2,24.96,316.11728
2005-09-07,0,0,60.2,24.96,741.88617
2005-09-08,0,0,60.2,24.96,872.4552
2005-09-09,0,0,60.2,24.96,1177.5132
2005-09-10,0,0,60.2,24.96,722.288
2005-09-11,0,0,60.2,24.96,471.46368
2005-09-12,0,0,60.2,24.96,465.66846
2005-09-13,0,0,60.2,24.96,734.08813
2005-09-14,0,0,60.2,24.96,1133.744
2005-09-15,0,0,60.2,24.96,857.9794
