date,number,surface,latitude,longitude,blh
2008-07-07,0,0,51.53,12.9,1104.7295
2008-07-08,0,0,51.53,12.9,1163.2817
2008-07-09,0,0,51.53,12.9,1292.6653
2008-07-10,0,0,51.53,12.9,375.01987
2008-07-11,0,0,51.53,12.9,554.0667
2008-07-12,0,0,51.53,12.9,997.3368
2008-07-13,0,0,51.53,12.9,237.63446
2008-07-14,0,0,51.53,12.9,742.8713
2008-07-15,0,0,51.53,12.9,609.8463
2008-07-16,0,0,51.53,12.9,505.01633
2008-07-17,0,0,51.53,12.9,698.60394
2008-07-18,0,0,51.53,12.9,476.9026
2008-07-19,0,0,51.53,12.9,797.2819
2008-07-20,0,0,51.53,12.9,999.35657
2008-07-21,0,0,51.53,12.9,954.8595
2008-07-22,0,0,51.53,12.9,656.75824
2008-07-23,0,0,51.53,12.9,523.649
2008-07-24,0,0,51.53,12.9,760.28406
2008-07-25,0,0,51.53,12.9,519.53564
2008-07-26,0,0,51.53,12.9,661.5993
2008-07-27,0,0,51.53,12.9,646.3136
2008-07-28,0,0,51.53,12.9,603.5651
2008-07-29,0,0,51.53,12.9,699.2955
2008-07-30,0,0,51.53,12.9,319.60144
2008-07-31,0,0,51.53,12.9,647.06506
2008-08-01,0,0,51.53,12.9,524.4786
2008-08-02,0,0,51.53,12.9,336.1507
2008-08-03,0,0,51.53,12.9,909.8657
2008-08-04,0,0,51.53,12.9,1224.5519
2008-08-05,0,0,51.53,12.9,1391.605
2008-08-06,0,0,51.53,12.9,493.9057
2008-08-07,0,0,51.53,12.9,569.9094
2008-08-08,0,0,51.53,12.9,914.5174
2008-08-09,0,0,51.53,12.9,1157.9572
2008-08-10,0,0,51.53,12.9,449.1
2008-08-11,0,0,51.53,12.9,617.62683
2008-08-12,0,0,51.53,12.9,530.7751
2008-08-13,0,0,51.53,12.9,1416.2675
2008-08-14,0,0,51.53,12.9,967.5522
2008-08-15,0,0,51.53,12.9,467.85904
2008-08-16,0,0,51.53,12.9,595.43115
2008-08-17,0,0,51.53,12.9,574.6215
2008-08-18,0,0,51.53,12.9,506.4984
2008-08-19,0,0,51.53,12.9,622.0386
2008-08-20,0,0,51.53,12.9,1073.6892
2008-08-21,0,0,51.53,12.9,852.9481
2008-08-22,0,0,51.53,12.9,477.03308
2008-08-23,0,0,51.53,12.9,1019.5953
2008-08-24,0,0,51.53,12.9,797.6596
2008-08-25,0,0,51.53,12.9,186.85898
2008-08-26,0,0,51.53,12.9,546.09406
2008-08-27,0,0,51.53,12.9,479.5868
2008-08-28,0,0,51.53,12.9,590.6238
2008-08-29,0,0,51.53,12.9,904.7077
2008-08-30,0,0,51.53,12.9,548.72815
2008-08-31,0,0,51.53,12.9,427.7663
2008-09-01,0,0,51.53,12.9,352.70142
2008-09-02,0,0,51.53,12.9,369.46722
2008-09-03,0,0,51.53,12.9,728.235
2008-09-04,0,0,51.53,12.9,499.92923
2008-09-05,0,0,51.53,12.9,308.08847
2008-09-06,0,0,51.53,12.9,166.40018
2008-09-07,0,0,51.53,12.9,475.47385
2008-09-08,0,0,51.53,12.9,679.2987
2008-09-09,0,0,51.53,12.9,412.5297
2008-09-10,0,0,51.53,12.9,256.14392
2008-09-11,0,0,51.53,12.9,445.05817
2008-09-12,0,0,51.53,12.9,674.0728
2008-09-13,0,0,51.53,12.9,1007.82776
2008-09-14,0,0,51.53,12.9,793.1681
2008-09-15,0,0,51.53,12.9,739.78046
2008-09-16,0,0,51.53,12.9,861.41156
2008-09-17,0,0,51.53,12.9,438.9337
2008-09-18,0,0,51.53,12.9,319.45404
2008-09-19,0,0,51.53,12.9,304.65674
2008-09-20,0,0,51.53,12.9,442.87888
2008-09-21,0,0,51.53,12.9,434.94226
2008-09-22,0,0,51.53,12.9,449.46863
2008-09-23,0,0,51.53,12.9,197.06387
2008-09-24,0,0,51.53,12.9,411.4049
2008-09-25,0,0,51.53,12.9,698.42
2008-09-26,0,0,51.53,12.9,373.49527
2008-09-27,0,0,51.53,12.9,280.6703
2008-09-28,0,0,51.53,12.9,281.37976
2008-09-29,0,0,51.53,12.9,355.51038
2008-09-30,0,0,51.53,12.9,765.2659
2008-10-01,0,0,51.53,12.9,1265.3887
2008-10-02,0,0,51.53,12.9,1222.8428
2008-10-03,0,0,51.53,12.9,630.60956
2008-10-04,0,0,51.53,12.9,421.7328
2008-10-05,0,0,51.53,12.9,825.91986
2008-10-06,0,0,51.53,12.9,318.732
2008-10-07,0,0,51.53,12.9,290.94006
2008-10-08,0,0,51.53,12.9,235.02295
2008-10-09,0,0,51.53,12.9,224.1927
2008-10-10,0,0,51.53,12.9,235.13898
2008-10-11,0,0,51.53,12.9,249.89339
2008-10-12,0,0,51.53,12.9,327.26416
2008-10-13,0,0,51.53,12.9,189.93204
2008-10-14,0,0,51.53,12.9,284.77768
2008-10-15,0,0,51.53,12.9,354.58862
2008-10-16,0,0,51.53,12.9,778.9843
2008-10-17,0,0,51.53,12.9,1159.9467
2008-10-18,0,0,51.53,12.9,322.48126
2008-10-19,0,0,51.53,12.9,543.0782
2008-10-20,0,0,51.53,12.9,389.43747
2008-10-21,0,0,51.53,12.9,623.5323
2008-10-22,0,0,51.53,12.9,319.4215
2008-10-23,0,0,51.53,12.9,371.7019
2008-10-24,0,0,51.53,12.9,210.72412
2008-10-25,0,0,51.53,12.9,168.82823
2008-10-26,0,0,51.53,12.9,440.70935
2008-10-27,0,0,51.53,12.9,543.76306
2008-10-28,0,0,51.53,12.9,207.82141
2008-10-29,0,0,51.53,12.9,294.31253
2008-10-30,0,0,51.53,12.9,449.03912
2008-10-31,0,0,51.53,12.9,267.71622
2008-11-01,0,0,51.53,12.9,238.47273
2008-11-02,0,0,51.53,12.9,167.28192
2008-11-03,0,0,51.53,12.9,284.6883
2008-11-04,0,0,51.53,12.9,111.53948
2008-11-05,0,0,51.53,12.9,359.0903
2008-11-06,0,0,51.53,12.9,157.03981
2008-11-07,0,0,51.53,12.9,218.62343
2008-11-08,0,0,51.53,12.9,134.40636
2008-11-09,0,0,51.53,12.9,693.2599
2008-11-10,0,0,51.53,12.9,1008.39844
2008-11-11,0,0,51.53,12.9,912.9947
2008-11-12,0,0,51.53,12.9,560.1884
2008-11-13,0,0,51.53,12.9,268.2611
2008-11-14,0,0,51.53,12.9,369.01337
2008-11-15,0,0,51.53,12.9,647.796
2008-11-16,0,0,51.53,12.9,958.23846
2008-11-17,0,0,51.53,12.9,750.0288
2008-11-18,0,0,51.53,12.9,528.3896
2008-11-19,0,0,51.53,12.9,918.3215
